dataset,example_id,partition,layer,parent_count,cache_tensor_bytes,candidate_tensor_bytes,native_dot_products,h2d_seconds,adjacency_build_seconds,peak_gpu_allocated_bytes
musique,4hop2__105527_14670_8987_8529,test,0,18,14158080,1296,83612736,0.01647849997971207,0.48789749993011355,123111936
musique,4hop2__105527_14670_8987_8529,test,4,18,14158080,1296,83612736,0.006154599948786199,0.35112250002566725,123111936
musique,4hop2__105527_14670_8987_8529,test,8,18,14158080,1296,83612736,0.008001100039109588,0.35149979998823255,123111936
musique,4hop2__105527_14670_8987_8529,test,12,18,14158080,1296,83612736,0.006822399911470711,0.3494365999940783,123111936
musique,4hop2__105527_14670_8987_8529,test,16,18,14158080,1296,83612736,0.00713839998934418,0.35066570003982633,123111936
musique,4hop2__105527_14670_8987_8529,test,20,18,14158080,1296,83612736,0.0070460999850183725,0.3517882999731228,123111936
musique,4hop2__105527_14670_8987_8529,test,24,18,14158080,1296,83612736,0.006777299917303026,0.35271940007805824,123111936
musique,4hop2__105527_14670_8987_8529,test,27,18,14158080,1296,83612736,0.008592500002123415,0.3522436999483034,123111936
musique,4hop2__105527_14670_8987_8974,validation,0,17,13174880,1156,72999936,0.016623899922706187,0.4144823000533506,116206592
musique,4hop2__105527_14670_8987_8974,validation,4,17,13174880,1156,72999936,0.006618599989451468,0.30717509996611625,116206592
musique,4hop2__105527_14670_8987_8974,validation,8,17,13174880,1156,72999936,0.006774100009351969,0.30634879996068776,116206592
musique,4hop2__105527_14670_8987_8974,validation,12,17,13174880,1156,72999936,0.006685299915261567,0.3068387000821531,116206592
musique,4hop2__105527_14670_8987_8974,validation,16,17,13174880,1156,72999936,0.006916799931786954,0.30855760001577437,116206592
musique,4hop2__105527_14670_8987_8974,validation,20,17,13174880,1156,72999936,0.0071680000983178616,0.30729419994167984,116206592
musique,4hop2__105527_14670_8987_8974,validation,24,17,13174880,1156,72999936,0.006776600028388202,0.30625690007582307,116206592
musique,4hop2__105527_14670_8987_8974,validation,27,17,13174880,1156,72999936,0.006277199951000512,0.31014940002933145,116206592
musique,4hop2__161324_14670_8987_8974,validation,0,25,19270720,2500,156050064,0.01907579996623099,0.7354288999922574,166593024
musique,4hop2__161324_14670_8987_8974,validation,4,25,19270720,2500,156050064,0.007994999992661178,0.6430218999739736,166593024
musique,4hop2__161324_14670_8987_8974,validation,8,25,19270720,2500,156050064,0.008094999939203262,0.6422198000364006,166593024
musique,4hop2__161324_14670_8987_8974,validation,12,25,19270720,2500,156050064,0.007934399996884167,0.6418493000091985,166593024
musique,4hop2__161324_14670_8987_8974,validation,16,25,19270720,2500,156050064,0.00798290001694113,0.642635399941355,166593024
musique,4hop2__161324_14670_8987_8974,validation,20,25,19270720,2500,156050064,0.008532100007869303,0.6428301999112591,166593024
musique,4hop2__161324_14670_8987_8974,validation,24,25,19270720,2500,156050064,0.008652899996377528,0.6437123999930918,166593024
musique,4hop2__161324_14670_8987_8974,validation,27,25,19270720,2500,156050064,0.00923480000346899,0.6577199000166729,166593024
