dataset,example_id,partition,layer,annotated_hops,graph_type,parent_count,oracle_parent_count,minimum_native_recovery_depth,depth_contraction,complete_recovery,node_recall,mean_out_degree,effective_branching_factor,unique_neighbor_count,duplicate_neighbor_rate,connected_component_count,giant_component_fraction,graph_density,reciprocal_edge_rate,mean_evidence_native_distance,unreachable_evidence_fraction,shortcut_rate,shortcut_pairs,shortcut_eligible_pairs
musique,2hop__107238_64918,test,4,2,chain,28,3,1,1,1,1.0,6.0,3.3889813309757786,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.25,1.0,0.0,0.0,0,0
musique,2hop__107238_64918,test,8,2,chain,28,3,2,0,1,1.0,6.0,3.4672649155342126,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.2261904761904762,2.0,0.0,0.0,0,0
musique,2hop__107238_64918,test,12,2,chain,28,3,2,0,1,1.0,6.0,3.493335977269069,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.21428571428571427,2.0,0.0,0.0,0,0
musique,2hop__107238_64918,test,16,2,chain,28,3,2,0,1,1.0,6.0,3.6532265170767717,15.0,0.9107142857142857,1.0,1.0,0.2222222222222222,0.2261904761904762,2.0,0.0,0.0,0,0
musique,2hop__107238_64918,test,20,2,chain,28,3,2,0,1,1.0,6.0,3.462188727113996,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.27380952380952384,2.0,0.0,0.0,0,0
musique,2hop__107238_64918,test,24,2,chain,28,3,1,1,1,1.0,6.0,3.637786989453404,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.25,1.0,0.0,0.0,0,0
musique,2hop__107238_64918,test,27,2,chain,28,3,1,1,1,1.0,6.0,3.502627330615771,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.25,1.0,0.0,0.0,0,0
musique,3hop1__102087_214799_259594,test,0,3,chain,16,3,1,2,1,1.0,6.0,3.682110963075837,15.0,0.84375,1.0,1.0,0.4,0.4166666666666667,1.5,0.0,1.0,1,1
musique,3hop1__102087_214799_259594,test,4,3,chain,16,3,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,1
musique,3hop1__102087_214799_259594,test,8,3,chain,16,3,1,2,1,1.0,6.0,2.7142547411951905,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,1
musique,3hop1__102087_214799_259594,test,12,3,chain,16,3,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,0.0,0,1
musique,3hop1__102087_214799_259594,test,16,3,chain,16,3,2,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.5,0.0,0.0,0,1
musique,3hop1__102087_214799_259594,test,20,3,chain,16,3,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,0.0,0,1
musique,3hop1__102087_214799_259594,test,24,3,chain,16,3,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,1
musique,3hop1__102087_214799_259594,test,27,3,chain,16,3,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,1
musique,3hop1__102461_24918_24991,validation,0,3,chain,22,6,2,1,1,1.0,6.0,4.010658098486844,20.0,0.8484848484848485,1.0,1.0,0.2857142857142857,0.36363636363636365,1.0,0.0,0.0,0,1
musique,3hop1__102461_24918_24991,validation,4,3,chain,22,6,2,1,1,1.0,6.0,3.181883081560908,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,1.0,0.0,0.0,0,1
musique,3hop1__102461_24918_24991,validation,8,3,chain,22,6,1,2,1,1.0,6.0,2.958955646973085,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,1.0,1,1
musique,3hop1__102461_24918_24991,validation,12,3,chain,22,6,2,1,1,1.0,6.0,3.252271960702977,14.0,0.8939393939393939,1.0,1.0,0.2857142857142857,0.2878787878787879,1.0,0.0,0.0,0,1
musique,3hop1__102461_24918_24991,validation,16,3,chain,22,6,2,1,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.0,0,1
musique,3hop1__102461_24918_24991,validation,20,3,chain,22,6,1,2,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,1.0,1,1
musique,3hop1__102461_24918_24991,validation,24,3,chain,22,6,2,1,1,1.0,6.0,3.2250591893366445,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.24242424242424243,1.5,0.0,1.0,1,1
musique,3hop1__102461_24918_24991,validation,27,3,chain,22,6,2,1,1,1.0,6.0,2.998309960893558,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,0.0,0,1
musique,3hop1__103180_214799_259594,validation,0,3,chain,19,3,,,0,0.6666666666666666,6.0,4.005467944673786,19.0,0.8333333333333334,1.0,1.0,0.3333333333333333,0.3157894736842105,2.5,0.0,0.0,0,1
musique,3hop1__103180_214799_259594,validation,4,3,chain,19,3,2,1,1,1.0,6.0,2.9714418804727516,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3333333333333333,1.5,0.0,0.0,0,1
musique,3hop1__103180_214799_259594,validation,8,3,chain,19,3,2,1,1,1.0,6.0,3.0502671332020745,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.38596491228070173,1.0,0.0,0.0,0,1
musique,3hop1__103180_214799_259594,validation,12,3,chain,19,3,2,1,1,1.0,6.0,3.0567050568722958,12.0,0.8947368421052632,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,1
musique,3hop1__103180_214799_259594,validation,16,3,chain,19,3,2,1,1,1.0,6.0,3.084991898510655,11.0,0.9035087719298246,1.0,1.0,0.3333333333333333,0.38596491228070173,1.0,0.0,0.0,0,1
musique,3hop1__103180_214799_259594,validation,20,3,chain,19,3,1,2,1,1.0,6.0,3.0768683653429165,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,1.0,1,1
musique,3hop1__103180_214799_259594,validation,24,3,chain,19,3,1,2,1,1.0,6.0,3.0768683653429165,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3508771929824561,1.0,0.0,1.0,1,1
musique,3hop1__103180_214799_259594,validation,27,3,chain,19,3,1,2,1,1.0,6.0,3.0236659010612326,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3157894736842105,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,0,3,chain,16,5,1,2,1,1.0,6.0,3.6720048966938528,16.0,0.8333333333333334,1.0,1.0,0.4,0.3333333333333333,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,4,3,chain,16,5,1,2,1,1.0,6.0,2.5598868749414727,7.0,0.9270833333333334,1.0,1.0,0.4,0.4375,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,8,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,12,3,chain,16,5,2,1,1,1.0,6.0,2.881349714611269,9.0,0.90625,1.0,1.0,0.4,0.4375,1.5,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,16,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,20,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,24,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,1.0,1,1
musique,3hop1__103197_214799_259594,test,27,3,chain,16,5,2,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.5,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,0,3,chain,16,5,1,2,1,1.0,6.0,3.688420641623037,16.0,0.8333333333333334,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,4,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,8,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,12,3,chain,16,5,1,2,1,1.0,6.0,2.977391488707595,10.0,0.8958333333333334,1.0,1.0,0.4,0.4583333333333333,1.0,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,16,3,chain,16,5,2,1,1,1.0,6.0,2.8491798005011795,9.0,0.90625,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,1
musique,3hop1__103254_214799_259594,test,20,3,chain,16,5,1,2,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,24,3,chain,16,5,2,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,1.0,1,1
musique,3hop1__103254_214799_259594,test,27,3,chain,16,5,1,2,1,1.0,6.0,2.5598868749414727,7.0,0.9270833333333334,1.0,1.0,0.4,0.4375,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,0,3,chain,24,10,2,1,1,1.0,6.0,3.862561059562971,21.0,0.8541666666666666,1.0,1.0,0.2608695652173913,0.3055555555555556,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,4,3,chain,24,10,2,1,1,1.0,6.0,3.245882355686349,11.0,0.9236111111111112,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,8,3,chain,24,10,2,1,1,1.0,6.0,3.206304256891924,11.0,0.9236111111111112,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,12,3,chain,24,10,1,2,1,1.0,6.0,3.376175020890255,14.0,0.9027777777777778,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,16,3,chain,24,10,2,1,1,1.0,6.0,3.2710343519337965,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,20,3,chain,24,10,1,2,1,1.0,6.0,3.5965304511658953,15.0,0.8958333333333334,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,24,3,chain,24,10,1,2,1,1.0,6.0,3.1010930988560137,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,1.0,1,1
musique,3hop1__103440_443779_52195,validation,27,3,chain,24,10,1,2,1,1.0,6.0,3.094001090933108,11.0,0.9236111111111112,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,1.0,1,1
musique,3hop2__101809_30152_20999,test,0,3,convergent,23,5,2,1,1,1.0,6.0,4.02378304667199,22.0,0.8405797101449275,1.0,1.0,0.2727272727272727,0.2753623188405797,2.0,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,4,3,convergent,23,5,1,2,1,1.0,6.0,3.2681099354463057,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.2753623188405797,1.0,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,8,3,convergent,23,5,1,2,1,1.0,6.0,3.3740344041656836,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.3188405797101449,1.5,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,12,3,convergent,23,5,1,2,1,1.0,6.0,3.4617362235893285,17.0,0.8768115942028986,1.0,1.0,0.2727272727272727,0.2463768115942029,1.5,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,16,3,convergent,23,5,1,2,1,1.0,6.0,3.3868951341879994,13.0,0.9057971014492754,1.0,1.0,0.2727272727272727,0.2753623188405797,1.5,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,20,3,convergent,23,5,1,2,1,1.0,6.0,3.152164955584731,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.30434782608695654,1.5,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,24,3,convergent,23,5,1,2,1,1.0,6.0,3.2428065976572595,11.0,0.9202898550724637,1.0,1.0,0.2727272727272727,0.30434782608695654,1.0,0.0,0.0,0,0
musique,3hop2__101809_30152_20999,test,27,3,convergent,23,5,,,0,0.6666666666666666,6.0,3.0984329005380853,11.0,0.9202898550724637,1.0,1.0,0.2727272727272727,0.30434782608695654,,1.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,0,3,convergent,21,6,1,2,1,1.0,6.0,3.937593834977141,18.0,0.8571428571428572,1.0,1.0,0.3,0.3492063492063492,1.5,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,4,3,convergent,21,6,1,2,1,1.0,6.0,2.88464674252064,10.0,0.9206349206349207,1.0,1.0,0.3,0.31746031746031744,1.0,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,8,3,convergent,21,6,1,2,1,1.0,6.0,3.0760121734062653,11.0,0.9126984126984127,1.0,1.0,0.3,0.30158730158730157,1.0,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,12,3,convergent,21,6,1,2,1,1.0,6.0,3.1433443632255016,12.0,0.9047619047619048,1.0,1.0,0.3,0.3492063492063492,1.0,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,16,3,convergent,21,6,1,2,1,1.0,6.0,3.2357762935907703,11.0,0.9126984126984127,1.0,1.0,0.3,0.3333333333333333,1.0,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,20,3,convergent,21,6,1,2,1,1.0,6.0,3.198271688309921,11.0,0.9126984126984127,1.0,1.0,0.3,0.3333333333333333,1.5,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,24,3,convergent,21,6,2,1,1,1.0,6.0,3.1831943173406168,11.0,0.9126984126984127,1.0,1.0,0.3,0.3333333333333333,2.0,0.0,0.0,0,0
musique,3hop2__101905_30152_20999,validation,27,3,convergent,21,6,1,2,1,1.0,6.0,3.228048785963704,11.0,0.9126984126984127,1.0,1.0,0.3,0.31746031746031744,1.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,0,3,convergent,26,8,2,1,1,1.0,6.0,3.9184984665833165,21.0,0.8653846153846154,1.0,1.0,0.24,0.23076923076923078,1.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,4,3,convergent,26,8,1,2,1,1.0,6.0,3.286678407419255,12.0,0.9230769230769231,1.0,1.0,0.24,0.2692307692307692,1.5,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,8,3,convergent,26,8,1,2,1,1.0,6.0,3.372090290459142,13.0,0.9166666666666666,1.0,1.0,0.24,0.23076923076923078,1.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,12,3,convergent,26,8,1,2,1,1.0,6.0,3.504209361013529,17.0,0.891025641025641,1.0,1.0,0.24,0.28205128205128205,1.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,16,3,convergent,26,8,1,2,1,1.0,6.0,3.4960484023911795,13.0,0.9166666666666666,1.0,1.0,0.24,0.28205128205128205,1.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,20,3,convergent,26,8,2,1,1,1.0,6.0,3.411828017937028,13.0,0.9166666666666666,1.0,1.0,0.24,0.24358974358974358,1.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,24,3,convergent,26,8,2,1,1,1.0,6.0,3.1176724597405823,12.0,0.9230769230769231,1.0,1.0,0.24,0.2564102564102564,2.0,0.0,0.0,0,0
musique,3hop2__103871_20335_9331,validation,27,3,convergent,26,8,1,2,1,1.0,6.0,3.197591208289178,11.0,0.9294871794871795,1.0,1.0,0.24,0.2564102564102564,1.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,0,3,convergent,24,6,1,2,1,1.0,6.0,4.30288332717562,24.0,0.8333333333333334,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,4,3,convergent,24,6,1,2,1,1.0,6.0,3.2388345237874723,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,8,3,convergent,24,6,2,1,1,1.0,6.0,3.239667344175368,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2916666666666667,1.5,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,12,3,convergent,24,6,1,2,1,1.0,6.0,3.2634491254573867,13.0,0.9097222222222222,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,16,3,convergent,24,6,1,2,1,1.0,6.0,3.389825808169044,13.0,0.9097222222222222,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,20,3,convergent,24,6,1,2,1,1.0,6.0,3.243459725812707,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2638888888888889,1.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,24,3,convergent,24,6,2,1,1,1.0,6.0,3.340345472976876,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2916666666666667,2.0,0.0,0.0,0,0
musique,3hop2__103889_30152_20999,validation,27,3,convergent,24,6,1,2,1,1.0,6.0,3.181571051441757,11.0,0.9236111111111112,1.0,1.0,0.2608695652173913,0.3055555555555556,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,0,3,convergent,24,9,1,2,1,1.0,6.0,4.3183276490818985,23.0,0.8402777777777778,1.0,1.0,0.2608695652173913,0.3055555555555556,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,4,3,convergent,24,9,1,2,1,1.0,6.0,3.199542687718241,11.0,0.9236111111111112,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,8,3,convergent,24,9,1,2,1,1.0,6.0,3.217444776260082,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.3194444444444444,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,12,3,convergent,24,9,1,2,1,1.0,6.0,3.2385482610622773,13.0,0.9097222222222222,1.0,1.0,0.2608695652173913,0.3055555555555556,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,16,3,convergent,24,9,1,2,1,1.0,6.0,3.3593526015250585,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,20,3,convergent,24,9,1,2,1,1.0,6.0,3.3652112064991293,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,24,3,convergent,24,9,1,2,1,1.0,6.0,3.174479043518851,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.0,0,0
musique,3hop2__106842_30645_84681,test,27,3,convergent,24,9,1,2,1,1.0,6.0,3.1809101739433103,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,0,3,convergent,22,6,1,2,1,1.0,6.0,4.115735863032145,20.0,0.8484848484848485,1.0,1.0,0.2857142857142857,0.3181818181818182,1.5,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,4,3,convergent,22,6,1,2,1,1.0,6.0,3.2184038893272957,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,1.0,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,8,3,convergent,22,6,2,1,1,1.0,6.0,3.167130567000146,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,2.0,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,12,3,convergent,22,6,1,2,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,16,3,convergent,22,6,1,2,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2727272727272727,1.5,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,20,3,convergent,22,6,1,2,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2727272727272727,1.0,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,24,3,convergent,22,6,1,2,1,1.0,6.0,3.1966355961216695,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.0,0,0
musique,3hop2__11282_57233_56883,test,27,3,convergent,22,6,1,2,1,1.0,6.0,2.9371873537674587,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.0,0,0
musique,4hop1__105002_17130_70784_61381,validation,0,4,chain,22,10,1,3,1,1.0,6.0,4.092283750080906,20.0,0.8484848484848485,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,1.0,3,3
musique,4hop1__105002_17130_70784_61381,validation,4,4,chain,22,10,1,3,1,1.0,6.0,3.0885150873645704,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,1.0,3,3
musique,4hop1__105002_17130_70784_61381,validation,8,4,chain,22,10,1,3,1,1.0,6.0,3.232435446617025,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.25757575757575757,1.0,0.0,1.0,3,3
musique,4hop1__105002_17130_70784_61381,validation,12,4,chain,22,10,2,2,1,1.0,6.0,3.279936272058349,13.0,0.9015151515151515,1.0,1.0,0.2857142857142857,0.2878787878787879,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105002_17130_70784_61381,validation,16,4,chain,22,10,1,3,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.25757575757575757,1.0,0.0,1.0,3,3
musique,4hop1__105002_17130_70784_61381,validation,20,4,chain,22,10,1,3,1,1.0,6.0,3.174506824280527,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,1.0,3,3
musique,4hop1__105002_17130_70784_61381,validation,24,4,chain,22,10,2,2,1,1.0,6.0,3.095530866009435,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,1.3333333333333333,0.0,1.0,3,3
musique,4hop1__105002_17130_70784_61381,validation,27,4,chain,22,10,3,1,1,1.0,6.0,3.07921237462442,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,1.6666666666666667,0.0,0.6666666666666666,2,3
musique,4hop1__105401_17130_70784_61381,test,0,4,chain,24,11,2,2,1,1.0,6.0,4.190670764973193,21.0,0.8541666666666666,1.0,1.0,0.2608695652173913,0.2638888888888889,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105401_17130_70784_61381,test,4,4,chain,24,11,1,3,1,1.0,6.0,3.2198715712633175,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_61381,test,8,4,chain,24,11,1,3,1,1.0,6.0,3.3954684121636323,13.0,0.9097222222222222,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_61381,test,12,4,chain,24,11,1,3,1,1.0,6.0,3.4129269718287336,15.0,0.8958333333333334,1.0,1.0,0.2608695652173913,0.3055555555555556,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_61381,test,16,4,chain,24,11,2,2,1,1.0,6.0,3.2575553896104608,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2638888888888889,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_61381,test,20,4,chain,24,11,2,2,1,1.0,6.0,3.296186348181245,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105401_17130_70784_61381,test,24,4,chain,24,11,2,2,1,1.0,6.0,3.107524229280473,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105401_17130_70784_61381,test,27,4,chain,24,11,1,3,1,1.0,6.0,3.2044541524686707,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2916666666666667,1.3333333333333333,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,0,4,chain,23,8,1,3,1,1.0,6.0,4.286871382049191,22.0,0.8405797101449275,1.0,1.0,0.2727272727272727,0.2898550724637681,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,4,4,chain,23,8,2,2,1,1.0,6.0,3.1400765918879787,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.34782608695652173,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105401_17130_70784_79935,validation,8,4,chain,23,8,1,3,1,1.0,6.0,3.341078098073259,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.2898550724637681,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,12,4,chain,23,8,2,2,1,1.0,6.0,3.6137408913930216,15.0,0.8913043478260869,1.0,1.0,0.2727272727272727,0.2898550724637681,1.6666666666666667,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,16,4,chain,23,8,1,3,1,1.0,6.0,3.380446440025786,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.3333333333333333,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,20,4,chain,23,8,1,3,1,1.0,6.0,3.3679210772362187,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.3188405797101449,1.0,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,24,4,chain,23,8,2,2,1,1.0,6.0,3.361210332445479,12.0,0.9130434782608696,1.0,1.0,0.2727272727272727,0.2898550724637681,1.3333333333333333,0.0,1.0,3,3
musique,4hop1__105401_17130_70784_79935,validation,27,4,chain,23,8,,,0,0.75,6.0,3.0913773500959816,11.0,0.9202898550724637,1.0,1.0,0.2727272727272727,0.2898550724637681,1.5,0.3333333333333333,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_61381,test,0,4,chain,24,10,2,2,1,1.0,6.0,4.102846344457282,23.0,0.8402777777777778,1.0,1.0,0.2608695652173913,0.3194444444444444,1.0,0.0,0.6666666666666666,2,3
