window,seed,example_id,policy,evidence_condition,best_immediate_margin_gain,final_margin_gain,positive_immediate_gain,erased_by_final_layer,retained_fraction
w32,41,chain-1461481-d2,one_shot,selected,-0.6864639520645142,1.473984718322754,0,0,0.0
w32,41,chain-1566210-d2,one_shot,selected,-1.620110273361206,-2.9065213203430176,0,0,0.0
w32,41,chain-1670939-d1,one_shot,selected,-1.16205632686615,-3.3725950717926025,0,0,0.0
w32,41,chain-100004-d1,one_shot,oracle,-0.869188666343689,2.4770781993865967,0,0,0.0
w32,41,chain-204733-d3,one_shot,oracle,0.4553992748260498,1.051314353942871,1,0,2.308555177968706
w32,41,chain-309462-d4,one_shot,oracle,1.1738722324371338,3.8892757892608643,1,0,3.313201966781468
w32,41,chain-414191-d2,one_shot,oracle,-0.4282470941543579,-4.472035884857178,0,0,0.0
w32,41,chain-518920-d1,one_shot,oracle,0.13622748851776123,-2.8500826358795166,1,1,-20.921494383330167
w32,41,chain-623649-d1,one_shot,oracle,0.24642765522003174,-0.8780808448791504,1,1,-3.5632398648403507
w32,41,chain-728378-d2,one_shot,oracle,1.9728306531906128,4.668515682220459,1,0,2.3664046757739587
w32,41,chain-833107-d1,one_shot,oracle,-2.2700064182281494,-2.944845199584961,0,0,0.0
w32,41,chain-937836-d1,one_shot,oracle,-0.2026662826538086,3.326162099838257,0,0,0.0
w32,41,chain-1042565-d1,one_shot,oracle,-0.9681906700134277,1.0043995380401611,0,0,0.0
w32,41,chain-1147294-d2,one_shot,oracle,0.42046666145324707,0.08216094970703125,1,0,0.19540419547904386
w32,41,chain-1252023-d4,one_shot,oracle,1.5353840589523315,3.9343504905700684,1,0,2.562453652967239
w32,41,chain-1356752-d1,one_shot,oracle,-0.8502966165542603,-1.2966041564941406,0,0,0.0
w32,41,chain-1461481-d2,one_shot,oracle,0.17305254936218262,0.733558177947998,1,0,4.238933090853982
w32,41,chain-1566210-d2,one_shot,oracle,0.6373800039291382,1.6294169425964355,1,0,2.556429339721785
w32,41,chain-1670939-d1,one_shot,oracle,-0.8602672815322876,-2.970729112625122,0,0,0.0
w32,41,chain-100004-d1,one_shot,wrong,-0.509737491607666,1.8201680183410645,0,0,0.0
w32,41,chain-204733-d3,one_shot,wrong,0.471083402633667,0.29886579513549805,1,0,0.6344222561538808
w32,41,chain-309462-d4,one_shot,wrong,-0.2891629934310913,-1.7274065017700195,0,0,0.0
w32,41,chain-414191-d2,one_shot,wrong,-0.42357051372528076,-4.563297748565674,0,0,0.0
w32,41,chain-518920-d1,one_shot,wrong,0.1724531650543213,-3.634047746658325,1,1,-21.072664833455686
w32,41,chain-623649-d1,one_shot,wrong,0.2496485710144043,-2.2604730129241943,1,1,-9.05462027577065
w32,41,chain-728378-d2,one_shot,wrong,0.27602624893188477,0.7688627243041992,1,0,2.7854695967481415
w32,41,chain-833107-d1,one_shot,wrong,-2.3704872131347656,-3.083190441131592,0,0,0.0
w32,41,chain-937836-d1,one_shot,wrong,-0.6317923069000244,0.1444230079650879,0,0,0.0
w32,41,chain-1042565-d1,one_shot,wrong,-1.567458152770996,-1.9798226356506348,0,0,0.0
w32,41,chain-1147294-d2,one_shot,wrong,-0.14852595329284668,-1.5045640468597412,0,0,0.0
w32,41,chain-1252023-d4,one_shot,wrong,-1.6446292400360107,-3.125871181488037,0,0,0.0
w32,41,chain-1356752-d1,one_shot,wrong,-0.6796374320983887,-1.3715057373046875,0,0,0.0
w32,41,chain-1461481-d2,one_shot,wrong,0.20546936988830566,0.3638267517089844,1,0,1.7707104076231055
w32,41,chain-1566210-d2,one_shot,wrong,0.09221935272216797,0.0727238655090332,1,0,0.7885965728704537
w32,41,chain-1670939-d1,one_shot,wrong,-1.0129839181900024,-3.7335011959075928,0,0,0.0
w32,41,chain-100004-d1,one_shot,shuffle,-0.6402499675750732,0.6875057220458984,0,0,0.0
w32,41,chain-204733-d3,one_shot,shuffle,0.45539939403533936,1.0513148307800293,1,0,2.308555620735952
w32,41,chain-309462-d4,one_shot,shuffle,-0.05950033664703369,-1.6955580711364746,0,0,0.0
w32,41,chain-414191-d2,one_shot,shuffle,-0.3273848295211792,-4.969126224517822,0,0,0.0
w32,41,chain-518920-d1,one_shot,shuffle,-0.2125711441040039,-3.07698917388916,0,0,0.0
w32,41,chain-623649-d1,one_shot,shuffle,0.23016142845153809,-0.9029591083526611,1,1,-3.9231556496130486
w32,41,chain-728378-d2,one_shot,shuffle,1.877928376197815,4.24563455581665,1,0,2.2608074991723908
w32,41,chain-833107-d1,one_shot,shuffle,-2.3244173526763916,-2.9766712188720703,0,0,0.0
w32,41,chain-937836-d1,one_shot,shuffle,-0.966576337814331,-1.2531428337097168,0,0,0.0
w32,41,chain-1042565-d1,one_shot,shuffle,-1.3629484176635742,-2.1275792121887207,0,0,0.0
w32,41,chain-1147294-d2,one_shot,shuffle,-0.42344093322753906,-2.694491147994995,0,0,0.0
w32,41,chain-1252023-d4,one_shot,shuffle,0.245405912399292,1.4295978546142578,1,0,5.8254417778175025
w32,41,chain-1356752-d1,one_shot,shuffle,-0.6322364807128906,-1.312039852142334,0,0,0.0
w32,41,chain-1461481-d2,one_shot,shuffle,-0.14957106113433838,1.5173470973968506,0,0,0.0
w32,41,chain-1566210-d2,one_shot,shuffle,0.48309028148651123,0.46296167373657227,1,0,0.9583336520701649
w32,41,chain-1670939-d1,one_shot,shuffle,-1.0115748643875122,-2.4214026927948,0,0,0.0
w32,41,chain-100004-d1,iterative_matched,selected,0.7627080678939819,-1.7287821769714355,1,1,-2.266636803443044
w32,41,chain-204733-d3,iterative_matched,selected,1.8456485271453857,1.9327967166900635,1,0,1.0472181936392122
w32,41,chain-309462-d4,iterative_matched,selected,0.032186269760131836,-1.037229061126709,1,1,-32.22582389499181
w32,41,chain-414191-d2,iterative_matched,selected,-0.27041637897491455,-5.234493732452393,0,0,0.0
w32,41,chain-518920-d1,iterative_matched,selected,0.7031834125518799,-4.743319272994995,1,1,-6.745493691014846
w32,41,chain-623649-d1,iterative_matched,selected,0.455289363861084,-5.292849779129028,1,1,-11.625243634604125
w32,41,chain-728378-d2,iterative_matched,selected,3.7296788692474365,0.584446907043457,1,0,0.1567016699111645
w32,41,chain-833107-d1,iterative_matched,selected,0.49542999267578125,0.5767574310302734,1,0,1.1641552581733063
w32,41,chain-937836-d1,iterative_matched,selected,0.9828372001647949,1.1919605731964111,1,0,1.2127751910454263
w32,41,chain-1042565-d1,iterative_matched,selected,3.612004280090332,3.647120475769043,1,0,1.0097220803065694
w32,41,chain-1147294-d2,iterative_matched,selected,0.14993858337402344,-0.025672197341918945,1,1,-0.17121808652733078
w32,41,chain-1252023-d4,iterative_matched,selected,-1.3196778297424316,-1.222632884979248,0,0,0.0
w32,41,chain-1356752-d1,iterative_matched,selected,3.0411746501922607,3.0263583660125732,1,0,0.995128104800311
w32,41,chain-1461481-d2,iterative_matched,selected,1.170820951461792,-0.5463323593139648,1,1,-0.4666233198439596
w32,41,chain-1566210-d2,iterative_matched,selected,-0.017328977584838867,0.13852930068969727,0,0,0.0
w32,41,chain-1670939-d1,iterative_matched,selected,1.9333908557891846,2.4075543880462646,1,0,1.2452497025302898
w32,41,chain-100004-d1,iterative_matched,oracle,1.6122758388519287,1.2846956253051758,1,0,0.7968212351429786
w32,41,chain-204733-d3,iterative_matched,oracle,1.6513187885284424,1.3448998928070068,1,0,0.8144398901955825
w32,41,chain-309462-d4,iterative_matched,oracle,1.3629435300827026,1.4339885711669922,1,0,1.052126180957753
w32,41,chain-414191-d2,iterative_matched,oracle,1.0801074504852295,-2.295403242111206,1,1,-2.125161937435035
w32,41,chain-518920-d1,iterative_matched,oracle,0.8695652484893799,-3.5284998416900635,1,1,-4.057774672826242
w32,41,chain-623649-d1,iterative_matched,oracle,1.7940855026245117,-1.342155933380127,1,1,-0.7481003170789402
w32,41,chain-728378-d2,iterative_matched,oracle,2.745448112487793,1.070838451385498,1,0,0.39004140945689036
w32,41,chain-833107-d1,iterative_matched,oracle,0.8115004301071167,-0.5987339019775391,1,1,-0.7378109484162654
w32,41,chain-937836-d1,iterative_matched,oracle,3.756678581237793,4.086218357086182,1,0,1.0877210463238003
w32,41,chain-1042565-d1,iterative_matched,oracle,5.061621189117432,5.082601547241211,1,0,1.0041449878092197
w32,41,chain-1147294-d2,iterative_matched,oracle,0.951068639755249,1.2145779132843018,1,0,1.2770665149855693
w32,41,chain-1252023-d4,iterative_matched,oracle,2.173602819442749,2.2310876846313477,1,0,1.026446812027662
w32,41,chain-1356752-d1,iterative_matched,oracle,2.874709367752075,2.8556442260742188,1,0,0.9933679759450728
w32,41,chain-1461481-d2,iterative_matched,oracle,0.6315701007843018,-1.4878215789794922,1,1,-2.3557504972636814
w32,41,chain-1566210-d2,iterative_matched,oracle,1.963336706161499,2.1752262115478516,1,0,1.1079231619932455
w32,41,chain-1670939-d1,iterative_matched,oracle,3.0464909076690674,3.5758368968963623,1,0,1.1737559721234514
w32,41,chain-100004-d1,iterative_matched,wrong,1.0291125774383545,-0.7936820983886719,1,1,-0.7712296164568203
w32,41,chain-204733-d3,iterative_matched,wrong,0.5360419750213623,0.15887069702148438,1,0,0.2963773443584396
w32,41,chain-309462-d4,iterative_matched,wrong,-0.07300472259521484,-1.6374294757843018,0,0,0.0
w32,41,chain-414191-d2,iterative_matched,wrong,-0.2736724615097046,-4.145822525024414,0,0,0.0
w32,41,chain-518920-d1,iterative_matched,wrong,1.0127465724945068,-4.892231225967407,1,1,-4.83065690749987
w32,41,chain-623649-d1,iterative_matched,wrong,1.7661161422729492,-4.251250505447388,1,1,-2.407118311016698
w32,41,chain-728378-d2,iterative_matched,wrong,0.14060580730438232,-4.650562286376953,1,1,-33.07517929404902
w32,41,chain-833107-d1,iterative_matched,wrong,-1.2568893432617188,-1.2539410591125488,0,0,0.0
w32,41,chain-937836-d1,iterative_matched,wrong,1.4910218715667725,1.781857967376709,1,0,1.1950582358019501
w32,41,chain-1042565-d1,iterative_matched,wrong,4.797507047653198,4.756127834320068,1,0,0.9913748509544408
w32,41,chain-1147294-d2,iterative_matched,wrong,1.2332026958465576,1.5683925151824951,1,0,1.2718043193263047
w32,41,chain-1252023-d4,iterative_matched,wrong,-1.3157449960708618,-1.3452048301696777,0,0,0.0
w32,41,chain-1356752-d1,iterative_matched,wrong,1.2400341033935547,1.2142462730407715,1,0,0.979203934567436
w32,41,chain-1461481-d2,iterative_matched,wrong,1.5917255878448486,-1.4402236938476562,1,1,-0.9048190874393609
w32,41,chain-1566210-d2,iterative_matched,wrong,1.7196500301361084,1.8679180145263672,1,0,1.0862198597342063
w32,41,chain-1670939-d1,iterative_matched,wrong,-0.20534777641296387,0.22301673889160156,0,0,0.0
w32,41,chain-100004-d1,iterative_matched,shuffle,1.4660465717315674,1.2064769268035889,1,0,0.8229458395571996
w32,41,chain-204733-d3,iterative_matched,shuffle,0.10586941242218018,-0.6919734477996826,1,1,-6.536103601295804
w32,41,chain-309462-d4,iterative_matched,shuffle,-0.07300472259521484,-0.1309185028076172,0,0,0.0
w32,41,chain-414191-d2,iterative_matched,shuffle,-0.04206228256225586,-3.417480945587158,0,0,0.0
w32,41,chain-518920-d1,iterative_matched,shuffle,0.07041442394256592,-5.209851503372192,1,1,-73.98841333448455
w32,41,chain-623649-d1,iterative_matched,shuffle,1.7940855026245117,-1.7424523830413818,1,1,-0.9712203685344999
w32,41,chain-728378-d2,iterative_matched,shuffle,0.14060580730438232,-4.490775108337402,1,1,-31.9387598167678
w32,41,chain-833107-d1,iterative_matched,shuffle,0.8115004301071167,-0.5987339019775391,1,1,-0.7378109484162654
w32,41,chain-937836-d1,iterative_matched,shuffle,3.886295795440674,4.074404716491699,1,0,1.0484031404073029
w32,41,chain-1042565-d1,iterative_matched,shuffle,2.258246660232544,2.4309229850769043,1,0,1.076464775918933
w32,41,chain-1147294-d2,iterative_matched,shuffle,2.8197219371795654,3.1512157917022705,1,0,1.117562604365976
w32,41,chain-1252023-d4,iterative_matched,shuffle,4.540812015533447,2.926283836364746,1,0,0.6444406476978922
w32,41,chain-1356752-d1,iterative_matched,shuffle,2.5206491947174072,2.501999616622925,1,0,0.9926012798077706
w32,41,chain-1461481-d2,iterative_matched,shuffle,0.320650577545166,-2.1479573249816895,1,1,-6.698747719171451
w32,41,chain-1566210-d2,iterative_matched,shuffle,0.6560947895050049,0.9356322288513184,1,0,1.4260625809225103
w32,41,chain-1670939-d1,iterative_matched,shuffle,2.7901856899261475,3.3159220218658447,1,0,1.1884234206482553
w32,53,chain-100004-d1,one_shot,selected,-0.7640177011489868,0.1769707202911377,0,0,0.0
w32,53,chain-204733-d3,one_shot,selected,-1.4006537199020386,-3.875882148742676,0,0,0.0
w32,53,chain-309462-d4,one_shot,selected,-0.09753656387329102,-1.6294991970062256,0,0,0.0
w32,53,chain-414191-d2,one_shot,selected,-1.750423550605774,-4.478531837463379,0,0,0.0
w32,53,chain-518920-d1,one_shot,selected,0.783808708190918,7.00800085067749,1,0,8.940958141243948
w32,53,chain-623649-d1,one_shot,selected,1.0740545988082886,7.704423904418945,1,0,7.17321439056017
w32,53,chain-728378-d2,one_shot,selected,-1.231992244720459,-0.9959163665771484,0,0,0.0
w32,53,chain-833107-d1,one_shot,selected,-0.02785491943359375,-3.901732921600342,0,0,0.0
w32,53,chain-937836-d1,one_shot,selected,0.3862581253051758,-0.5296890735626221,1,1,-1.3713344493248498
w32,53,chain-1042565-d1,one_shot,selected,2.713454842567444,2.278569221496582,1,0,0.8397299213354966
w32,53,chain-1147294-d2,one_shot,selected,-1.5491015911102295,-2.6678950786590576,0,0,0.0
w32,53,chain-1252023-d4,one_shot,selected,-0.7978849411010742,-2.4391138553619385,0,0,0.0
w32,53,chain-1356752-d1,one_shot,selected,2.4873878955841064,10.077921867370605,1,0,4.051608470581559
w32,53,chain-1461481-d2,one_shot,selected,1.69168221950531,7.114821910858154,1,0,4.2057673887112825
w32,53,chain-1566210-d2,one_shot,selected,0.16065692901611328,2.8068151473999023,1,0,17.47086269225518
w32,53,chain-1670939-d1,one_shot,selected,1.6711891889572144,5.29668664932251,1,0,3.169411748425399
w32,53,chain-100004-d1,one_shot,oracle,1.9214227199554443,6.913397550582886,1,0,3.5980617272721744
w32,53,chain-204733-d3,one_shot,oracle,0.5116690397262573,1.1924293041229248,1,0,2.3304699161803377
w32,53,chain-309462-d4,one_shot,oracle,0.014465868473052979,0.7870864868164062,1,0,54.40990205894593
w32,53,chain-414191-d2,one_shot,oracle,0.07930886745452881,-1.242812156677246,1,1,-15.67053214307724
w32,53,chain-518920-d1,one_shot,oracle,0.6748199462890625,7.743774890899658,1,0,11.475320096099491
w32,53,chain-623649-d1,one_shot,oracle,2.2387125492095947,5.593632698059082,1,0,2.498593533159933
w32,53,chain-728378-d2,one_shot,oracle,-1.2605385780334473,-2.265517234802246,0,0,0.0
w32,53,chain-833107-d1,one_shot,oracle,0.7870126962661743,-2.1088943481445312,1,1,-2.6796192210745295
w32,53,chain-937836-d1,one_shot,oracle,0.9378397464752197,1.9758632183074951,1,0,2.1068239277910608
w32,53,chain-1042565-d1,one_shot,oracle,2.713454842567444,2.278569221496582,1,0,0.8397299213354966
w32,53,chain-1147294-d2,one_shot,oracle,1.602992296218872,4.766817331314087,1,0,2.973699463533309
w32,53,chain-1252023-d4,one_shot,oracle,0.5494638681411743,0.663738489151001,1,0,1.2079747689259632
w32,53,chain-1356752-d1,one_shot,oracle,2.5212700366973877,10.335360050201416,1,0,4.099267392928568
w32,53,chain-1461481-d2,one_shot,oracle,1.2272850275039673,4.759615421295166,1,0,3.8781662895172735
w32,53,chain-1566210-d2,one_shot,oracle,1.6418839693069458,7.25533652305603,1,0,4.418909410583121
w32,53,chain-1670939-d1,one_shot,oracle,0.8581936359405518,6.199058532714844,1,0,7.223379751494989
w32,53,chain-100004-d1,one_shot,wrong,-0.8569822311401367,-2.5111007690429688,0,0,0.0
w32,53,chain-204733-d3,one_shot,wrong,-1.4006537199020386,-3.875882148742676,0,0,0.0
w32,53,chain-309462-d4,one_shot,wrong,-1.8166149258613586,-5.132138729095459,0,0,0.0
w32,53,chain-414191-d2,one_shot,wrong,-0.0088883638381958,-1.4740428924560547,0,0,0.0
w32,53,chain-518920-d1,one_shot,wrong,-0.6074869632720947,3.5735607147216797,0,0,0.0
w32,53,chain-623649-d1,one_shot,wrong,0.11546695232391357,0.609443187713623,1,0,5.278074595785494
w32,53,chain-728378-d2,one_shot,wrong,-1.4568791389465332,-2.7267017364501953,0,0,0.0
w32,53,chain-833107-d1,one_shot,wrong,0.041236162185668945,-3.9955081939697266,1,1,-96.89330874147909
w32,53,chain-937836-d1,one_shot,wrong,-0.6241382360458374,-2.916416883468628,0,0,0.0
w32,53,chain-1042565-d1,one_shot,wrong,0.13985663652420044,-2.04640531539917,1,1,-14.632164524027182
w32,53,chain-1147294-d2,one_shot,wrong,-1.5491015911102295,-2.6678950786590576,0,0,0.0
w32,53,chain-1252023-d4,one_shot,wrong,-1.9764560461044312,-4.678970098495483,0,0,0.0
w32,53,chain-1356752-d1,one_shot,wrong,0.5805632472038269,6.075560092926025,1,0,10.464940938283316
w32,53,chain-1461481-d2,one_shot,wrong,-0.03215169906616211,0.8480992317199707,0,0,0.0
w32,53,chain-1566210-d2,one_shot,wrong,-0.6244884729385376,1.8270964622497559,0,0,0.0
w32,53,chain-1670939-d1,one_shot,wrong,-1.5501641035079956,-1.9604434967041016,0,0,0.0
w32,53,chain-100004-d1,one_shot,shuffle,-0.5552784204483032,1.2139532566070557,0,0,0.0
w32,53,chain-204733-d3,one_shot,shuffle,0.6662158966064453,2.4538614749908447,1,0,3.6832826828213885
w32,53,chain-309462-d4,one_shot,shuffle,-0.015503346920013428,-0.586970329284668,0,0,0.0
w32,53,chain-414191-d2,one_shot,shuffle,-1.0542711019515991,-5.510990142822266,0,0,0.0
w32,53,chain-518920-d1,one_shot,shuffle,0.0720667839050293,1.1285011768341064,1,0,15.659102788897343
w32,53,chain-623649-d1,one_shot,shuffle,1.360852837562561,5.870360374450684,1,0,4.313736366207791
w32,53,chain-728378-d2,one_shot,shuffle,-1.7358624935150146,-3.029470443725586,0,0,0.0
w32,53,chain-833107-d1,one_shot,shuffle,0.23778283596038818,-4.272836208343506,1,1,-17.96948964413609
w32,53,chain-937836-d1,one_shot,shuffle,1.804161548614502,7.9184839725494385,1,0,4.38901049555701
w32,53,chain-1042565-d1,one_shot,shuffle,0.13985663652420044,-2.04640531539917,1,1,-14.632164524027182
w32,53,chain-1147294-d2,one_shot,shuffle,1.0645760297775269,4.009809255599976,1,0,3.766578565964836
w32,53,chain-1252023-d4,one_shot,shuffle,-1.7858530282974243,-3.413785934448242,0,0,0.0
w32,53,chain-1356752-d1,one_shot,shuffle,2.564495801925659,9.646403312683105,1,0,3.761520414827624
w32,53,chain-1461481-d2,one_shot,shuffle,-0.372017502784729,0.3900446891784668,0,0,0.0
w32,53,chain-1566210-d2,one_shot,shuffle,2.090926766395569,7.784415245056152,1,0,3.7229497322258056
w32,53,chain-1670939-d1,one_shot,shuffle,-1.5501641035079956,-1.9604439735412598,0,0,0.0
w32,53,chain-100004-d1,iterative_matched,selected,4.394674301147461,4.761198043823242,1,0,1.083401798986578
w32,53,chain-204733-d3,iterative_matched,selected,-1.4685906171798706,-3.0342304706573486,0,0,0.0
w32,53,chain-309462-d4,iterative_matched,selected,-0.1200914978981018,-1.6873745918273926,0,0,0.0
w32,53,chain-414191-d2,iterative_matched,selected,-1.6811929941177368,-6.020908832550049,0,0,0.0
w32,53,chain-518920-d1,iterative_matched,selected,4.485013008117676,4.539733648300171,1,0,1.0122007762482412
w32,53,chain-623649-d1,iterative_matched,selected,3.3744075298309326,3.479836940765381,1,0,1.0312438287321302
w32,53,chain-728378-d2,iterative_matched,selected,1.1757733821868896,-0.2780590057373047,1,1,-0.23649030497707516
w32,53,chain-833107-d1,iterative_matched,selected,0.03143584728240967,-3.877331256866455,1,1,-123.34107689332318
w32,53,chain-937836-d1,iterative_matched,selected,-0.13179147243499756,-1.2496569156646729,0,0,0.0
w32,53,chain-1042565-d1,iterative_matched,selected,0.16964328289031982,0.2547621726989746,1,0,1.501752196482115
w32,53,chain-1147294-d2,iterative_matched,selected,-0.20820879936218262,-3.503089666366577,0,0,0.0
w32,53,chain-1252023-d4,iterative_matched,selected,0.6818130016326904,0.8020055294036865,1,0,1.1762837133982182
w32,53,chain-1356752-d1,iterative_matched,selected,5.5895867347717285,5.636512756347656,1,0,1.008395257789634
w32,53,chain-1461481-d2,iterative_matched,selected,7.646255016326904,7.375717639923096,1,0,0.9646183163096006
w32,53,chain-1566210-d2,iterative_matched,selected,0.7993125915527344,0.6152520179748535,1,0,0.7697264180208557
w32,53,chain-1670939-d1,iterative_matched,selected,1.2437167167663574,0.28433942794799805,1,0,0.2286207334153036
w32,53,chain-100004-d1,iterative_matched,oracle,4.819984436035156,5.035797595977783,1,0,1.0447746590900098
w32,53,chain-204733-d3,iterative_matched,oracle,-0.024414628744125366,-1.8179221153259277,0,0,0.0
w32,53,chain-309462-d4,iterative_matched,oracle,0.14606118202209473,-0.50685715675354,1,1,-3.4701701693531932
w32,53,chain-414191-d2,iterative_matched,oracle,0.0019980669021606445,-2.3424031734466553,1,1,-1172.3347055664935
w32,53,chain-518920-d1,iterative_matched,oracle,6.78434944152832,6.829975605010986,1,0,1.0067252083454574
w32,53,chain-623649-d1,iterative_matched,oracle,8.011820077896118,8.060781717300415,1,0,1.0061111756040775
w32,53,chain-728378-d2,iterative_matched,oracle,4.25566029548645,2.729398727416992,1,0,0.6413572836891587
w32,53,chain-833107-d1,iterative_matched,oracle,0.7223421335220337,-1.9340333938598633,1,1,-2.6774478520722607
w32,53,chain-937836-d1,iterative_matched,oracle,3.938014030456543,3.6809918880462646,1,0,0.9347330556919115
w32,53,chain-1042565-d1,iterative_matched,oracle,4.474385738372803,4.9368414878845215,1,0,1.103356254143591
w32,53,chain-1147294-d2,iterative_matched,oracle,1.024038314819336,-0.7289197444915771,1,1,-0.7118090543518144
w32,53,chain-1252023-d4,iterative_matched,oracle,1.7127046585083008,2.015737295150757,1,0,1.1769322195377139
w32,53,chain-1356752-d1,iterative_matched,oracle,5.16205358505249,5.122157573699951,1,0,0.9922712907382317
w32,53,chain-1461481-d2,iterative_matched,oracle,6.500384092330933,6.5757434368133545,1,0,1.0115930602579823
w32,53,chain-1566210-d2,iterative_matched,oracle,0.9051573276519775,0.6379876136779785,1,0,0.7048361585194804
w32,53,chain-1670939-d1,iterative_matched,oracle,6.396144390106201,6.077484607696533,1,0,0.9501793951208195
w32,53,chain-100004-d1,iterative_matched,wrong,1.8978545665740967,2.110478162765503,1,0,1.1120336615545956
w32,53,chain-204733-d3,iterative_matched,wrong,-0.19472414255142212,-0.8097784519195557,0,0,0.0
w32,53,chain-309462-d4,iterative_matched,wrong,0.09028464555740356,-0.7468533515930176,1,1,-8.27220782650316
w32,53,chain-414191-d2,iterative_matched,wrong,-0.7972327470779419,-4.125475883483887,0,0,0.0
w32,53,chain-518920-d1,iterative_matched,wrong,3.6806042194366455,3.6594278812408447,1,0,0.9942465049396042
w32,53,chain-623649-d1,iterative_matched,wrong,1.1589642763137817,1.0506064891815186,1,0,0.9065046357797089
w32,53,chain-728378-d2,iterative_matched,wrong,-0.9791502952575684,-2.7122044563293457,0,0,0.0
w32,53,chain-833107-d1,iterative_matched,wrong,0.3837317228317261,-3.0645976066589355,1,1,-7.986302472060205
w32,53,chain-937836-d1,iterative_matched,wrong,-1.181975245475769,-3.6540911197662354,0,0,0.0
w32,53,chain-1042565-d1,iterative_matched,wrong,1.5011005401611328,1.6183600425720215,1,0,1.0781156886388847
w32,53,chain-1147294-d2,iterative_matched,wrong,-1.4324250221252441,-3.948082208633423,0,0,0.0
w32,53,chain-1252023-d4,iterative_matched,wrong,-1.8307632207870483,-4.237897157669067,0,0,0.0
w32,53,chain-1356752-d1,iterative_matched,wrong,4.1105334758758545,4.32306432723999,1,0,1.0517039582845997
w32,53,chain-1461481-d2,iterative_matched,wrong,4.915636777877808,5.04671049118042,1,0,1.0266646457469137
w32,53,chain-1566210-d2,iterative_matched,wrong,0.03752636909484863,0.008364677429199219,1,0,0.22290132594649198
w32,53,chain-1670939-d1,iterative_matched,wrong,1.2143940925598145,-0.32486653327941895,1,1,-0.26751326877310033
w32,53,chain-100004-d1,iterative_matched,shuffle,6.026411294937134,6.261813640594482,1,0,1.0390617789156065
w32,53,chain-204733-d3,iterative_matched,shuffle,0.18993401527404785,-2.4047234058380127,1,1,-12.660835934881584
w32,53,chain-309462-d4,iterative_matched,shuffle,-0.124378502368927,-1.3366451263427734,0,0,0.0
w32,53,chain-414191-d2,iterative_matched,shuffle,-0.06076204776763916,-4.6826043128967285,0,0,0.0
w32,53,chain-518920-d1,iterative_matched,shuffle,3.6275761127471924,3.678466320037842,1,0,1.014028708346552
w32,53,chain-623649-d1,iterative_matched,shuffle,6.280222415924072,6.461688041687012,1,0,1.0288947769274568
w32,53,chain-728378-d2,iterative_matched,shuffle,0.2329108715057373,-1.3578319549560547,1,1,-5.829835018768573
w32,53,chain-833107-d1,iterative_matched,shuffle,0.569301962852478,-2.5136499404907227,1,1,-4.4153192936418515
w32,53,chain-937836-d1,iterative_matched,shuffle,-0.40853142738342285,-1.561896562576294,0,0,0.0
w32,53,chain-1042565-d1,iterative_matched,shuffle,2.0364627838134766,2.262831687927246,1,0,1.1111578890186598
w32,53,chain-1147294-d2,iterative_matched,shuffle,-0.25652265548706055,-0.8217709064483643,0,0,0.0
w32,53,chain-1252023-d4,iterative_matched,shuffle,-1.8307632207870483,-4.265043497085571,0,0,0.0
w32,53,chain-1356752-d1,iterative_matched,shuffle,4.069390773773193,4.159663677215576,1,0,1.0221833951224795
w32,53,chain-1461481-d2,iterative_matched,shuffle,2.750706911087036,2.7298855781555176,1,0,0.9924305519982534
w32,53,chain-1566210-d2,iterative_matched,shuffle,0.7899808883666992,-0.44312477111816406,1,1,-0.5609310018047817
w32,53,chain-1670939-d1,iterative_matched,shuffle,0.6962428092956543,0.038510799407958984,1,0,0.05531231187424108
w32,67,chain-100004-d1,one_shot,selected,0.4675501585006714,-5.820763826370239,1,1,-12.449495996399882
w32,67,chain-204733-d3,one_shot,selected,1.0005935430526733,-1.2002291679382324,1,1,-1.199517202835927
w32,67,chain-309462-d4,one_shot,selected,0.8625057935714722,1.2563810348510742,1,0,1.4566638789156878
w32,67,chain-414191-d2,one_shot,selected,-0.9540444612503052,8.943836688995361,0,0,0.0
w32,67,chain-518920-d1,one_shot,selected,0.46016156673431396,1.675874948501587,1,0,3.6419272482814633
w32,67,chain-623649-d1,one_shot,selected,0.053789377212524414,-3.9875638484954834,1,1,-74.13292466169347
w32,67,chain-728378-d2,one_shot,selected,-0.31174397468566895,3.265357732772827,0,0,0.0
w32,67,chain-833107-d1,one_shot,selected,0.5550585985183716,7.753610134124756,1,0,13.968993823033486
w32,67,chain-937836-d1,one_shot,selected,0.03849029541015625,-1.3989815711975098,1,1,-36.34634539147671
w32,67,chain-1042565-d1,one_shot,selected,2.3304606676101685,4.581727981567383,1,0,1.9660181547993405
w32,67,chain-1147294-d2,one_shot,selected,3.4209870100021362,3.105530261993408,1,0,0.9077877971806356
w32,67,chain-1252023-d4,one_shot,selected,-0.6297653913497925,-1.6291534900665283,0,0,0.0
w32,67,chain-1356752-d1,one_shot,selected,1.303127408027649,2.557373285293579,1,0,1.9624890624964266
w32,67,chain-1461481-d2,one_shot,selected,0.6646462678909302,-1.932138442993164,1,1,-2.9070176668925973
w32,67,chain-1566210-d2,one_shot,selected,-0.5443100929260254,-2.2407500743865967,0,0,0.0
w32,67,chain-1670939-d1,one_shot,selected,0.9402682781219482,2.4645800590515137,1,0,2.621145598971137
