window,seed,example_id,depth,policy,evidence_condition,stage_type,layer,margin_delta_vs_no_memory,probability_delta_vs_no_memory
w16,17,chain-414191-d2,2,one_shot,wrong,after_layer,1,0.037038326263427734,-0.0937490463256836
w16,17,chain-414191-d2,2,one_shot,wrong,after_layer,2,0.08303689956665039,0.04138273000717163
w16,17,chain-414191-d2,2,one_shot,wrong,after_layer,3,0.5395951271057129,0.11047124862670898
w16,17,chain-414191-d2,2,one_shot,wrong,after_layer,4,-0.5723733901977539,-0.13620027899742126
w16,17,chain-414191-d2,2,one_shot,wrong,after_layer,5,-1.8089423179626465,-0.41276293992996216
w16,17,chain-518920-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-518920-d1,1,one_shot,wrong,after_pra,0,0.12840068340301514,0.026745781302452087
w16,17,chain-518920-d1,1,one_shot,wrong,after_layer,0,-0.326434850692749,0.016809731721878052
w16,17,chain-518920-d1,1,one_shot,wrong,after_layer,1,-0.39104366302490234,0.01794683188199997
w16,17,chain-518920-d1,1,one_shot,wrong,after_layer,2,0.09006118774414062,0.020377110689878464
w16,17,chain-518920-d1,1,one_shot,wrong,after_layer,3,0.5883996486663818,0.02765991911292076
w16,17,chain-518920-d1,1,one_shot,wrong,after_layer,4,0.8079216480255127,0.023073283955454826
w16,17,chain-518920-d1,1,one_shot,wrong,after_layer,5,1.488875389099121,0.019508601166307926
w16,17,chain-623649-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-623649-d1,1,one_shot,wrong,after_pra,0,0.4386308193206787,0.08818870782852173
w16,17,chain-623649-d1,1,one_shot,wrong,after_layer,0,0.9285435676574707,0.10777755081653595
w16,17,chain-623649-d1,1,one_shot,wrong,after_layer,1,0.6116639375686646,0.08822119981050491
w16,17,chain-623649-d1,1,one_shot,wrong,after_layer,2,1.3478224277496338,0.08906642347574234
w16,17,chain-623649-d1,1,one_shot,wrong,after_layer,3,1.6114447116851807,0.08329495415091515
w16,17,chain-623649-d1,1,one_shot,wrong,after_layer,4,1.6483464241027832,0.06023842468857765
w16,17,chain-623649-d1,1,one_shot,wrong,after_layer,5,2.2987446784973145,0.04670836543664336
w16,17,chain-728378-d2,2,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-728378-d2,2,one_shot,wrong,after_pra,0,-0.8475857973098755,-0.11960124224424362
w16,17,chain-728378-d2,2,one_shot,wrong,after_layer,0,-1.4880235195159912,-0.14051584899425507
w16,17,chain-728378-d2,2,one_shot,wrong,after_layer,1,-2.507558822631836,-0.3212290331721306
w16,17,chain-728378-d2,2,one_shot,wrong,after_layer,2,-2.3648386001586914,-0.22656798735260963
w16,17,chain-728378-d2,2,one_shot,wrong,after_layer,3,-1.7975449562072754,-0.024123893585056067
w16,17,chain-728378-d2,2,one_shot,wrong,after_layer,4,-2.0378642082214355,-0.004813650157302618
w16,17,chain-728378-d2,2,one_shot,wrong,after_layer,5,-1.8979825973510742,-0.0012938200088683516
w16,17,chain-833107-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-833107-d1,1,one_shot,wrong,after_pra,0,-1.2783620357513428,-0.0898757204413414
w16,17,chain-833107-d1,1,one_shot,wrong,after_layer,0,-1.6361567974090576,-0.15364636853337288
w16,17,chain-833107-d1,1,one_shot,wrong,after_layer,1,-2.498032808303833,-0.13742300681769848
w16,17,chain-833107-d1,1,one_shot,wrong,after_layer,2,-2.648256778717041,-0.23541485145688057
w16,17,chain-833107-d1,1,one_shot,wrong,after_layer,3,-1.6137394905090332,-0.31258001923561096
w16,17,chain-833107-d1,1,one_shot,wrong,after_layer,4,-1.4521758556365967,-0.38489899039268494
w16,17,chain-833107-d1,1,one_shot,wrong,after_layer,5,-2.762775421142578,-0.5174254775047302
w16,17,chain-937836-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-937836-d1,1,one_shot,wrong,after_pra,0,0.5496301651000977,0.022073976695537567
w16,17,chain-937836-d1,1,one_shot,wrong,after_layer,0,0.16916072368621826,0.024935174733400345
w16,17,chain-937836-d1,1,one_shot,wrong,after_layer,1,-1.3408026695251465,-0.024001996964216232
w16,17,chain-937836-d1,1,one_shot,wrong,after_layer,2,-1.5979399681091309,-0.079457126557827
w16,17,chain-937836-d1,1,one_shot,wrong,after_layer,3,-2.177950620651245,-0.13711442425847054
w16,17,chain-937836-d1,1,one_shot,wrong,after_layer,4,-2.475175619125366,-0.09596195910125971
w16,17,chain-937836-d1,1,one_shot,wrong,after_layer,5,-2.1807045936584473,-0.04016390768811107
w16,17,chain-1042565-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1042565-d1,1,one_shot,wrong,after_pra,0,0.28922414779663086,0.013918928802013397
w16,17,chain-1042565-d1,1,one_shot,wrong,after_layer,0,0.6758009195327759,0.027902748435735703
w16,17,chain-1042565-d1,1,one_shot,wrong,after_layer,1,1.4350814819335938,0.14216281473636627
w16,17,chain-1042565-d1,1,one_shot,wrong,after_layer,2,1.5140314102172852,0.13914798200130463
w16,17,chain-1042565-d1,1,one_shot,wrong,after_layer,3,2.1801722049713135,0.29634102061390877
w16,17,chain-1042565-d1,1,one_shot,wrong,after_layer,4,4.146618604660034,0.5788242910057306
w16,17,chain-1042565-d1,1,one_shot,wrong,after_layer,5,6.041275978088379,0.7430610237643123
w16,17,chain-1147294-d2,2,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1147294-d2,2,one_shot,wrong,after_pra,0,0.3705747127532959,0.02167043462395668
w16,17,chain-1147294-d2,2,one_shot,wrong,after_layer,0,0.42937278747558594,0.026256050914525986
w16,17,chain-1147294-d2,2,one_shot,wrong,after_layer,1,-0.4236321449279785,-0.01769767329096794
w16,17,chain-1147294-d2,2,one_shot,wrong,after_layer,2,-1.7813096046447754,-0.08713099732995033
w16,17,chain-1147294-d2,2,one_shot,wrong,after_layer,3,-2.6167211532592773,-0.15538549795746803
w16,17,chain-1147294-d2,2,one_shot,wrong,after_layer,4,-2.26547908782959,-0.11184946168214083
w16,17,chain-1147294-d2,2,one_shot,wrong,after_layer,5,-1.973921775817871,-0.06756545044481754
w16,17,chain-1252023-d4,4,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1252023-d4,4,one_shot,wrong,after_pra,0,0.9553360939025879,0.025549426674842834
w16,17,chain-1252023-d4,4,one_shot,wrong,after_layer,0,0.9952335357666016,0.03426060825586319
w16,17,chain-1252023-d4,4,one_shot,wrong,after_layer,1,-0.5510401725769043,-0.018262118101119995
w16,17,chain-1252023-d4,4,one_shot,wrong,after_layer,2,1.0929076671600342,0.0375850535929203
w16,17,chain-1252023-d4,4,one_shot,wrong,after_layer,3,0.7312448024749756,0.007983852177858353
w16,17,chain-1252023-d4,4,one_shot,wrong,after_layer,4,-0.42766714096069336,-0.0020751571282744408
w16,17,chain-1252023-d4,4,one_shot,wrong,after_layer,5,-0.21097564697265625,-0.00024650804698467255
w16,17,chain-1356752-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1356752-d1,1,one_shot,wrong,after_pra,0,0.1641521453857422,0.02969813346862793
w16,17,chain-1356752-d1,1,one_shot,wrong,after_layer,0,0.05591130256652832,0.0065632164478302
w16,17,chain-1356752-d1,1,one_shot,wrong,after_layer,1,1.5477592945098877,0.037593744695186615
w16,17,chain-1356752-d1,1,one_shot,wrong,after_layer,2,1.3939249515533447,0.07355964742600918
w16,17,chain-1356752-d1,1,one_shot,wrong,after_layer,3,1.1934750080108643,0.017071322537958622
w16,17,chain-1356752-d1,1,one_shot,wrong,after_layer,4,1.4283323287963867,0.011155466549098492
w16,17,chain-1356752-d1,1,one_shot,wrong,after_layer,5,2.0125958919525146,0.013404903933405876
w16,17,chain-1461481-d2,2,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1461481-d2,2,one_shot,wrong,after_pra,0,0.29363560676574707,0.10288779437541962
w16,17,chain-1461481-d2,2,one_shot,wrong,after_layer,0,0.570357084274292,0.11251457035541534
w16,17,chain-1461481-d2,2,one_shot,wrong,after_layer,1,0.6620019674301147,0.023707449436187744
w16,17,chain-1461481-d2,2,one_shot,wrong,after_layer,2,-0.25768470764160156,0.000913672149181366
w16,17,chain-1461481-d2,2,one_shot,wrong,after_layer,3,0.0861215591430664,0.0014091655611991882
w16,17,chain-1461481-d2,2,one_shot,wrong,after_layer,4,0.6562762260437012,0.004022298380732536
w16,17,chain-1461481-d2,2,one_shot,wrong,after_layer,5,0.2401576042175293,0.0015093570109456778
w16,17,chain-1566210-d2,2,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1566210-d2,2,one_shot,wrong,after_pra,0,0.10153400897979736,0.0033002234995365143
w16,17,chain-1566210-d2,2,one_shot,wrong,after_layer,0,-0.00046706199645996094,0.004851873964071274
w16,17,chain-1566210-d2,2,one_shot,wrong,after_layer,1,-0.882857084274292,-0.07741238176822662
w16,17,chain-1566210-d2,2,one_shot,wrong,after_layer,2,-1.3684687614440918,-0.18506624549627304
w16,17,chain-1566210-d2,2,one_shot,wrong,after_layer,3,-1.767857313156128,-0.3311721011996269
w16,17,chain-1566210-d2,2,one_shot,wrong,after_layer,4,-2.400313138961792,-0.298057172447443
w16,17,chain-1566210-d2,2,one_shot,wrong,after_layer,5,-2.0190136432647705,-0.17869077809154987
w16,17,chain-1670939-d1,1,one_shot,wrong,input,-1,0.0,0.0
w16,17,chain-1670939-d1,1,one_shot,wrong,after_pra,0,-0.3474438190460205,-0.008416473865509033
w16,17,chain-1670939-d1,1,one_shot,wrong,after_layer,0,-1.2628238201141357,-0.01909327507019043
w16,17,chain-1670939-d1,1,one_shot,wrong,after_layer,1,-1.8895416259765625,-0.06636105850338936
w16,17,chain-1670939-d1,1,one_shot,wrong,after_layer,2,-2.7162132263183594,-0.2535136714577675
w16,17,chain-1670939-d1,1,one_shot,wrong,after_layer,3,-2.513087511062622,-0.4525103196501732
w16,17,chain-1670939-d1,1,one_shot,wrong,after_layer,4,-2.1696953773498535,-0.3950567804276943
w16,17,chain-1670939-d1,1,one_shot,wrong,after_layer,5,-1.173966884613037,-0.25299815833568573
w16,17,chain-100004-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-100004-d1,1,one_shot,shuffle,after_pra,0,0.2648048400878906,-0.001979649066925049
w16,17,chain-100004-d1,1,one_shot,shuffle,after_layer,0,0.25940608978271484,-0.01661059260368347
w16,17,chain-100004-d1,1,one_shot,shuffle,after_layer,1,0.11130261421203613,-0.039470374584198
w16,17,chain-100004-d1,1,one_shot,shuffle,after_layer,2,0.33800673484802246,0.010184340178966522
w16,17,chain-100004-d1,1,one_shot,shuffle,after_layer,3,0.5762553215026855,0.01563984528183937
w16,17,chain-100004-d1,1,one_shot,shuffle,after_layer,4,0.7617456912994385,0.013047302141785622
w16,17,chain-100004-d1,1,one_shot,shuffle,after_layer,5,1.0189292430877686,0.011133966967463493
w16,17,chain-204733-d3,3,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-204733-d3,3,one_shot,shuffle,after_pra,0,0.5871398448944092,0.050384752452373505
w16,17,chain-204733-d3,3,one_shot,shuffle,after_layer,0,0.861440896987915,0.0847499743103981
w16,17,chain-204733-d3,3,one_shot,shuffle,after_layer,1,0.9159445762634277,0.09169510006904602
w16,17,chain-204733-d3,3,one_shot,shuffle,after_layer,2,1.404771089553833,0.0682482197880745
w16,17,chain-204733-d3,3,one_shot,shuffle,after_layer,3,1.639622449874878,0.04012473113834858
w16,17,chain-204733-d3,3,one_shot,shuffle,after_layer,4,1.6588349342346191,0.0263329790905118
w16,17,chain-204733-d3,3,one_shot,shuffle,after_layer,5,2.45561146736145,0.04667903669178486
w16,17,chain-309462-d4,4,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-309462-d4,4,one_shot,shuffle,after_pra,0,0.6012042760848999,0.045835621654987335
w16,17,chain-309462-d4,4,one_shot,shuffle,after_layer,0,1.0283377170562744,0.059359289705753326
w16,17,chain-309462-d4,4,one_shot,shuffle,after_layer,1,0.2582082748413086,0.05303378403186798
w16,17,chain-309462-d4,4,one_shot,shuffle,after_layer,2,0.09085941314697266,0.0442701131105423
w16,17,chain-309462-d4,4,one_shot,shuffle,after_layer,3,0.7501263618469238,0.010703068226575851
w16,17,chain-309462-d4,4,one_shot,shuffle,after_layer,4,0.755704402923584,0.007876113057136536
w16,17,chain-309462-d4,4,one_shot,shuffle,after_layer,5,2.158383846282959,0.01533056190237403
w16,17,chain-414191-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-414191-d2,2,one_shot,shuffle,after_pra,0,-0.3309943675994873,-0.04386630654335022
w16,17,chain-414191-d2,2,one_shot,shuffle,after_layer,0,-0.8173878192901611,-0.09658724069595337
w16,17,chain-414191-d2,2,one_shot,shuffle,after_layer,1,-0.6262140274047852,-0.14848101139068604
w16,17,chain-414191-d2,2,one_shot,shuffle,after_layer,2,-0.19739961624145508,-0.04151517152786255
w16,17,chain-414191-d2,2,one_shot,shuffle,after_layer,3,0.2010664939880371,0.015918970108032227
w16,17,chain-414191-d2,2,one_shot,shuffle,after_layer,4,-0.9140610694885254,-0.22704315185546875
w16,17,chain-414191-d2,2,one_shot,shuffle,after_layer,5,-2.1576099395751953,-0.4929918348789215
w16,17,chain-518920-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-518920-d1,1,one_shot,shuffle,after_pra,0,0.09047448635101318,0.009645909070968628
w16,17,chain-518920-d1,1,one_shot,shuffle,after_layer,0,-0.356889009475708,-0.002165764570236206
w16,17,chain-518920-d1,1,one_shot,shuffle,after_layer,1,-0.4856529235839844,0.005973294377326965
w16,17,chain-518920-d1,1,one_shot,shuffle,after_layer,2,0.06714725494384766,0.014840509742498398
w16,17,chain-518920-d1,1,one_shot,shuffle,after_layer,3,0.48450446128845215,0.021885517984628677
w16,17,chain-518920-d1,1,one_shot,shuffle,after_layer,4,0.5727083683013916,0.01511545293033123
w16,17,chain-518920-d1,1,one_shot,shuffle,after_layer,5,1.1923396587371826,0.013519172556698322
w16,17,chain-623649-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-623649-d1,1,one_shot,shuffle,after_pra,0,0.4386310577392578,0.08818873763084412
w16,17,chain-623649-d1,1,one_shot,shuffle,after_layer,0,0.9285423755645752,0.10777734220027924
w16,17,chain-623649-d1,1,one_shot,shuffle,after_layer,1,0.6116639375686646,0.08822118490934372
w16,17,chain-623649-d1,1,one_shot,shuffle,after_layer,2,1.3478221893310547,0.08906637877225876
w16,17,chain-623649-d1,1,one_shot,shuffle,after_layer,3,1.6114444732666016,0.08329492434859276
w16,17,chain-623649-d1,1,one_shot,shuffle,after_layer,4,1.6483464241027832,0.06023843213915825
w16,17,chain-623649-d1,1,one_shot,shuffle,after_layer,5,2.2987442016601562,0.04670833935961127
w16,17,chain-728378-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-728378-d2,2,one_shot,shuffle,after_pra,0,-0.8175768852233887,-0.11643514037132263
w16,17,chain-728378-d2,2,one_shot,shuffle,after_layer,0,-1.6120100021362305,-0.14022178202867508
w16,17,chain-728378-d2,2,one_shot,shuffle,after_layer,1,-2.43929123878479,-0.31192994117736816
w16,17,chain-728378-d2,2,one_shot,shuffle,after_layer,2,-2.3377959728240967,-0.22433291748166084
w16,17,chain-728378-d2,2,one_shot,shuffle,after_layer,3,-1.7398433685302734,-0.02356446022167802
w16,17,chain-728378-d2,2,one_shot,shuffle,after_layer,4,-1.9813876152038574,-0.004746091493871063
w16,17,chain-728378-d2,2,one_shot,shuffle,after_layer,5,-1.8165826797485352,-0.0012686843983829021
w16,17,chain-833107-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-833107-d1,1,one_shot,shuffle,after_pra,0,-1.2783617973327637,-0.0898757241666317
w16,17,chain-833107-d1,1,one_shot,shuffle,after_layer,0,-1.6361565589904785,-0.15364636480808258
w16,17,chain-833107-d1,1,one_shot,shuffle,after_layer,1,-2.498032331466675,-0.13742300122976303
w16,17,chain-833107-d1,1,one_shot,shuffle,after_layer,2,-2.648256540298462,-0.23541484028100967
w16,17,chain-833107-d1,1,one_shot,shuffle,after_layer,3,-1.6137385368347168,-0.3125799298286438
w16,17,chain-833107-d1,1,one_shot,shuffle,after_layer,4,-1.4521758556365967,-0.3848990797996521
w16,17,chain-833107-d1,1,one_shot,shuffle,after_layer,5,-2.762775421142578,-0.5174254775047302
w16,17,chain-937836-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-937836-d1,1,one_shot,shuffle,after_pra,0,0.23247754573822021,0.014416452497243881
w16,17,chain-937836-d1,1,one_shot,shuffle,after_layer,0,0.6460253000259399,0.019582591950893402
w16,17,chain-937836-d1,1,one_shot,shuffle,after_layer,1,-0.2864658832550049,-0.01630655862390995
w16,17,chain-937836-d1,1,one_shot,shuffle,after_layer,2,-0.4091529846191406,-0.06861909851431847
w16,17,chain-937836-d1,1,one_shot,shuffle,after_layer,3,-1.2565765380859375,-0.12468120455741882
w16,17,chain-937836-d1,1,one_shot,shuffle,after_layer,4,-1.3639330863952637,-0.08881335146725178
w16,17,chain-937836-d1,1,one_shot,shuffle,after_layer,5,-1.0300650596618652,-0.03668626397848129
w16,17,chain-1042565-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_pra,0,2.299791097640991,0.2110760547220707
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_layer,0,2.8299745321273804,0.2985801734030247
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_layer,1,3.247025966644287,0.5239004045724869
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_layer,2,3.656071901321411,0.5352453887462616
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_layer,3,4.504825830459595,0.7196287102997303
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_layer,4,6.173633337020874,0.8581448290497065
w16,17,chain-1042565-d1,1,one_shot,shuffle,after_layer,5,8.160658836364746,0.9268425879999995
w16,17,chain-1147294-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_pra,0,0.38145720958709717,0.02623658999800682
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_layer,0,0.6603496074676514,0.03550104424357414
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_layer,1,-0.1424880027770996,-0.013587262481451035
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_layer,2,-1.559659481048584,-0.08379291743040085
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_layer,3,-2.447457790374756,-0.15347338374704123
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_layer,4,-2.120332717895508,-0.11077553126960993
w16,17,chain-1147294-d2,2,one_shot,shuffle,after_layer,5,-1.739389419555664,-0.06612653937190771
w16,17,chain-1252023-d4,4,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_pra,0,-0.9800326824188232,-0.04858969897031784
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_layer,0,-1.7082033157348633,-0.05319173168390989
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_layer,1,-2.876789093017578,-0.17791341058909893
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_layer,2,-2.0145668983459473,-0.040903410874307156
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_layer,3,-2.1908340454101562,-0.02285884926095605
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_layer,4,-3.020297050476074,-0.016002453514374793
w16,17,chain-1252023-d4,4,one_shot,shuffle,after_layer,5,-2.5506653785705566,-0.00600989256054163
w16,17,chain-1356752-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_pra,0,-0.030675649642944336,0.0015060603618621826
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_layer,0,-0.1280817985534668,-0.0070794373750686646
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_layer,1,0.951932430267334,0.02907690778374672
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_layer,2,1.6327359676361084,0.07906319759786129
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_layer,3,1.5896515846252441,0.02994439098984003
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_layer,4,1.7295434474945068,0.018344511277973652
w16,17,chain-1356752-d1,1,one_shot,shuffle,after_layer,5,2.267488479614258,0.018425822257995605
w16,17,chain-1461481-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,17,chain-1461481-d2,2,one_shot,shuffle,after_pra,0,0.28441596031188965,0.09942398965358734
w16,17,chain-1461481-d2,2,one_shot,shuffle,after_layer,0,0.5470545291900635,0.10611473023891449
w16,17,chain-1461481-d2,2,one_shot,shuffle,after_layer,1,0.6713806390762329,0.020724818110466003
w16,17,chain-1461481-d2,2,one_shot,shuffle,after_layer,2,-0.14764118194580078,0.00157228484749794
w16,17,chain-1461481-d2,2,one_shot,shuffle,after_layer,3,0.16849231719970703,0.0019892780110239983
