stage,config_id,method,edge_family,top_k,threshold,policy,split,seed,example_id,facets,units,edges,interleaved,shared_entity,ari,nmi,pairwise_f1,boundary_f1,cluster_count_error,graph_ms,cluster_ms,iterations,converged
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e010,5,19,28,1,1,0.09127852453891842,0.6109637583731076,0.19047619047619047,0.8571428571428571,6,1.480399863794446,0.7160999812185764,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e011,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.8780487804878048,7,0.9361000265926123,0.5341002251952887,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e012,1,5,8,0,0,0.0,0.0,0.5714285714285715,0.0,1,0.8356000762432814,0.2978001721203327,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e013,2,7,6,0,0,0.3636363636363636,0.6712643205715701,0.5,0.2857142857142857,2,0.8364000823348761,0.34350017085671425,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e014,3,12,14,1,0,0.45379310344827584,0.7626795719565704,0.5384615384615384,1.0,3,0.8986999746412039,0.7718000560998917,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e015,4,17,22,1,1,0.15035401915868385,0.60030186988135,0.25000000000000006,0.888888888888889,5,1.4176999684423208,1.0065999813377857,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e016,5,20,36,0,1,0.08071748878923765,0.5927878669493701,0.19607843137254902,0.3636363636363636,6,1.4182000886648893,0.812100013718009,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e017,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,1.3592001050710678,0.8795000612735748,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e018,1,5,8,1,0,0.0,0.0,0.5714285714285715,0.0,1,2.042399952188134,0.49349991604685783,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e019,2,7,6,1,0,0.3636363636363636,0.6712643205715701,0.5,0.8,2,1.0373999830335379,0.41690003126859665,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e020,3,13,14,0,0,0.40122824974411464,0.7340093770033923,0.4827586206896552,0.2857142857142857,4,0.9926999919116497,0.5020999815315008,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e021,4,17,22,0,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.3157894736842105,5,1.0122000239789486,0.5362997762858868,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e022,5,19,28,1,1,0.09127852453891842,0.6109637583731076,0.19047619047619047,0.7692307692307692,6,1.0190000757575035,0.6299000233411789,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,11,validation-s11-e023,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.8333333333333333,7,1.830599969252944,1.2312999460846186,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e000,1,5,8,0,0,0.0,0.0,0.5714285714285715,0.0,1,1.559399999678135,0.5610000807791948,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e001,2,7,6,0,0,0.3636363636363636,0.6712643205715701,0.5,0.2857142857142857,2,0.9262000676244497,0.3613999579101801,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e002,3,12,14,1,0,0.45379310344827584,0.7626795719565703,0.5384615384615384,0.9473684210526316,3,0.8507000748068094,0.413200119510293,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e003,4,17,22,1,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.967741935483871,5,1.6266999300569296,0.5715000443160534,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e004,5,20,36,0,1,0.08071748878923765,0.5927878669493701,0.19607843137254902,0.3636363636363636,6,1.1775000020861626,1.1451998725533485,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e005,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,0.938100041821599,0.5365000106394291,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e006,1,5,8,1,0,0.0,0.0,0.5714285714285715,0.0,1,0.8332000579684973,0.3371001221239567,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e007,2,7,6,1,0,0.3636363636363636,0.6712643205715701,0.5,0.8,2,0.9171001147478819,0.4080000799149275,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e008,3,13,14,0,0,0.40122824974411464,0.7340093770033923,0.4827586206896552,0.2857142857142857,4,1.8758000805974007,0.7437001913785934,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e009,4,17,22,0,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.3157894736842105,5,1.7058998346328735,0.8535999804735184,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e010,5,19,28,1,1,0.09127852453891842,0.6109637583731077,0.19047619047619047,0.8387096774193548,6,1.4096999075263739,0.8239001035690308,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e011,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.9,7,1.4023000840097666,0.6817001849412918,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e012,1,5,8,0,0,0.0,0.0,0.5714285714285715,0.0,1,0.8086999878287315,0.37729996256530285,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e013,2,7,6,0,0,0.3636363636363636,0.6712643205715701,0.5,0.2857142857142857,2,0.9087000507861376,0.3980998881161213,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e014,3,12,14,1,0,0.45379310344827584,0.7626795719565704,0.5384615384615384,0.888888888888889,3,1.433399971574545,0.7127998396754265,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e015,4,17,22,1,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.896551724137931,5,1.564699923619628,1.0279999114573002,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e016,5,20,36,0,1,0.0748898678414097,0.5890149544951583,0.19230769230769232,0.3636363636363636,6,1.5674999449402094,0.8471000473946333,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e017,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,1.9710001070052385,1.0985000990331173,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e018,1,5,8,1,0,0.0,0.0,0.5714285714285715,0.0,1,1.4156000688672066,0.34369993954896927,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e019,2,7,6,1,0,0.3636363636363636,0.6712643205715703,0.5,0.5714285714285715,2,0.8531000930815935,0.3459998406469822,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e020,3,13,14,0,0,0.3815659068384539,0.7256916186900166,0.4666666666666667,0.2857142857142857,4,0.8602000307291746,0.51099993288517,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e021,4,17,22,0,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.3157894736842105,5,0.8805999532341957,0.5544999148696661,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e022,5,19,28,1,1,0.09127852453891842,0.6109637583731076,0.19047619047619047,0.9032258064516129,6,0.8568000048398972,0.9947000071406364,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,23,validation-s23-e023,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.9047619047619048,7,2.006300026550889,0.9786998853087425,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e000,1,4,4,0,0,0.0,0.0,0.5,0.0,1,1.382799819111824,0.439200084656477,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e001,2,8,10,0,0,0.4010695187165775,0.667419314949142,0.5555555555555556,0.25,2,1.2920999433845282,0.6095001008361578,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e002,3,12,14,1,0,0.45379310344827584,0.7626795719565703,0.5384615384615384,0.8,3,0.8264000061899424,1.1194997932761908,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e003,4,16,20,1,1,0.12432432432432432,0.593591559712355,0.22857142857142856,0.8333333333333334,5,1.4814999885857105,0.7643001154065132,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e004,5,21,38,0,1,0.11034482758620688,0.6044647076910903,0.21818181818181817,0.34782608695652173,6,1.3760000001639128,0.8066000882536173,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e005,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,1.3908999972045422,0.8801000658422709,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e006,1,4,4,1,0,0.0,0.0,0.5,0.0,1,1.8494999967515469,0.5601001903414726,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e007,2,8,10,1,0,0.4010695187165775,0.667419314949142,0.5555555555555556,0.888888888888889,2,1.3141999952495098,0.5628999788314104,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e008,3,13,14,0,0,0.40122824974411464,0.7340093770033923,0.4827586206896552,0.2857142857142857,4,1.271299785003066,0.6747001316398382,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e009,4,16,20,0,1,0.12432432432432432,0.5935915597123549,0.22857142857142856,0.33333333333333337,5,1.4365001115947962,0.7321999873965979,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e010,5,20,30,1,1,0.11794228356336262,0.6169775757100303,0.2127659574468085,0.7586206896551725,6,1.4170000795274973,0.9498998988419771,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e011,6,24,40,1,1,0.11683006535947713,0.6368252218241371,0.2033898305084746,0.85,7,1.5025001484900713,0.9067000355571508,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e012,1,4,4,0,0,0.0,0.0,0.5,0.0,1,1.475099939852953,0.7581999525427818,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e013,2,8,10,0,0,0.4010695187165775,0.667419314949142,0.5555555555555556,0.25,2,0.8876000065356493,0.35120011307299137,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e014,3,12,14,1,0,0.45379310344827584,0.7626795719565704,0.5384615384615384,0.8421052631578948,3,1.0108000133186579,0.506900018081069,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e015,4,16,20,1,1,0.12432432432432432,0.5935915597123549,0.22857142857142856,0.9230769230769231,5,1.0483001824468374,0.5932999774813652,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e016,5,21,38,0,1,0.11034482758620688,0.6044647076910903,0.21818181818181817,0.34782608695652173,6,0.9023998863995075,0.5501001141965389,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e017,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,1.1768999975174665,0.6099999882280827,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e018,1,4,4,1,0,0.0,0.0,0.5,0.0,1,0.8557999972254038,0.3125998191535473,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e019,2,8,10,1,0,0.4010695187165775,0.667419314949142,0.5555555555555556,0.888888888888889,2,0.8328999392688274,0.35380013287067413,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e020,3,13,14,0,0,0.40122824974411464,0.7340093770033923,0.4827586206896552,0.2857142857142857,4,0.8304000366479158,0.6628001574426889,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e021,4,16,20,0,1,0.12432432432432432,0.5935915597123549,0.22857142857142856,0.33333333333333337,5,1.4230001252144575,0.8886000141501427,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e022,5,20,30,1,1,0.11794228356336262,0.6169775757100303,0.2127659574468085,0.9142857142857143,6,0.9294000919908285,0.5177999846637249,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,37,validation-s37-e023,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.8648648648648648,7,0.8648000657558441,0.5393000319600105,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e000,1,5,8,0,0,0.0,0.0,0.5714285714285715,0.0,1,0.9280000813305378,0.30720001086592674,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e001,2,7,6,0,0,0.3636363636363636,0.6712643205715701,0.5,0.2857142857142857,2,0.8735000155866146,0.3412999212741852,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e002,3,12,14,1,0,0.45379310344827584,0.7626795719565704,0.5384615384615384,0.7499999999999999,3,1.8881999421864748,0.6828000769019127,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e003,4,17,22,1,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.962962962962963,5,1.3282999861985445,0.7501000072807074,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e004,5,20,36,0,1,0.08071748878923765,0.5927878669493701,0.19607843137254902,0.3636363636363636,6,1.3070001732558012,0.7985997945070267,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e005,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,1.4470000751316547,1.1275000870227814,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e006,1,5,8,1,0,0.0,0.0,0.5714285714285715,0.0,1,0.9463001042604446,0.3867000341415405,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e007,2,7,6,1,0,0.3636363636363636,0.6712643205715701,0.5,0.888888888888889,2,1.0452000424265862,0.42869988828897476,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e008,3,13,14,0,0,0.3815659068384539,0.7256916186900166,0.4666666666666667,0.2857142857142857,4,0.993099994957447,0.5061000119894743,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e009,4,17,22,0,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.3157894736842105,5,0.9884999599307775,0.5478998646140099,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e010,5,19,28,1,1,0.09127852453891842,0.6109637583731075,0.19047619047619047,0.9333333333333333,6,1.6415000427514315,1.1996000539511442,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e011,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.9777777777777777,7,0.9466002229601145,0.5453000776469707,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e012,1,5,8,0,0,0.0,0.0,0.5714285714285715,0.0,1,0.798200024291873,0.29550003819167614,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e013,2,7,6,0,0,0.3636363636363636,0.6712643205715701,0.5,0.2857142857142857,2,0.7952000014483929,0.3387001343071461,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e014,3,12,14,1,0,0.45379310344827584,0.7626795719565704,0.5384615384615384,0.8235294117647058,3,0.7982999086380005,0.4437000025063753,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e015,4,17,22,1,1,0.15035401915868385,0.60030186988135,0.25000000000000006,0.75,5,1.2465000618249178,0.4974000621587038,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e016,5,20,36,0,1,0.08071748878923765,0.5927878669493701,0.19607843137254902,0.3636363636363636,6,1.388499978929758,0.8604000322520733,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e017,6,24,40,0,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.3571428571428571,7,0.9661000221967697,0.5369000136852264,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e018,1,5,8,1,0,0.0,0.0,0.5714285714285715,0.0,1,0.8413000032305717,0.2973999362438917,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e019,2,7,6,1,0,0.3636363636363636,0.6712643205715701,0.5,0.6666666666666666,2,0.8366999682039022,0.3408000338822603,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e020,3,13,14,0,0,0.3815659068384539,0.7256916186900166,0.4666666666666667,0.2857142857142857,4,0.8851999882608652,0.4344999324530363,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e021,4,17,22,0,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.3157894736842105,5,0.8893001358956099,0.46030012890696526,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e022,5,19,28,1,1,0.09127852453891842,0.6109637583731077,0.19047619047619047,0.8749999999999999,6,0.9269001893699169,1.1275999713689089,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,53,validation-s53-e023,6,24,40,1,1,0.11683006535947713,0.6368252218241371,0.2033898305084746,0.9047619047619047,7,1.4852001331746578,0.9133000858128071,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e000,1,5,8,0,0,0.0,0.0,0.5714285714285715,0.0,1,1.106400042772293,0.37299981340765953,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e001,2,7,6,0,0,0.3636363636363636,0.6712643205715701,0.5,0.2857142857142857,2,1.0616001673042774,0.40440005250275135,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e002,3,12,14,1,0,0.45379310344827584,0.7626795719565704,0.5384615384615384,1.0,3,0.8110001217573881,0.48850011080503464,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e003,4,17,22,1,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.888888888888889,5,1.6318000853061676,0.7085998076945543,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e004,5,20,36,0,1,0.08071748878923765,0.5927878669493701,0.19607843137254902,0.3636363636363636,6,1.3753001112490892,0.8348999544978142,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e005,6,24,40,0,1,0.11683006535947713,0.6368252218241371,0.2033898305084746,0.3571428571428571,7,1.3991999439895153,0.8591001387685537,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e006,1,5,8,1,0,0.0,0.0,0.5714285714285715,0.0,1,0.8423998951911926,0.3124999348074198,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e007,2,7,6,1,0,0.3636363636363636,0.6712643205715703,0.5,1.0,2,0.8121998980641365,0.3877000417560339,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e008,3,13,14,0,0,0.3631123919308358,0.7189844909073843,0.45161290322580644,0.2857142857142857,4,1.264600083231926,1.0223002173006535,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e009,4,17,22,0,1,0.15035401915868385,0.6003018698813501,0.25000000000000006,0.3157894736842105,5,0.9442998562008142,0.4912000149488449,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e010,5,19,28,1,1,0.09127852453891842,0.6109637583731076,0.19047619047619047,0.8666666666666667,6,0.8729000110179186,0.5083000287413597,2,1
edge_method,edge-cc-lexical,cc,lexical,4,0.55,union,validation,71,validation-s71-e011,6,24,40,1,1,0.11683006535947713,0.6368252218241373,0.2033898305084746,0.9268292682926829,7,0.9077000431716442,0.5312000866979361,2,1
