example_id,dataset,seed,policy,depth,budget_fraction,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
s71-2-9,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-9,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-10,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-10,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-11,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-11,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-12,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-12,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-13,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-13,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-14,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-14,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-15,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-15,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-16,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-16,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-17,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-17,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-18,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-18,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-19,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-19,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-20,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-20,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-21,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-21,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-22,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-22,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-23,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-23,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-24,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-24,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-25,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-25,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-26,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-26,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-27,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-27,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-28,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-28,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-29,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-29,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-30,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-30,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-31,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-31,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-32,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-32,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-33,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-33,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-34,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-34,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-35,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-35,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-36,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-36,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-37,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-37,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-38,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-38,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-39,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-39,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-40,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-40,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-41,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-41,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-42,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-42,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-43,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-43,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-44,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-44,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-45,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-45,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-46,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-46,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-47,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-47,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-48,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-48,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-49,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-49,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-50,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-50,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-51,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-51,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-52,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-52,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-53,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-53,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-54,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-54,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-55,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-55,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-56,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-56,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-57,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-57,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-58,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-58,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-59,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-59,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-60,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-60,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-61,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-61,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-62,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-62,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-2-63,synthetic_2hop,71,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s71-2-63,synthetic_2hop,71,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s71-3-0,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-0,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-1,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-1,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-2,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-2,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-3,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-3,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-4,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-4,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-5,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-5,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-6,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-6,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-7,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-7,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-8,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-8,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-9,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-9,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-10,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-10,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-11,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-11,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-12,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-12,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-13,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-13,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-14,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-14,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-15,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-15,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-16,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-16,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-17,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-17,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-18,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-18,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-19,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-19,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-20,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-20,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-21,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-21,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-22,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-22,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-23,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-23,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-24,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-24,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-25,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-25,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-26,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-26,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-27,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-27,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-28,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-28,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-29,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-29,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-30,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-30,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-31,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-31,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-32,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-32,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-33,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-33,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-34,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-34,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-35,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-35,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-36,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-36,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-37,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-37,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-38,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-38,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-39,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s71-3-39,synthetic_3hop,71,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s71-3-40,synthetic_3hop,71,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
