example_id,dataset,partition,seed,fraction,budget,variant,representation,query_window_size,query_stride,query_facet_reduction,query_facet_count,head_mode,active_head_count,oracle_root_parent,oracle_root_rank,oracle_root_present,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,winning_query_facet,winning_query_span_kind,winning_query_span,winning_query_span_text,winning_head,oracle_score,best_distractor_parent,best_distractor_score,oracle_margin,score_entropy,false_positive_parent_count,selected_parent_ids,nominated_parent_ids,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,search_comparisons,raw_span_head_comparisons,candidate_parent_comparisons,deduplicated_candidates,final_parent_budget,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,selection_wall_time,wall_time,full_query_forward_count,independent_window_forward_count,method,first_oracle_group_present,chain_complete,total_routing_comparisons,propagation_activation,estimated_full_routing_seconds,final_ids,first_oracle_group_locked,frozen_scorer_seconds,lock_policy,locked_root_count,locked_root_ids,mean_transition_k,native_qk_comparisons,oracle_root_locked,oracle_root_state,policy_role,propagated_ids,propagation_budget,propagation_hops,root_comparisons,root_confidence,root_scores,root_topB_ids,second_oracle_recovered_given_first_locked,semantic_comparisons,stage,transition_comparisons,transition_confidence,transition_geometry,transition_k,transition_policy,transition_score_traces,unique_parents_selected,query_facet_comparisons,query_facet_scoring_seconds
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,23,0.2,5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,1.0,,,,,,1162,0.19283106538333886,,,0.0005364000098779798,,,current_best_monotonic_iterative,1.0,1.0,24,0.0,0.0005364000098779798,"[22, 10, 0, 23, 11]",1.0,0.0,zscore_1,5,"[22, 10, 0, 23, 11]",0.0,0,1.0,locked,exploration,[],0,0,24,"{""agreement"": {""0"": 0.8, ""10"": 0.8, ""11"": 1.0, ""22"": 1.0, ""23"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.014747213572263718, ""top1_topB_spread_z"": 0.6273002028465271}","[0.0051892949268221855, -0.11497927457094193, -0.25389307737350464, -0.04579462856054306, -0.43147745728492737, -0.4200655221939087, -0.27246496081352234, -0.13466395437717438, -0.17577654123306274, -0.2503315210342407, 0.049857813864946365, -0.02158021740615368, -0.264737993478775, -0.28074997663497925, -0.026538623496890068, -0.11513201892375946, -0.13702470064163208, -0.2800793945789337, -0.270296186208725, -0.23731237649917603, -0.32325345277786255, -0.14409984648227692, 0.06460502743721008, -0.010242060758173466]","[22, 10, 0, 23, 11]",,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [1, 2, 11, 18, 17], ""native_top4"": [17, 11, 1, 18], ""native_top4_raw_scores"": [12.458610534667969, 12.433412551879883, 12.335501670837402, 12.27736759185791], ""semantic_top4"": [1, 2, 11, 18], ""semantic_top4_scores"": [0.24260547757148743, 0.20229914784431458, 0.19815894961357117, 0.18502062559127808], ""source_local"": 177, ""source_parent"": 22}, {""native_candidate_parents"": [1, 11, 22, 2, 0], ""native_top4"": [11, 0, 22, 1], ""native_top4_raw_scores"": [12.538533210754395, 12.506293296813965, 12.438169479370117, 12.413064002990723], ""semantic_top4"": [1, 11, 22, 2], ""semantic_top4_scores"": [0.31009283661842346, 0.2872072458267212, 0.27022457122802734, 0.264782190322876], ""source_local"": 83, ""source_parent"": 10}, {""native_candidate_parents"": [22, 1, 2, 11, 15], ""native_top4"": [15, 11, 22, 1], ""native_top4_raw_scores"": [12.463680267333984, 12.380252838134766, 12.307089805603027, 12.288030624389648], ""semantic_top4"": [22, 1, 2, 11], ""semantic_top4_scores"": [0.27550259232521057, 0.19640223681926727, 0.19032657146453857, 0.16121888160705566], ""source_local"": 1, ""source_parent"": 0}, {""native_candidate_parents"": [1, 22, 3, 2, 11], ""native_top4"": [22, 11, 1, 3], ""native_top4_raw_scores"": [12.87759017944336, 12.747636795043945, 12.688068389892578, 12.601476669311523], ""semantic_top4"": [1, 22, 3, 2], ""semantic_top4_scores"": [0.2575124502182007, 0.236084446310997, 0.21300239861011505, 0.19761744141578674], ""source_local"": 185, ""source_parent"": 23}, {""native_candidate_parents"": [0, 22, 15, 7, 19], ""native_top4"": [15, 0, 7, 22], ""native_top4_raw_scores"": [12.839287757873535, 12.7626953125, 12.727968215942383, 12.69076156616211], ""semantic_top4"": [0, 22, 15, 7], ""semantic_top4_scores"": [0.23497191071510315, 0.2173054814338684, 0.18251025676727295, 0.15893180668354034], ""source_local"": 93, ""source_parent"": 11}]",5,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,37,0.2,5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,1.0,,,,,,1162,0.19283106538333886,,,0.0023318000021390617,,,current_best_monotonic_iterative,1.0,1.0,1455695,1.0,0.14859989995602518,"[22, 0, 23, 11, 7]",1.0,0.14626809995388612,zscore_1,3,"[22, 0, 23]",1.0,1455104,1.0,locked,exploration,"[11, 7]",2,1,24,"{""agreement"": {""0"": 0.8, ""1"": 0.2, ""11"": 1.0, ""22"": 1.0, ""23"": 0.8}, ""locked_fraction"": 0.6, ""top1_top2_drop"": 0.07184508442878723, ""top1_topB_spread_z"": 1.6272143125534058}","[-0.3298228085041046, -0.4357950687408447, -0.6281516551971436, -0.5872485637664795, -0.6103352904319763, -0.6884588599205017, -0.6012219786643982, -0.5776393413543701, -0.5728871822357178, -0.7067548632621765, -0.44191810488700867, -0.4189477264881134, -0.5287034511566162, -0.5753832459449768, -0.491593599319458, -0.5127594470977783, -0.5713971853256226, -0.5637016296386719, -0.4919990301132202, -0.5490089058876038, -0.6508458852767944, -0.5340737700462341, -0.2579777240753174, -0.34113410115242004]","[22, 0, 23, 11, 1]",,567,transition_selection,1455671,"[{""concentration"": 0.784023106098175, ""normalized_entropy"": 0.6005483826216669, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.3772168159484863, ""top4_overlap"": 0.75}, {""concentration"": 0.5923857688903809, ""normalized_entropy"": 0.7266669438356684, ""same_top1"": false, ""top1_rank_distance"": 3, ""top1_top4_spread"": 2.4234819412231445, ""top4_overlap"": 1.0}, {""concentration"": 0.5041070580482483, ""normalized_entropy"": 0.7911750991485538, ""same_top1"": false, ""top1_rank_distance"": 2, ""top1_top4_spread"": 2.1867804527282715, ""top4_overlap"": 0.75}]",native_rank,"[1, 1, 1]",fixed_k1,"[{""native_candidate_parents"": [1, 11, 0, 23, 4], ""native_top4"": [0, 11, 23, 4], ""native_top4_raw_scores"": [12.46434211730957, 12.433412551879883, 12.388998985290527, 12.36338996887207], ""semantic_top4"": [1, 11, 0, 23], ""semantic_top4_scores"": [0.03412656858563423, 0.020274939015507698, 0.0104591716080904, -0.03001490794122219], ""source_local"": 177, ""source_parent"": 22}, {""native_candidate_parents"": [22, 1, 11, 4, 7], ""native_top4"": [7, 11, 22, 1], ""native_top4_raw_scores"": [12.427431106567383, 12.380252838134766, 12.307089805603027, 12.288030624389648], ""semantic_top4"": [22, 1, 11, 4], ""semantic_top4_scores"": [0.12509453296661377, 0.05157787725329399, 0.02960069105029106, -0.01521347090601921], ""source_local"": 1, ""source_parent"": 0}, {""native_candidate_parents"": [22, 0, 10, 9, 15], ""native_top4"": [15, 9, 22, 0], ""native_top4_raw_scores"": [11.519323348999023, 11.516295433044434, 11.516295433044434, 11.480815887451172], ""semantic_top4"": [22, 0, 10, 9], ""semantic_top4_scores"": [0.02873072400689125, -0.07074790447950363, -0.07102539390325546, -0.07355029881000519], ""source_local"": 188, ""source_parent"": 23}]",5,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,53,0.2,5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,1.0,,,,,,1162,0.19283106538333886,,,0.006453100009821355,,,current_best_monotonic_iterative,1.0,1.0,2171660,1.0,0.1978893000050448,"[0, 22, 11, 23, 19]",1.0,0.19143619999522343,zscore_1,4,"[0, 22, 11, 23]",1.0,2170880,1.0,locked,exploration,[19],1,1,24,"{""agreement"": {""0"": 0.8, ""10"": 0.8, ""11"": 1.0, ""22"": 1.0, ""23"": 0.8}, ""locked_fraction"": 0.8, ""top1_top2_drop"": 0.020320802927017212, ""top1_topB_spread_z"": 1.1816812753677368}","[0.20704013109207153, 0.011225302703678608, -0.18463386595249176, 0.01451796293258667, -0.2908686399459839, -0.39330053329467773, -0.2627343237400055, -0.13146819174289703, -0.2617144286632538, -0.3160465657711029, 0.02510240487754345, 0.06078576296567917, -0.1921849250793457, -0.20498879253864288, -0.048837535083293915, -0.06836998462677002, -0.17217721045017242, -0.24856194853782654, -0.18205247819423676, -0.11280766874551773, -0.26728612184524536, -0.06964327394962311, 0.18671932816505432, 0.03560986369848251]","[0, 22, 11, 23, 10]",,756,transition_selection,2171636,"[{""concentration"": 0.7093803882598877, ""normalized_entropy"": 0.6455172739913538, ""same_top1"": false, ""top1_rank_distance"": 3, ""top1_top4_spread"": 2.751032829284668, ""top4_overlap"": 1.0}, {""concentration"": 0.6064672470092773, ""normalized_entropy"": 0.7352825867132916, ""same_top1"": false, ""top1_rank_distance"": 2, ""top1_top4_spread"": 2.714700937271118, ""top4_overlap"": 1.0}, {""concentration"": 0.7976628541946411, ""normalized_entropy"": 0.5818802278876577, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.304097890853882, ""top4_overlap"": 0.75}, {""concentration"": 0.3866940140724182, ""normalized_entropy"": 0.855446262931858, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.472240447998047, ""top4_overlap"": 1.0}]",native_rank,"[1, 1, 1, 1]",fixed_k1,"[{""native_candidate_parents"": [22, 1, 2, 3, 19], ""native_top4"": [19, 22, 1, 3], ""native_top4_raw_scores"": [12.337663650512695, 12.307089805603027, 12.288030624389648, 12.277233123779297], ""semantic_top4"": [22, 1, 2, 3], ""semantic_top4_scores"": [0.3105930685997009, 0.2698635756969452, 0.25837066769599915, 0.22459110617637634], ""source_local"": 1, ""source_parent"": 0}, {""native_candidate_parents"": [1, 0, 2, 3, 18], ""native_top4"": [0, 3, 1, 18], ""native_top4_raw_scores"": [12.46434211730957, 12.402667999267578, 12.335501670837402, 12.27736759185791], ""semantic_top4"": [1, 0, 2, 3], ""semantic_top4_scores"": [0.35786309838294983, 0.3526480197906494, 0.32204917073249817, 0.2928207218647003], ""source_local"": 177, ""source_parent"": 22}, {""native_candidate_parents"": [0, 22, 15, 14, 10], ""native_top4"": [15, 0, 22, 14], ""native_top4_raw_scores"": [12.839287757873535, 12.7626953125, 12.69076156616211, 12.628796577453613], ""semantic_top4"": [0, 22, 15, 14], ""semantic_top4_scores"": [0.38484108448028564, 0.310085654258728, 0.30685845017433167, 0.3045640289783478], ""source_local"": 93, ""source_parent"": 11}, {""native_candidate_parents"": [0, 8, 14, 10, 9], ""native_top4"": [8, 9, 14, 0], ""native_top4_raw_scores"": [11.518333435058594, 11.516295433044434, 11.508692741394043, 11.480815887451172], ""semantic_top4"": [0, 8, 14, 10], ""semantic_top4_scores"": [0.2247033417224884, 0.22103336453437805, 0.21319787204265594, 0.19457095861434937], ""source_local"": 188, ""source_parent"": 23}]",5,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,71,0.2,5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,1.0,,,,,,1162,0.19283106538333886,,,0.006784600031096488,,,current_best_monotonic_iterative,1.0,1.0,2171660,1.0,0.200633600121364,"[0, 22, 10, 23, 11]",1.0,0.1938490000902675,zscore_1,4,"[0, 22, 10, 23]",1.0,2170880,1.0,locked,exploration,[11],1,1,24,"{""agreement"": {""0"": 0.8, ""10"": 0.8, ""11"": 1.0, ""22"": 1.0, ""23"": 0.8}, ""locked_fraction"": 0.8, ""top1_top2_drop"": 0.01011253148317337, ""top1_topB_spread_z"": 1.2266381978988647}","[-0.10141520202159882, -0.27996546030044556, -0.5309516787528992, -0.39452311396598816, -0.5798781514167786, -0.6635758876800537, -0.48822906613349915, -0.45941412448883057, -0.4046195149421692, -0.5350719690322876, -0.1996554285287857, -0.2655644118785858, -0.41732990741729736, -0.45945030450820923, -0.3660848140716553, -0.3665251135826111, -0.4241446554660797, -0.41439589858055115, -0.37691545486450195, -0.39023125171661377, -0.4674646556377411, -0.39296332001686096, -0.11152773350477219, -0.23494228720664978]","[0, 22, 10, 23, 11]",,756,transition_selection,2171636,"[{""concentration"": 0.8059967756271362, ""normalized_entropy"": 0.5699284529642823, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.1763274669647217, ""top4_overlap"": 0.75}, {""concentration"": 0.6146460771560669, ""normalized_entropy"": 0.7549899613594698, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.364760398864746, ""top4_overlap"": 0.75}, {""concentration"": 0.8040076494216919, ""normalized_entropy"": 0.5728196202561451, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.228940486907959, ""top4_overlap"": 0.75}, {""concentration"": 0.44382521510124207, ""normalized_entropy"": 0.7871178137180405, ""same_top1"": false, ""top1_rank_distance"": 3, ""top1_top4_spread"": 2.393909454345703, ""top4_overlap"": 1.0}]",native_rank,"[1, 1, 1, 1]",fixed_k1,"[{""native_candidate_parents"": [22, 10, 11, 1, 12], ""native_top4"": [11, 22, 12, 1], ""native_top4_raw_scores"": [12.380252838134766, 12.307089805603027, 12.292889595031738, 12.288030624389648], ""semantic_top4"": [22, 10, 11, 1], ""semantic_top4_scores"": [0.2700229287147522, 0.17316998541355133, 0.12081488966941833, 0.11727065593004227], ""source_local"": 1, ""source_parent"": 0}, {""native_candidate_parents"": [0, 10, 1, 11, 19], ""native_top4"": [0, 11, 19, 1], ""native_top4_raw_scores"": [12.46434211730957, 12.433412551879883, 12.407358169555664, 12.335501670837402], ""semantic_top4"": [0, 10, 1, 11], ""semantic_top4_scores"": [0.2655165493488312, 0.22053886950016022, 0.20361927151679993, 0.14371320605278015], ""source_local"": 177, ""source_parent"": 22}, {""native_candidate_parents"": [11, 22, 0, 1, 13], ""native_top4"": [11, 0, 22, 1], ""native_top4_raw_scores"": [12.538533210754395, 12.506293296813965, 12.438169479370117, 12.413064002990723], ""semantic_top4"": [11, 22, 0, 1], ""semantic_top4_scores"": [0.29031702876091003, 0.24486172199249268, 0.22939905524253845, 0.13965466618537903], ""source_local"": 83, ""source_parent"": 10}, {""native_candidate_parents"": [1, 10, 8, 11, 7], ""native_top4"": [7, 8, 11, 10], ""native_top4_raw_scores"": [11.520529747009277, 11.518333435058594, 11.478166580200195, 11.471210479736328], ""semantic_top4"": [1, 10, 8, 11], ""semantic_top4_scores"": [-0.02698572725057602, -0.09032236784696579, -0.09330747276544571, -0.1612597107887268], ""source_local"": 188, ""source_parent"": 23}]",5,,
5adc3aff5542996e685252eb,hotpotqa,validation,11,0.2,1,,,,,,9,,,,,,,,,,,,,,,,,,,,,,[3],,0.0,0.0,0.0,0.0,,,,,,256,0.21035332785538208,,,0.06821390002733096,,,new_query_facets_root_only,0.0,0.0,45,0.0,0.06821390002733096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,
5ab56db7554299494045efc6,hotpotqa,validation,11,0.2,1,,,,,,10,,,,,,,,,,,,,,,,,,,,,,[0],,0.5,1.0,0.5,0.0,,,,,,256,0.2014162077104642,,,0.0028587999986484647,,,new_query_facets_root_only,1.0,0.0,50,0.0,0.0028587999986484647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,
5ab2b863554299295394685a,hotpotqa,test,11,0.2,2,,,,,,10,,,,,,,,,,,,,,,,,,,,,,"[1, 3]",,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.33485938521909747,,,0.0022529999841935933,,,new_query_facets_root_only,1.0,1.0,60,0.0,0.0022529999841935933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,
5a710a915542994082a3e504,hotpotqa,test,11,0.2,1,,,,,,12,,,,,,,,,,,,,,,,,,,,,,[1],,0.5,1.0,0.5,0.0,,,,,,256,0.2222222222222222,,,0.0015032999799586833,,,new_query_facets_root_only,1.0,0.0,60,0.0,0.0015032999799586833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,
5adc93a4554299438c868e01,hotpotqa,test,11,0.2,1,,,,,,8,,,,,,,,,,,,,,,,,,,,,,[0],,0.3333333333333333,1.0,0.3333333333333333,0.0,,,,,,256,0.21386800334168754,,,0.0016222999547608197,,,new_query_facets_root_only,1.0,0.0,40,0.0,0.0016222999547608197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,
5ab7f97a5542991d322237ef,hotpotqa,validation,11,0.2,4,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[11, 12, 13, 15]",,0.5,0.25,0.2,0.0,,,,,,959,0.23790622674274373,,,0.0013519999920390546,,,new_query_facets_root_only,0.0,0.0,80,0.0,0.0013519999920390546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,
5a8888e35542997e5c09a5f6,hotpotqa,test,11,0.2,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,[4],,0.5,1.0,0.5,0.0,,,,,,210,0.17017828200972449,,,0.0013818999868817627,,,new_query_facets_root_only,0.0,0.0,30,0.0,0.0013818999868817627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,
5a8c8502554299585d9e36d0,hotpotqa,test,11,0.2,2,,,,,,9,,,,,,,,,,,,,,,,,,,,,,"[0, 3]",,0.0,0.0,0.0,0.0,,,,,,512,0.2944220816561242,,,0.0008653000113554299,,,new_query_facets_root_only,0.0,0.0,63,0.0,0.0008653000113554299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,
5a84c4bb5542991dd0999dec,hotpotqa,validation,11,0.2,2,,,,,,11,,,,,,,,,,,,,,,,,,,,,,"[3, 4]",,0.0,0.0,0.0,0.0,,,,,,512,0.34664861205145564,,,0.0014720999752171338,,,new_query_facets_root_only,0.0,0.0,66,0.0,0.0014720999752171338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,
5abbd4035542993f40c73bcb,hotpotqa,validation,11,0.2,2,,,,,,23,,,,,,,,,,,,,,,,,,,,,,"[2, 6]",,0.5,0.5,0.3333333333333333,0.0,,,,,,293,0.18626827717736807,,,0.0013042999780736864,,,new_query_facets_root_only,1.0,1.0,161,0.0,0.0013042999780736864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,
5ae6143f5542996de7b71b2d,hotpotqa,validation,11,0.2,2,,,,,,8,,,,,,,,,,,,,,,,,,,,,,"[0, 3]",,0.0,0.0,0.0,0.0,,,,,,512,0.29207073588134624,,,0.00147720001405105,,,new_query_facets_root_only,0.0,0.0,56,0.0,0.00147720001405105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,
5a7e513a5542994959419996,hotpotqa,validation,11,0.2,1,,,,,,8,,,,,,,,,,,,,,,,,,,,,,[3],,0.5,1.0,0.5,0.0,,,,,,151,0.16430903155603918,,,0.001392900012433529,,,new_query_facets_root_only,0.0,0.0,32,0.0,0.001392900012433529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,
5a80d6be55429938b6142206,hotpotqa,test,11,0.2,2,,,,,,11,,,,,,,,,,,,,,,,,,,,,,"[0, 2]",,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.34758995247793617,,,0.0015681000077165663,,,new_query_facets_root_only,1.0,0.0,66,0.0,0.0015681000077165663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,
5ab88c075542991b5579efbe,hotpotqa,test,11,0.2,2,,,,,,22,,,,,,,,,,,,,,,,,,,,,,"[0, 1]",,0.0,0.0,0.0,0.0,,,,,,512,0.3144963144963145,,,0.0014751999988220632,,,new_query_facets_root_only,0.0,0.0,154,0.0,0.0014751999988220632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,
5a714b645542994082a3e78b,hotpotqa,validation,11,0.2,1,,,,,,8,,,,,,,,,,,,,,,,,,,,,,[3],,0.3333333333333333,1.0,0.3333333333333333,0.0,,,,,,256,0.20301348136399683,,,0.0020662000169977546,,,new_query_facets_root_only,0.0,0.0,40,0.0,0.0020662000169977546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,
5abce85755429959677d6b3e,hotpotqa,validation,11,0.2,2,,,,,,13,,,,,,,,,,,,,,,,,,,,,,"[0, 4]",,0.3333333333333333,0.5,0.25,0.0,,,,,,512,0.2609582059123344,,,0.001898899965453893,,,new_query_facets_root_only,1.0,0.0,104,0.0,0.001898899965453893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,validation,11,0.2,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,"[0, 17, 18, 20, 21]",,1.0,0.2,0.2,1.0,,,,,,1278,0.2269982238010657,,,0.0015891999937593937,,,new_query_facets_root_only,1.0,1.0,88,0.0,0.0015891999937593937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,validation,11,0.2,3,,,,,,9,,,,,,,,,,,,,,,,,,,,,,"[0, 5, 12]",,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,768,0.21542776998597477,,,0.0009412000072188675,,,new_query_facets_root_only,1.0,1.0,126,0.0,0.0009412000072188675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,validation,11,0.2,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,"[5, 8, 9, 10, 14]",,0.0,0.0,0.0,0.0,,,,,,1280,0.24859195960380656,,,0.0012642999645322561,,,new_query_facets_root_only,0.0,0.0,84,0.0,0.0012642999645322561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,validation,11,0.2,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[0, 5, 8]",,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,768,0.25608536178726243,,,0.0009069000370800495,,,new_query_facets_root_only,1.0,1.0,60,0.0,0.0009069000370800495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,validation,11,0.2,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[0, 5, 6]",,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,768,0.22043628013777267,,,0.001649599988013506,,,new_query_facets_root_only,1.0,1.0,70,0.0,0.001649599988013506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,validation,11,0.2,4,,,,,,6,,,,,,,,,,,,,,,,,,,,,,"[0, 6, 7, 10]",,0.5,0.25,0.2,0.0,,,,,,1024,0.252030519320699,,,0.0012975999852642417,,,new_query_facets_root_only,1.0,0.0,96,0.0,0.0012975999852642417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,test,11,0.2,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[0, 7, 10]",,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,759,0.27039543997149984,,,0.001554700022097677,,,new_query_facets_root_only,1.0,1.0,55,0.0,0.001554700022097677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,validation,11,0.2,8,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[9, 12, 13, 26, 27, 31, 34, 36]",,0.1,0.125,0.058823529411764705,0.0,,,,,,1853,0.19974129567748194,,,0.0013230000040493906,,,new_query_facets_root_only,0.0,0.0,185,0.0,0.0013230000040493906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,test,11,0.2,3,,,,,,6,,,,,,,,,,,,,,,,,,,,,,"[0, 3, 4]",,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,768,0.21621621621621623,,,0.0013163000112399459,,,new_query_facets_root_only,1.0,1.0,84,0.0,0.0013163000112399459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,test,11,0.2,4,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[0, 5, 10, 18]",,0.5,0.25,0.2,0.0,,,,,,875,0.1855779427359491,,,0.0012854999513365328,,,new_query_facets_root_only,1.0,0.0,95,0.0,0.0012854999513365328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,validation,11,0.2,6,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[0, 1, 2, 3, 22, 24]",,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,1536,0.23304506144742831,,,0.0015442000003531575,,,new_query_facets_root_only,1.0,1.0,130,0.0,0.0015442000003531575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,test,11,0.2,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,"[0, 2]",,1.0,0.5,0.5,1.0,,,,,,512,0.22426631625054752,,,0.0008684999775141478,,,new_query_facets_root_only,1.0,1.0,36,0.0,0.0008684999775141478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,validation,11,0.2,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,"[6, 7]",,0.0,0.0,0.0,0.0,,,,,,512,0.23605348086675887,,,0.0011001999955624342,,,new_query_facets_root_only,0.0,0.0,45,0.0,0.0011001999955624342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,test,11,0.2,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,"[0, 4, 7, 9, 13]",,1.0,0.2,0.2,1.0,,,,,,1280,0.24859195960380656,,,0.0014037999790161848,,,new_query_facets_root_only,1.0,1.0,126,0.0,0.0014037999790161848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,11,0.2,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,"[7, 10, 11, 14, 22]",,0.0,0.0,0.0,0.0,,,,,,1280,0.2124128775307003,,,0.0008589999633841217,,,new_query_facets_root_only,0.0,0.0,96,0.0,0.0008589999633841217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,validation,11,0.2,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,"[0, 1, 3, 5, 6]",,1.0,0.2,0.2,1.0,,,,,,1280,0.2355539197644461,,,0.0017086000298149884,,,new_query_facets_root_only,1.0,1.0,132,0.0,0.0017086000298149884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,
5adc3aff5542996e685252eb,hotpotqa,validation,23,0.2,1,,,,,,9,,,,,,,,,,,,,,,,,,,,,,[0],,0.0,0.0,0.0,0.0,,,,,,256,0.21035332785538208,,,0.0013250000192783773,,,new_query_facets_root_only,0.0,0.0,45,0.0,0.0013250000192783773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,
