W,allocation,budget,depth,distractor_attention_mass,evidence_attention_mass,evidence_region_count,evidence_source_tokens,evidence_span,example_id,fact_tokens,head,intervals,max_evidence_gap,mode,native_attention_mass,parent_tokens,partition,policy,query_tokens,radius,region_groups,seed,surrounding_attention_mass,window,wrong_memory
w16,evidence_length_proportional,24,3,0.0,0.04423240257892758,3,9,36,chain-204733-d3,5,2,"[[33, 41], [55, 63], [66, 74]]",11,logical_intervals,0.5855731908523012,89,validation,T8_budget_24_evidence_length_proportional,7,16,,17,0.37019440656877123,w16,False
w16,evidence_length_proportional,24,3,0.0,0.10234987788862782,3,9,36,chain-204733-d3,5,3,"[[33, 41], [55, 63], [66, 74]]",11,logical_intervals,0.8226548341554007,89,validation,T8_budget_24_evidence_length_proportional,7,16,,17,0.07499528795597143,w16,False
w16,minimum_core_remainder,24,3,0.0,0.266492024064064,3,9,36,chain-204733-d3,5,0,"[[33, 41], [55, 63], [66, 74]]",11,logical_intervals,0.16661949129775167,89,validation,T8_budget_24_minimum_core_remainder,7,16,,17,0.5668884846381843,w16,False
w16,minimum_core_remainder,24,3,0.0,0.5176831788849086,3,9,36,chain-204733-d3,5,1,"[[33, 41], [55, 63], [66, 74]]",11,logical_intervals,0.18365503966924734,89,validation,T8_budget_24_minimum_core_remainder,7,16,,17,0.2986617814458441,w16,False
w16,minimum_core_remainder,24,3,0.0,0.04423240257892758,3,9,36,chain-204733-d3,5,2,"[[33, 41], [55, 63], [66, 74]]",11,logical_intervals,0.5855731908523012,89,validation,T8_budget_24_minimum_core_remainder,7,16,,17,0.37019440656877123,w16,False
w16,minimum_core_remainder,24,3,0.0,0.10234987788862782,3,9,36,chain-204733-d3,5,3,"[[33, 41], [55, 63], [66, 74]]",11,logical_intervals,0.8226548341554007,89,validation,T8_budget_24_minimum_core_remainder,7,16,,17,0.07499528795597143,w16,False
w16,equal,48,3,0.0,0.17685470590367913,3,9,36,chain-204733-d3,5,0,"[[29, 45], [51, 78]]",11,logical_intervals,0.11057536769658327,89,validation,T8_budget_48_equal,7,16,,17,0.7125699263997376,w16,False
w16,equal,48,3,0.0,0.38477790087927133,3,9,36,chain-204733-d3,5,1,"[[29, 45], [51, 78]]",11,logical_intervals,0.13650513996253721,89,validation,T8_budget_48_equal,7,16,,17,0.47871695915819146,w16,False
w16,equal,48,3,0.0,0.03290058393031359,3,9,36,chain-204733-d3,5,2,"[[29, 45], [51, 78]]",11,logical_intervals,0.4355562336731964,89,validation,T8_budget_48_equal,7,16,,17,0.53154318239649,w16,False
w16,equal,48,3,0.0,0.05858142807483091,3,9,36,chain-204733-d3,5,3,"[[29, 45], [51, 78]]",11,logical_intervals,0.47085840444560745,89,validation,T8_budget_48_equal,7,16,,17,0.47056016747956164,w16,False
w16,evidence_length_proportional,48,3,0.0,0.17685470590367913,3,9,36,chain-204733-d3,5,0,"[[29, 45], [51, 78]]",11,logical_intervals,0.11057536769658327,89,validation,T8_budget_48_evidence_length_proportional,7,16,,17,0.7125699263997376,w16,False
w16,evidence_length_proportional,48,3,0.0,0.38477790087927133,3,9,36,chain-204733-d3,5,1,"[[29, 45], [51, 78]]",11,logical_intervals,0.13650513996253721,89,validation,T8_budget_48_evidence_length_proportional,7,16,,17,0.47871695915819146,w16,False
w16,evidence_length_proportional,48,3,0.0,0.03290058393031359,3,9,36,chain-204733-d3,5,2,"[[29, 45], [51, 78]]",11,logical_intervals,0.4355562336731964,89,validation,T8_budget_48_evidence_length_proportional,7,16,,17,0.53154318239649,w16,False
w16,evidence_length_proportional,48,3,0.0,0.05858142807483091,3,9,36,chain-204733-d3,5,3,"[[29, 45], [51, 78]]",11,logical_intervals,0.47085840444560745,89,validation,T8_budget_48_evidence_length_proportional,7,16,,17,0.47056016747956164,w16,False
w16,minimum_core_remainder,48,3,0.0,0.17685470590367913,3,9,36,chain-204733-d3,5,0,"[[29, 45], [51, 78]]",11,logical_intervals,0.11057536769658327,89,validation,T8_budget_48_minimum_core_remainder,7,16,,17,0.7125699263997376,w16,False
w16,minimum_core_remainder,48,3,0.0,0.38477790087927133,3,9,36,chain-204733-d3,5,1,"[[29, 45], [51, 78]]",11,logical_intervals,0.13650513996253721,89,validation,T8_budget_48_minimum_core_remainder,7,16,,17,0.47871695915819146,w16,False
w16,minimum_core_remainder,48,3,0.0,0.03290058393031359,3,9,36,chain-204733-d3,5,2,"[[29, 45], [51, 78]]",11,logical_intervals,0.4355562336731964,89,validation,T8_budget_48_minimum_core_remainder,7,16,,17,0.53154318239649,w16,False
w16,minimum_core_remainder,48,3,0.0,0.05858142807483091,3,9,36,chain-204733-d3,5,3,"[[29, 45], [51, 78]]",11,logical_intervals,0.47085840444560745,89,validation,T8_budget_48_minimum_core_remainder,7,16,,17,0.47056016747956164,w16,False
w16,,,3,0.6602699272334576,0.0,3,9,36,chain-204733-d3,5,0,"[[2, 5], [13, 16], [24, 27]]",11,logical_intervals,0.33973007276654243,89,validation,T9_wrong_exact,7,,,17,0.0,w16,True
w16,,,3,0.4689757110318169,0.0,3,9,36,chain-204733-d3,5,1,"[[2, 5], [13, 16], [24, 27]]",11,logical_intervals,0.5310242889681831,89,validation,T9_wrong_exact,7,,,17,0.0,w16,True
w16,,,3,0.3110945738735609,0.0,3,9,36,chain-204733-d3,5,2,"[[2, 5], [13, 16], [24, 27]]",11,logical_intervals,0.6889054261264391,89,validation,T9_wrong_exact,7,,,17,0.0,w16,True
w16,,,3,0.25137872667983174,0.0,3,9,36,chain-204733-d3,5,3,"[[2, 5], [13, 16], [24, 27]]",11,logical_intervals,0.7486212733201683,89,validation,T9_wrong_exact,7,,,17,0.0,w16,True
w16,,,3,0.0,0.0,3,9,36,chain-204733-d3,5,0,"[[35, 38], [57, 60], [68, 71]]",11,native_gist_only,0.8852425813674927,89,validation,T10_native_gist,7,,,17,0.11475741863250732,w16,False
w16,,,3,0.0,0.0,3,9,36,chain-204733-d3,5,1,"[[35, 38], [57, 60], [68, 71]]",11,native_gist_only,0.9570768028497696,89,validation,T10_native_gist,7,,,17,0.04292319715023041,w16,False
w16,,,3,0.0,0.0,3,9,36,chain-204733-d3,5,2,"[[35, 38], [57, 60], [68, 71]]",11,native_gist_only,0.9872789159417152,89,validation,T10_native_gist,7,,,17,0.01272108405828476,w16,False
w16,,,3,0.0,0.0,3,9,36,chain-204733-d3,5,3,"[[35, 38], [57, 60], [68, 71]]",11,native_gist_only,0.9961499471683055,89,validation,T10_native_gist,7,,,17,0.0038500528316944838,w16,False
w16,,,3,0.0,0.586068868637085,3,9,36,chain-204733-d3,5,0,"[[35, 38], [57, 60], [68, 71]]",11,gist_plus_logical_intervals,0.3664294593036175,89,validation,T11_gist_exact,7,,,17,0.04750167205929756,w16,False
w16,,,3,0.0,0.7295681468676776,3,9,36,chain-204733-d3,5,1,"[[35, 38], [57, 60], [68, 71]]",11,gist_plus_logical_intervals,0.2588240571785718,89,validation,T11_gist_exact,7,,,17,0.01160779595375061,w16,False
w16,,,3,0.0,0.06940041069174185,3,9,36,chain-204733-d3,5,2,"[[35, 38], [57, 60], [68, 71]]",11,gist_plus_logical_intervals,0.9187613543472253,89,validation,T11_gist_exact,7,,,17,0.011838234961032867,w16,False
w16,,,3,0.0,0.11026892944209976,3,9,36,chain-204733-d3,5,3,"[[35, 38], [57, 60], [68, 71]]",11,gist_plus_logical_intervals,0.8863055587935378,89,validation,T11_gist_exact,7,,,17,0.0034255117643624544,w16,False
w16,,,4,0.0,0.7282289252616465,4,12,45,chain-309462-d4,5,0,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.2717710747383535,71,validation,T1_radius_0,8,0,,17,0.0,w16,False
w16,,,4,0.0,0.8607369230594486,4,12,45,chain-309462-d4,5,1,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.1392630769405514,71,validation,T1_radius_0,8,0,,17,0.0,w16,False
w16,,,4,0.0,0.7440210052300245,4,12,45,chain-309462-d4,5,2,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.25597899476997554,71,validation,T1_radius_0,8,0,,17,0.0,w16,False
w16,,,4,0.0,0.06527022905356716,4,12,45,chain-309462-d4,5,3,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.9347297709464328,71,validation,T1_radius_0,8,0,,17,0.0,w16,False
w16,,,4,0.0,0.4312557256780565,4,12,45,chain-309462-d4,5,0,"[[21, 28], [42, 56], [63, 70]]",7,logical_intervals,0.16094236308708787,71,validation,T2_radius_2,8,2,,17,0.40780191123485565,w16,False
w16,,,4,0.0,0.36225449410267174,4,12,45,chain-309462-d4,5,1,"[[21, 28], [42, 56], [63, 70]]",7,logical_intervals,0.058611017011571676,71,validation,T2_radius_2,8,2,,17,0.5791344888857566,w16,False
w16,,,4,0.0,0.34724319679662585,4,12,45,chain-309462-d4,5,2,"[[21, 28], [42, 56], [63, 70]]",7,logical_intervals,0.11946842321776785,71,validation,T2_radius_2,8,2,,17,0.5332883799856063,w16,False
w16,,,4,0.0,0.04194374870712636,4,12,45,chain-309462-d4,5,3,"[[21, 28], [42, 56], [63, 70]]",7,logical_intervals,0.6006731365268934,71,validation,T2_radius_2,8,2,,17,0.3573831147659803,w16,False
w16,,,4,0.09525283984839916,0.35538503085263073,4,12,45,chain-309462-d4,5,0,"[[19, 30], [40, 58], [61, 71]]",7,logical_intervals,0.13262777705676854,71,validation,T3_radius_4,8,4,,17,0.41673435224220157,w16,False
w16,,,4,0.020815604235394858,0.23519922158448026,4,12,45,chain-309462-d4,5,1,"[[19, 30], [40, 58], [61, 71]]",7,logical_intervals,0.038054092510719784,71,validation,T3_radius_4,8,4,,17,0.7059310816694051,w16,False
w16,,,4,0.04603064933326095,0.30629226175369695,4,12,45,chain-309462-d4,5,2,"[[19, 30], [40, 58], [61, 71]]",7,logical_intervals,0.10537929642305244,71,validation,T3_radius_4,8,4,,17,0.5422977924899897,w16,False
w16,,,4,0.016557264840230346,0.038712988622137345,4,12,45,chain-309462-d4,5,3,"[[19, 30], [40, 58], [61, 71]]",7,logical_intervals,0.55440560443094,71,validation,T3_radius_4,8,4,,17,0.3903241421066923,w16,False
w16,,,4,0.3024960015900433,0.2739798380061984,4,12,45,chain-309462-d4,5,0,"[[15, 34], [36, 71]]",7,logical_intervals,0.10224779043346643,71,validation,T4_radius_8,8,8,,17,0.32127636997029185,w16,False
w16,,,4,0.07726657966850325,0.2216397450538352,4,12,45,chain-309462-d4,5,1,"[[15, 34], [36, 71]]",7,logical_intervals,0.035860272153513506,71,validation,T4_radius_8,8,8,,17,0.665233403124148,w16,False
w16,,,4,0.3338462881183659,0.21388289093738422,4,12,45,chain-309462-d4,5,2,"[[15, 34], [36, 71]]",7,logical_intervals,0.07358602754538879,71,validation,T4_radius_8,8,8,,17,0.3786847933988611,w16,False
w16,,,4,0.20745349588105455,0.031198399588902248,4,12,45,chain-309462-d4,5,3,"[[15, 34], [36, 71]]",7,logical_intervals,0.4467898875918763,71,validation,T4_radius_8,8,8,,17,0.3145582169381669,w16,False
w16,,,4,0.31942472886294127,0.2510597952641547,4,12,45,chain-309462-d4,5,0,"[[7, 71]]",7,logical_intervals,0.09369411249645054,71,validation,T5_radius_16,8,16,,17,0.3358213633764535,w16,False
w16,,,4,0.08405648848565761,0.20862636683159508,4,12,45,chain-309462-d4,5,1,"[[7, 71]]",7,logical_intervals,0.033754718184354715,71,validation,T5_radius_16,8,16,,17,0.6735624264983926,w16,False
w16,,,4,0.31862029833246197,0.1957824380369857,4,12,45,chain-309462-d4,5,2,"[[7, 71]]",7,logical_intervals,0.06735854014550569,71,validation,T5_radius_16,8,16,,17,0.41823872348504665,w16,False
w16,,,4,0.18330718200013507,0.0267848466464784,4,12,45,chain-309462-d4,5,3,"[[7, 71]]",7,logical_intervals,0.3835836161088082,71,validation,T5_radius_16,8,16,,17,0.40632435524457833,w16,False
w16,,,4,0.0,0.6083154589869082,4,12,45,chain-309462-d4,5,0,"[[22, 27], [43, 48], [50, 55], [64, 69]]",7,logical_intervals,0.2270200620405376,71,validation,T6_whole_fact,8,,,17,0.1646644789725542,w16,False
w16,,,4,0.0,0.6647549500921741,4,12,45,chain-309462-d4,5,1,"[[22, 27], [43, 48], [50, 55], [64, 69]]",7,logical_intervals,0.10755406448151916,71,validation,T6_whole_fact,8,,,17,0.22769098542630672,w16,False
w16,,,4,0.0,0.4842077245702967,4,12,45,chain-309462-d4,5,2,"[[22, 27], [43, 48], [50, 55], [64, 69]]",7,logical_intervals,0.16659079410601407,71,validation,T6_whole_fact,8,,,17,0.3492014813236892,w16,False
w16,,,4,0.0,0.06300513436144684,4,12,45,chain-309462-d4,5,3,"[[22, 27], [43, 48], [50, 55], [64, 69]]",7,logical_intervals,0.9022915023815585,71,validation,T6_whole_fact,8,,,17,0.034703363256994635,w16,False
w16,,,4,0.37033491110196337,0.2285778420045972,4,12,45,chain-309462-d4,5,0,"[[0, 71]]",7,selected_chunks,0.08530402817996219,71,validation,T7_whole_parent,8,,,17,0.31578321871347725,w16,False
w16,,,4,0.09613096772955032,0.20159257206250913,4,12,45,chain-309462-d4,5,1,"[[0, 71]]",7,selected_chunks,0.03261663301236695,71,validation,T7_whole_parent,8,,,17,0.6696598271955736,w16,False
w16,,,4,0.34230280335577845,0.1669664393994026,4,12,45,chain-309462-d4,5,2,"[[0, 71]]",7,selected_chunks,0.057444446491899726,71,validation,T7_whole_parent,8,,,17,0.43328631075291923,w16,False
w16,,,4,0.621349980487139,0.012333409880739055,4,12,45,chain-309462-d4,5,3,"[[0, 71]]",7,selected_chunks,0.1766258058942185,71,validation,T7_whole_parent,8,,,17,0.18969080373790348,w16,False
w16,equal,12,4,0.0,0.7282289252616465,4,12,45,chain-309462-d4,5,0,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.2717710747383535,71,validation,T8_budget_12_equal,8,16,,17,0.0,w16,False
w16,equal,12,4,0.0,0.8607369230594486,4,12,45,chain-309462-d4,5,1,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.1392630769405514,71,validation,T8_budget_12_equal,8,16,,17,0.0,w16,False
w16,equal,12,4,0.0,0.7440210052300245,4,12,45,chain-309462-d4,5,2,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.25597899476997554,71,validation,T8_budget_12_equal,8,16,,17,0.0,w16,False
w16,equal,12,4,0.0,0.06527022905356716,4,12,45,chain-309462-d4,5,3,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.9347297709464328,71,validation,T8_budget_12_equal,8,16,,17,0.0,w16,False
w16,evidence_length_proportional,12,4,0.0,0.7282289252616465,4,12,45,chain-309462-d4,5,0,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.2717710747383535,71,validation,T8_budget_12_evidence_length_proportional,8,16,,17,0.0,w16,False
w16,evidence_length_proportional,12,4,0.0,0.8607369230594486,4,12,45,chain-309462-d4,5,1,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.1392630769405514,71,validation,T8_budget_12_evidence_length_proportional,8,16,,17,0.0,w16,False
w16,evidence_length_proportional,12,4,0.0,0.7440210052300245,4,12,45,chain-309462-d4,5,2,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.25597899476997554,71,validation,T8_budget_12_evidence_length_proportional,8,16,,17,0.0,w16,False
w16,evidence_length_proportional,12,4,0.0,0.06527022905356716,4,12,45,chain-309462-d4,5,3,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.9347297709464328,71,validation,T8_budget_12_evidence_length_proportional,8,16,,17,0.0,w16,False
w16,minimum_core_remainder,12,4,0.0,0.7282289252616465,4,12,45,chain-309462-d4,5,0,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.2717710747383535,71,validation,T8_budget_12_minimum_core_remainder,8,16,,17,0.0,w16,False
w16,minimum_core_remainder,12,4,0.0,0.8607369230594486,4,12,45,chain-309462-d4,5,1,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.1392630769405514,71,validation,T8_budget_12_minimum_core_remainder,8,16,,17,0.0,w16,False
w16,minimum_core_remainder,12,4,0.0,0.7440210052300245,4,12,45,chain-309462-d4,5,2,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.25597899476997554,71,validation,T8_budget_12_minimum_core_remainder,8,16,,17,0.0,w16,False
w16,minimum_core_remainder,12,4,0.0,0.06527022905356716,4,12,45,chain-309462-d4,5,3,"[[23, 26], [44, 47], [51, 54], [65, 68]]",7,logical_intervals,0.9347297709464328,71,validation,T8_budget_12_minimum_core_remainder,8,16,,17,0.0,w16,False
w16,equal,24,4,0.0,0.48262685537338257,4,12,45,chain-309462-d4,5,0,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.1801138138398528,71,validation,T8_budget_24_equal,8,16,,17,0.3372593307867646,w16,False
w16,equal,24,4,0.0,0.5197766399942338,4,12,45,chain-309462-d4,5,1,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.08409734058659524,71,validation,T8_budget_24_equal,8,16,,17,0.3961260194191709,w16,False
w16,equal,24,4,0.0,0.46742148546036333,4,12,45,chain-309462-d4,5,2,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.16081540592131205,71,validation,T8_budget_24_equal,8,16,,17,0.3717631086183246,w16,False
w16,equal,24,4,0.0,0.06185209663817659,4,12,45,chain-309462-d4,5,3,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.8857789967150893,71,validation,T8_budget_24_equal,8,16,,17,0.052368906646734104,w16,False
w16,evidence_length_proportional,24,4,0.0,0.48262685537338257,4,12,45,chain-309462-d4,5,0,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.1801138138398528,71,validation,T8_budget_24_evidence_length_proportional,8,16,,17,0.3372593307867646,w16,False
w16,evidence_length_proportional,24,4,0.0,0.5197766399942338,4,12,45,chain-309462-d4,5,1,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.08409734058659524,71,validation,T8_budget_24_evidence_length_proportional,8,16,,17,0.3961260194191709,w16,False
w16,evidence_length_proportional,24,4,0.0,0.46742148546036333,4,12,45,chain-309462-d4,5,2,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.16081540592131205,71,validation,T8_budget_24_evidence_length_proportional,8,16,,17,0.3717631086183246,w16,False
w16,evidence_length_proportional,24,4,0.0,0.06185209663817659,4,12,45,chain-309462-d4,5,3,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.8857789967150893,71,validation,T8_budget_24_evidence_length_proportional,8,16,,17,0.052368906646734104,w16,False
w16,minimum_core_remainder,24,4,0.0,0.48262685537338257,4,12,45,chain-309462-d4,5,0,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.1801138138398528,71,validation,T8_budget_24_minimum_core_remainder,8,16,,17,0.3372593307867646,w16,False
w16,minimum_core_remainder,24,4,0.0,0.5197766399942338,4,12,45,chain-309462-d4,5,1,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.08409734058659524,71,validation,T8_budget_24_minimum_core_remainder,8,16,,17,0.3961260194191709,w16,False
w16,minimum_core_remainder,24,4,0.0,0.46742148546036333,4,12,45,chain-309462-d4,5,2,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.16081540592131205,71,validation,T8_budget_24_minimum_core_remainder,8,16,,17,0.3717631086183246,w16,False
w16,minimum_core_remainder,24,4,0.0,0.06185209663817659,4,12,45,chain-309462-d4,5,3,"[[22, 28], [43, 49], [50, 56], [64, 70]]",7,logical_intervals,0.8857789967150893,71,validation,T8_budget_24_minimum_core_remainder,8,16,,17,0.052368906646734104,w16,False
w16,equal,48,4,0.18054268136620522,0.3218831701669842,4,12,45,chain-309462-d4,5,0,"[[19, 31], [40, 71]]",7,logical_intervals,0.12012501317076385,71,validation,T8_budget_48_equal,8,16,,17,0.37744913529604673,w16,False
w16,equal,48,4,0.02835190993209835,0.23338899720693007,4,12,45,chain-309462-d4,5,1,"[[19, 31], [40, 71]]",7,logical_intervals,0.037761269239126705,71,validation,T8_budget_48_equal,8,16,,17,0.7004978236218449,w16,False
w16,equal,48,4,0.06748561421409249,0.2994036739692092,4,12,45,chain-309462-d4,5,2,"[[19, 31], [40, 71]]",7,logical_intervals,0.10300930310040712,71,validation,T8_budget_48_equal,8,16,,17,0.5301014087162912,w16,False
w16,equal,48,4,0.03645405551651493,0.037929756806988735,4,12,45,chain-309462-d4,5,3,"[[19, 31], [40, 71]]",7,logical_intervals,0.5431889813262387,71,validation,T8_budget_48_equal,8,16,,17,0.3824272063502576,w16,False
w16,evidence_length_proportional,48,4,0.18054268136620522,0.3218831701669842,4,12,45,chain-309462-d4,5,0,"[[19, 31], [40, 71]]",7,logical_intervals,0.12012501317076385,71,validation,T8_budget_48_evidence_length_proportional,8,16,,17,0.37744913529604673,w16,False
w16,evidence_length_proportional,48,4,0.02835190993209835,0.23338899720693007,4,12,45,chain-309462-d4,5,1,"[[19, 31], [40, 71]]",7,logical_intervals,0.037761269239126705,71,validation,T8_budget_48_evidence_length_proportional,8,16,,17,0.7004978236218449,w16,False
w16,evidence_length_proportional,48,4,0.06748561421409249,0.2994036739692092,4,12,45,chain-309462-d4,5,2,"[[19, 31], [40, 71]]",7,logical_intervals,0.10300930310040712,71,validation,T8_budget_48_evidence_length_proportional,8,16,,17,0.5301014087162912,w16,False
w16,evidence_length_proportional,48,4,0.03645405551651493,0.037929756806988735,4,12,45,chain-309462-d4,5,3,"[[19, 31], [40, 71]]",7,logical_intervals,0.5431889813262387,71,validation,T8_budget_48_evidence_length_proportional,8,16,,17,0.3824272063502576,w16,False
