dataset,split,example_id,condition,memory,reducer,layer,look_behind,budget_chunks,selected_chunks,index_bytes_per_chunk,temporal_query_buffer_bytes,routing_dots,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,entropy,normalized_entropy,top1_margin,effective_candidates,contributing_query_states,contributing_memory_modes,score_concentration
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,4,11 5 10 16,256,256,5376,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6936681270599365,0.8847588300704956,0.4775514602661133,14.785812377929688,4.0,1.0,0.5044177174568176
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,4,11 5 10 3,256,512,10752,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6921989917755127,0.884276270866394,0.3166818618774414,14.764106750488281,8.0,1.0,0.2708289325237274
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,4,11 5 10 3,256,1024,21504,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6909947395324707,0.8838807344436646,0.3219718933105469,14.746336936950684,16.0,1.0,0.19834192097187042
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,4,11 10 3 9,256,64,1344,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6971988677978516,0.8859184980392456,0.0035953521728515625,14.838109970092773,1.0,1.0,0.7002850770950317
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,4,11 10 3 9,256,128,2688,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.747328042984009,0.9023838639259338,0.02747344970703125,15.60089111328125,2.0,1.0,0.5783530473709106
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,4,11 3 10 12,256,256,5376,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7374725341796875,0.8991467356681824,0.11803054809570312,15.447891235351562,4.0,1.0,0.5044177174568176
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,4,11 3 10 12,256,512,10752,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.735198974609375,0.8984000086784363,0.025663375854492188,15.412809371948242,8.0,1.0,0.2708289325237274
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,4,11 3 10 12,256,1024,21504,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.737771987915039,0.8992450833320618,0.046478271484375,15.452518463134766,16.0,1.0,0.19834192097187042
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l0_current_b1,rank16,current,0,1,4,10 18 16 9,2048,64,10752,0.2,0.25,1.0,0.0,0.0,0.5,4.0,2.978926181793213,0.9784542918205261,0.11535787582397461,19.66668701171875,1.0,1.0,0.2752939760684967
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l0_current_b4,rank16,current,0,4,4,10 18 16 9,2048,256,43008,0.2,0.25,1.0,0.0,0.0,0.5,4.0,2.978925943374634,0.9784542322158813,0.11535787582397461,19.66668128967285,4.0,3.0,0.1373845487833023
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l0_current_b8,rank16,current,0,8,4,10 18 16 9,2048,512,86016,0.2,0.25,1.0,0.0,0.0,0.5,4.0,2.978925943374634,0.9784542322158813,0.11535787582397461,19.66668128967285,8.0,3.0,0.15680618584156036
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l0_late_max_b1,rank16,late_max,0,1,4,16 18 10 11,2048,64,10752,0.2,0.25,1.0,0.0,0.0,0.5,4.0,2.9485280513763428,0.9684697985649109,0.27201032638549805,19.077852249145508,1.0,1.0,0.13481315970420837
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l0_late_max_b4,rank16,late_max,0,4,4,1 16 2 12,2048,256,43008,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8894848823547363,0.9490765333175659,0.333859920501709,17.98404312133789,4.0,2.0,0.13902446627616882
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l0_late_max_b8,rank16,late_max,0,8,4,1 2 16 12,2048,512,86016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.887202262878418,0.9483267664909363,0.38669824600219727,17.943038940429688,8.0,2.0,0.3568963408470154
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l8_current_b1,rank16,current,8,1,4,12 16 1 3,2048,64,10752,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.884342670440674,0.9473875164985657,0.46909141540527344,17.891803741455078,1.0,1.0,0.23763135075569153
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l8_current_b4,rank16,current,8,4,4,12 16 1 3,2048,256,43008,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8843424320220947,0.9473874568939209,0.46909332275390625,17.89179801940918,4.0,2.0,0.21021798253059387
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l8_current_b8,rank16,current,8,8,4,12 16 1 3,2048,512,86016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8843424320220947,0.9473874568939209,0.46909332275390625,17.89179801940918,8.0,2.0,0.1716916412115097
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l8_late_max_b1,rank16,late_max,8,1,4,12 1 13 16,2048,64,10752,0.2,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,2.8174450397491455,0.9254144430160522,0.0060901641845703125,16.734041213989258,1.0,1.0,0.23763135075569153
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l8_late_max_b4,rank16,late_max,8,4,4,1 12 16 13,2048,256,43008,0.2,0.25,1.0,0.0,0.0,0.25,4.0,2.7864036560058594,0.9152185916900635,0.2428302764892578,16.222572326660156,4.0,1.0,0.7090044021606445
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l8_late_max_b8,rank16,late_max,8,8,4,1 12 16 13,2048,512,86016,0.2,0.25,1.0,0.0,0.0,0.25,4.0,2.802668571472168,0.9205609560012817,0.16071701049804688,16.488588333129883,8.0,1.0,0.4263382852077484
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l18_current_b1,rank16,current,18,1,4,12 3 1 18,2048,64,10752,0.2,0.25,1.0,0.0,0.0,0.25,4.0,2.8996315002441406,0.9524092674255371,0.34082794189453125,18.167449951171875,1.0,1.0,0.21985048055648804
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l18_current_b4,rank16,current,18,4,4,12 3 1 18,2048,256,43008,0.2,0.25,1.0,0.0,0.0,0.25,4.0,2.8996315002441406,0.9524092674255371,0.34082698822021484,18.167449951171875,4.0,1.0,0.21693460643291473
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l18_current_b8,rank16,current,18,8,4,12 3 1 18,2048,512,86016,0.2,0.25,1.0,0.0,0.0,0.25,4.0,2.8996315002441406,0.9524092674255371,0.34082698822021484,18.167449951171875,8.0,2.0,0.18499991297721863
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l18_late_max_b1,rank16,late_max,18,1,4,1 13 12 3,2048,64,10752,0.2,0.25,1.0,0.0,0.0,0.5,4.0,2.884946823120117,0.947585940361023,0.004534721374511719,17.90261459350586,1.0,1.0,0.7322369813919067
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l18_late_max_b4,rank16,late_max,18,4,4,13 1 12 16,2048,256,43008,0.2,0.25,1.0,0.0,0.0,1.0,4.0,2.91994571685791,0.9590816497802734,0.06683635711669922,18.540281295776367,4.0,1.0,0.7644359469413757
2wikimultihopqa,test,f2987f240bdd11eba7f7acde48001122,rank16_l18_late_max_b8,rank16,late_max,18,8,4,13 12 1 16,2048,512,86016,0.2,0.25,1.0,0.0,0.0,1.0,4.0,2.9234089851379395,0.9602192044258118,0.100982666015625,18.604602813720703,8.0,1.0,0.6759718060493469
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_current_b1,native_mean,current,27,1,4,24 16 1 8,4096,8192,400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,1.0,1.0,1.0
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_current_b2,native_mean,current,27,2,4,24 16 1 8,4096,16384,800,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,2.0,1.0,0.7222930192947388
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_current_b4,native_mean,current,27,4,4,24 16 1 8,4096,32768,1600,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,4.0,1.0,0.38159412145614624
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_current_b8,native_mean,current,27,8,4,24 16 1 8,4096,65536,3200,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,8.0,1.0,0.18444287776947021
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_current_b16,native_mean,current,27,16,4,24 16 1 8,4096,131072,6400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,16.0,1.0,0.10720353573560715
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_mean_b1,native_mean,mean,27,1,4,24 16 1 8,4096,8192,400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,1.0,1.0,1.0
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_mean_b2,native_mean,mean,27,2,4,24 16 8 0,4096,16384,800,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.1879727840423584,0.9903994202613831,0.1514301300048828,24.239238739013672,2.0,1.0,0.7222930192947388
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_mean_b4,native_mean,mean,27,4,4,24 16 8 17,4096,32768,1600,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.1893622875213623,0.9908310770988464,0.14794540405273438,24.2729434967041,4.0,1.0,0.38159412145614624
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_mean_b8,native_mean,mean,27,8,4,24 16 8 17,4096,65536,3200,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.1916422843933105,0.9915394186973572,0.18108844757080078,24.32834815979004,8.0,1.0,0.18444287776947021
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_mean_b16,native_mean,mean,27,16,4,24 16 8 17,4096,131072,6400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.192744255065918,0.9918817281723022,0.08835792541503906,24.355173110961914,16.0,1.0,0.10720353573560715
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_recency_b1,native_mean,recency,27,1,4,24 16 1 8,4096,8192,400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,1.0,1.0,1.0
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_recency_b2,native_mean,recency,27,2,4,24 16 8 0,4096,16384,800,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.188741683959961,0.990638256072998,0.14986371994018555,24.257884979248047,2.0,1.0,0.7222930192947388
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_recency_b4,native_mean,recency,27,4,4,24 16 8 17,4096,32768,1600,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.189892053604126,0.9909956455230713,0.14685392379760742,24.28580665588379,4.0,1.0,0.38159412145614624
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_recency_b8,native_mean,recency,27,8,4,24 16 8 17,4096,65536,3200,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.190916061401367,0.9913138151168823,0.16800689697265625,24.310688018798828,8.0,1.0,0.18444287776947021
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_recency_b16,native_mean,recency,27,16,4,24 16 8 17,4096,131072,6400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191337823867798,0.9914448261260986,0.15177583694458008,24.320941925048828,16.0,1.0,0.10720353573560715
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_max_b1,native_mean,late_max,27,1,4,24 16 1 8,4096,8192,400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,1.0,1.0,1.0
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_max_b2,native_mean,late_max,27,2,4,24 16 8 0,4096,16384,800,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.188742160797119,0.9906384348869324,0.14986419677734375,24.257896423339844,2.0,1.0,0.7222930192947388
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_max_b4,native_mean,late_max,27,4,4,24 16 8 17,4096,32768,1600,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.189892053604126,0.9909956455230713,0.14685344696044922,24.28580665588379,4.0,1.0,0.38159412145614624
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_max_b8,native_mean,late_max,27,8,4,24 16 8 17,4096,65536,3200,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.1909162998199463,0.9913138747215271,0.16800594329833984,24.310693740844727,8.0,1.0,0.18444287776947021
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_max_b16,native_mean,late_max,27,16,4,24 16 8 17,4096,131072,6400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191338062286377,0.9914448857307434,0.15177583694458008,24.32094955444336,16.0,1.0,0.10720353573560715
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,4,24 16 1 8,4096,8192,400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191948175430298,0.9916344285011292,0.14046955108642578,24.335792541503906,1.0,1.0,1.0
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,4,24 16 8 0,4096,16384,800,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.188742160797119,0.9906384348869324,0.14986419677734375,24.257896423339844,2.0,1.0,0.7222930192947388
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,4,24 16 8 17,4096,32768,1600,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.189892053604126,0.9909956455230713,0.14685344696044922,24.28580665588379,4.0,1.0,0.38159412145614624
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,4,24 16 8 17,4096,65536,3200,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.1909162998199463,0.9913138747215271,0.16800594329833984,24.310693740844727,8.0,1.0,0.18444287776947021
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,4,24 16 8 17,4096,131072,6400,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.191338062286377,0.9914448857307434,0.15177583694458008,24.32094955444336,16.0,1.0,0.10720353573560715
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_current_b1,rank16,current,27,1,4,1 0 11 16,2048,64,12800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911523818969727,0.898186981678009,0.18864059448242188,18.014057159423828,1.0,1.0,0.49665069580078125
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_current_b2,rank16,current,27,2,4,1 0 11 16,2048,128,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911519050598145,0.8981868028640747,0.18863868713378906,18.014047622680664,2.0,1.0,0.48401275277137756
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_current_b4,rank16,current,27,4,4,1 0 11 16,2048,256,51200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911519050598145,0.8981868028640747,0.18863868713378906,18.014047622680664,4.0,1.0,0.27538546919822693
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_current_b8,rank16,current,27,8,4,1 0 11 16,2048,512,102400,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911519050598145,0.8981868028640747,0.18863868713378906,18.014047622680664,8.0,2.0,0.1829041838645935
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_current_b16,rank16,current,27,16,4,1 0 11 16,2048,1024,204800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911519050598145,0.8981868028640747,0.18863868713378906,18.014047622680664,16.0,3.0,0.12428981810808182
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_mean_b1,rank16,mean,27,1,4,1 0 11 16,2048,64,12800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911523818969727,0.898186981678009,0.18864059448242188,18.014057159423828,1.0,1.0,0.49665069580078125
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_mean_b2,rank16,mean,27,2,4,1 0 11 16,2048,128,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.996295928955078,0.9308516383171082,0.44455718994140625,20.011276245117188,2.0,1.0,0.48401275277137756
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_mean_b4,rank16,mean,27,4,4,1 0 11 10,2048,256,51200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.021603584289551,0.9387139081954956,0.29725074768066406,20.52417755126953,4.0,1.0,0.27538546919822693
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_mean_b8,rank16,mean,27,8,4,1 0 10 11,2048,512,102400,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0383660793304443,0.9439215064048767,0.3189525604248047,20.871112823486328,8.0,2.0,0.1829041838645935
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_mean_b16,rank16,mean,27,16,4,1 0 11 10,2048,1024,204800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0530850887298584,0.9484941959381104,0.3036937713623047,21.180587768554688,16.0,3.0,0.12428981810808182
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_recency_b1,rank16,recency,27,1,4,1 0 11 16,2048,64,12800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911523818969727,0.898186981678009,0.18864059448242188,18.014057159423828,1.0,1.0,0.49665069580078125
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_recency_b2,rank16,recency,27,2,4,1 0 11 16,2048,128,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.981926918029785,0.9263876676559448,0.4111356735229492,19.72579002380371,2.0,1.0,0.48401275277137756
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_recency_b4,rank16,recency,27,4,4,1 0 11 10,2048,256,51200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0044002532958984,0.9333693981170654,0.3136930465698242,20.17411231994629,4.0,1.0,0.27538546919822693
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_recency_b8,rank16,recency,27,8,4,1 0 11 10,2048,512,102400,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0160956382751465,0.9370027780532837,0.2963247299194336,20.411441802978516,8.0,2.0,0.1829041838645935
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_recency_b16,rank16,recency,27,16,4,1 0 11 10,2048,1024,204800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.019702196121216,0.9381232261657715,0.29541969299316406,20.48518943786621,16.0,3.0,0.12428981810808182
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_max_b1,rank16,late_max,27,1,4,11 0 13 1,2048,64,12800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8755598068237305,0.8933428525924683,0.4162883758544922,17.735349655151367,1.0,1.0,0.6334272027015686
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_max_b2,rank16,late_max,27,2,4,11 13 1 0,2048,128,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.97271990776062,0.9235273599624634,0.11422348022460938,19.545007705688477,2.0,1.0,0.6258694529533386
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_max_b4,rank16,late_max,27,4,4,11 13 12 1,2048,256,51200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.977959156036377,0.925154983997345,0.05179786682128906,19.64767837524414,4.0,1.0,0.35613009333610535
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_max_b8,rank16,late_max,27,8,4,11 13 12 1,2048,512,102400,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.981339931488037,0.9262053370475769,0.03464508056640625,19.714214324951172,8.0,1.0,0.2546890377998352
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_max_b16,rank16,late_max,27,16,4,11 13 12 1,2048,1024,204800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9884228706359863,0.92840576171875,0.05181884765625,19.854345321655273,16.0,2.0,0.26772481203079224
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,4,1 0 11 16,2048,64,12800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8911523818969727,0.898186981678009,0.18864059448242188,18.014057159423828,1.0,1.0,0.49665069580078125
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,4,1 0 11 16,2048,128,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.990894317626953,0.9291735291481018,0.261810302734375,19.903474807739258,2.0,1.0,0.48401275277137756
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,4,1 0 11 10,2048,256,51200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.007910966873169,0.9344600439071655,0.3126087188720703,20.24506378173828,4.0,1.0,0.27538546919822693
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_top_mean_b8,rank16,late_top_mean,27,8,4,1 0 10 11,2048,512,102400,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0183160305023193,0.9376925826072693,0.3372020721435547,20.45681381225586,8.0,2.0,0.1829041838645935
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank16_l27_late_top_mean_b16,rank16,late_top_mean,27,16,4,1 0 11 10,2048,1024,204800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.023610830307007,0.9393374919891357,0.3401985168457031,20.56541633605957,16.0,3.0,0.12428981810808182
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,4,16 1 13 18,256,64,1600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8511180877685547,0.8857496380805969,0.42526817321777344,17.30712127685547,1.0,1.0,0.4970754086971283
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,4,16 1 13 18,256,128,3200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8511178493499756,0.8857495188713074,0.42527008056640625,17.307117462158203,2.0,1.0,0.49101027846336365
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,4,16 1 13 18,256,256,6400,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.851118326187134,0.8857496976852417,0.42526912689208984,17.307126998901367,4.0,1.0,0.2306504100561142
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,4,16 1 13 18,256,512,12800,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.851118326187134,0.8857496976852417,0.42527008056640625,17.307126998901367,8.0,1.0,0.15656088292598724
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,4,16 1 13 18,256,1024,25600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.851118326187134,0.8857496976852417,0.42526912689208984,17.307126998901367,16.0,2.0,0.12413177639245987
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,4,16 1 13 18,256,64,1600,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8511180877685547,0.8857496380805969,0.42526817321777344,17.30712127685547,1.0,1.0,0.4970754086971283
2wikimultihopqa,test,f6b058440bdc11eba7f7acde48001122,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,4,16 9 1 18,256,128,3200,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.941258430480957,0.9137532711029053,0.2091503143310547,18.939664840698242,2.0,1.0,0.49101027846336365
