split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,logical_chunks,requested_chunks,resident_chunks,materialized_chunks,materialized_tokens,active_fraction,distractor_requests,routing_ms,gist_index_build_ms,token_index_build_ms,cold_discovery_ms,semantic_comparisons,token_comparisons
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,86.87330014072359,9.06460010446608,52.656899904832244,148.5948001500219,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,53.8306999951601,9.93860000744462,53.36199980229139,117.13129980489612,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,77.51070009544492,9.41389985382557,50.61259982176125,137.53719977103174,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,52.3864000570029,6.478099850937724,44.12820003926754,102.99269994720817,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,64.91099996492267,7.568300003185868,40.99089978262782,113.47019975073636,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,62.905700178816915,5.571700166910887,42.40839998237789,110.88580032810569,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,55.02790003083646,6.853200029581785,47.44970006868243,109.33080012910068,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,71.60750008188188,6.909999996423721,33.4565001539886,111.9740002322942,127,127
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,225.45049991458654,5.734300008043647,39.35920004732907,270.54399996995926,381,381
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,A1_broad_semantic,0.06666666666666667,0.125,0.2,0.09785159463516042,1.0,0.0,0.9333333333333333,127,8,127,0,0,0.0,7,1.617299858480692,5.5899000726640224,0.0,7.207199931144714,127,0
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,O1_oracle,0.26666666666666666,1.0,1.0,1.0,1.0,0.0,0.7333333333333334,127,4,127,0,0,0.0,0,0.08359993807971478,9.60980006493628,0.0,9.693400003015995,0,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88,4,88,0,0,0.0,4,1.9869001116603613,6.841199938207865,0.0,8.828100049868226,88,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88,4,88,0,0,0.0,4,57.360899867489934,6.642199819907546,30.031299917027354,94.03439960442483,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,B2_exact,0.125,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.875,88,4,88,0,0,0.0,3,53.68409981019795,7.510100025683641,24.14290001615882,85.33709985204041,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,B3_weighted,0.125,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.875,88,4,88,0,0,0.0,3,43.286899803206325,7.338100112974644,33.12549996189773,83.7504998780787,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88,4,88,0,0,0.0,4,46.73589998856187,6.93079992197454,33.769499976187944,87.43619988672435,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88,4,88,0,0,0.0,4,49.42460008896887,4.345400026068091,28.900499921292067,82.67050003632903,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,H2_token_semantic,0.125,0.25,0.25,0.16812753627111746,1.0,0.0,0.875,88,4,88,0,0,0.0,3,55.59879983775318,4.831800004467368,24.373000022023916,84.80359986424446,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,H3_semantic_token,0.125,0.25,0.25,0.16812753627111746,1.0,0.0,0.875,88,4,88,0,0,0.0,3,36.14400001242757,7.331999950110912,37.394799990579486,80.87079995311797,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88,4,88,0,0,0.0,4,54.16409997269511,4.2431999463588,33.250699983909726,91.65799990296364,88,88
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88,4,88,0,0,0.0,4,182.46680009178817,6.697000004351139,34.04599986970425,223.20979996584356,264,264
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,A1_broad_semantic,0.125,0.125,0.2,0.09785159463516042,1.0,0.0,0.875,88,8,88,0,0,0.0,7,2.877600025385618,7.484099827706814,0.0,10.361699853092432,88,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,O1_oracle,0.5,1.0,1.0,1.0,1.0,0.0,0.5,88,4,88,0,0,0.0,0,0.026899855583906174,5.198200000450015,0.0,5.225099856033921,0,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,2.5937999598681927,17.17080012895167,0.0,19.76460008881986,290,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,145.27830015867949,14.763300074264407,117.50970012508333,277.5513003580272,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,B2_exact,0.04,0.75,1.0,0.8318724637288826,1.0,0.0,0.96,290,4,290,0,0,0.0,1,118.09270014055073,12.89419992826879,100.60390015132725,231.59080022014678,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,144.49910004623234,13.190099969506264,80.01050003804266,237.69970005378127,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,154.38239998184144,18.38060002774,128.5890000872314,301.35200009681284,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,153.3325999043882,16.79549994878471,110.78740004450083,280.9154998976737,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,119.2153999581933,17.936999909579754,92.44540007784963,229.59779994562268,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,158.2148999441415,15.809499891474843,95.64700000919402,269.67139984481037,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,150.1795998774469,20.52729995921254,97.15970000252128,267.8665998391807,290,290
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,4,290,0,0,0.0,4,496.79300002753735,21.596899954602122,123.20560007356107,641.5955000557005,870,870
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290,8,290,0,0,0.0,8,3.0221999622881413,13.700000010430813,0.0,16.722199972718954,290,0
test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,O1_oracle,0.05333333333333334,1.0,1.0,1.0,1.0,0.0,0.9466666666666667,290,4,290,0,0,0.0,0,0.33680000342428684,13.011200120672584,0.0,13.34800012409687,0,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,1.323099946603179,7.275100098922849,0.0,8.598200045526028,111,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,58.4670000243932,6.085100118070841,38.341599982231855,102.8937001246959,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,73.14860005863011,5.2402999717742205,30.713099986314774,109.1020000167191,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,62.41539982147515,8.385199820622802,35.00239993445575,105.8029995765537,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,70.27769996784627,9.029899956658483,38.694199873134494,118.00179979763925,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,66.54500006698072,8.838900132104754,37.83549997024238,113.21940016932786,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,59.44550014100969,8.571599842980504,41.54310002923012,109.56020001322031,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,65.75449998490512,4.9299998208880424,48.198699951171875,118.88319975696504,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,51.900200080126524,6.196500035002828,37.03289991244674,95.12960002757609,111,111
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,4,111,0,0,0.0,4,175.41899997740984,5.139100132510066,39.24349998123944,219.80160009115934,333,333
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,8,111,0,0,0.0,8,2.0940001122653484,6.188400089740753,0.0,8.282400202006102,111,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,111,1,111,0,0,0.0,0,0.033400021493434906,5.396199878305197,0.0,5.429599899798632,0,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,B0_gist,0.07142857142857142,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,2.327200025320053,6.258900044485927,0.0,8.58610006980598,148,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,B1_bm25,0.07142857142857142,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,89.44180002436042,7.780499989166856,43.51480002515018,140.73710003867745,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,B2_exact,0.21428571428571427,0.75,1.0,0.8318724637288826,1.0,0.0,0.7857142857142857,148,4,148,0,0,0.0,1,77.44919997639954,12.526599923148751,110.25890009477735,200.23469999432564,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,B3_weighted,0.07142857142857142,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,65.01379981637001,8.73710005544126,46.43280012533069,120.18369999714196,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,B4_approx,0.07142857142857142,0.25,0.5,0.24630238874073,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,60.60189986601472,12.087099952623248,55.57249998673797,128.26149980537593,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,H1_union,0.07142857142857142,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,67.32160015963018,12.042800197377801,48.72659989632666,128.09100025333464,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,H2_token_semantic,0.07142857142857142,0.25,0.25,0.16812753627111746,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,70.22450002841651,10.997199919074774,51.978700095787644,133.20040004327893,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,H3_semantic_token,0.07142857142857142,0.25,0.5,0.24630238874073,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,55.873299948871136,10.95360005274415,56.014500092715025,122.84140009433031,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,H4_cascade,0.07142857142857142,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,84.10249999724329,11.981700081378222,47.747000120580196,143.8312001992017,148,148
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,H5_iterative_hybrid,0.07142857142857142,0.25,0.5,0.24630238874073,1.0,0.0,0.9285714285714286,148,4,148,0,0,0.0,3,267.0086999423802,9.195000166073442,69.46579995565116,345.6695000641048,444,444
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,A1_broad_semantic,0.14285714285714285,0.25,0.3333333333333333,0.21657136003619623,1.0,0.0,0.8571428571428572,148,8,148,0,0,0.0,6,2.8381000738590956,10.813799919560552,0.0,13.651899993419647,148,0
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,O1_oracle,0.2857142857142857,1.0,1.0,1.0,1.0,0.0,0.7142857142857143,148,4,148,0,0,0.0,0,0.09570014663040638,12.080400018021464,0.0,12.17610016465187,0,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,1.5700999647378922,14.670300064608455,0.0,16.240400029346347,206,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,93.66589994169772,9.92530002258718,62.52649985253811,166.117699816823,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,B2_exact,0.4,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.6,206,4,206,0,0,0.0,2,95.2676001470536,10.986899957060814,61.65010016411543,167.90460026822984,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,87.21459982916713,11.563500156626105,60.162599897012115,158.94069988280535,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,95.6140998750925,12.037100037559867,61.933400109410286,169.58460002206266,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,97.50850009731948,10.202100034803152,58.65009990520775,166.3607000373304,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,93.9788999967277,15.96280001103878,68.30299994908273,178.24469995684922,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,4,206,0,0,0.0,4,104.48940005153418,9.597599972039461,64.7531000431627,178.84010006673634,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,H4_cascade,0.4,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.6,206,4,206,0,0,0.0,2,105.78780015930533,10.012499988079071,67.01530003920197,182.81560018658638,206,206
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,H5_iterative_hybrid,0.2,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.8,206,4,206,0,0,0.0,3,362.6749999821186,14.840600080788136,77.62990007176995,455.1455001346767,618,618
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206,8,206,0,0,0.0,8,1.9078999757766724,10.060800006613135,0.0,11.968699982389808,206,0
test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,O1_oracle,0.8,1.0,1.0,1.0,1.0,0.0,0.19999999999999996,206,4,206,0,0,0.0,0,0.14570006169378757,15.093199908733368,0.0,15.238899970427155,0,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,B0_gist,0.25,0.25,0.25,0.16812753627111746,1.0,0.0,0.75,72,4,72,0,0,0.0,3,1.3113000895828009,4.023500019684434,0.0,5.334800109267235,72,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,4,72,0,0,0.0,4,24.87620012834668,3.1689999159425497,19.99470009468496,48.03990013897419,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,B2_exact,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,72,4,72,0,0,0.0,3,38.52330008521676,3.393599996343255,21.52650011703372,63.443400198593736,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,B3_weighted,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,72,4,72,0,0,0.0,3,31.961899949237704,4.976700060069561,33.07809983380139,70.01669984310865,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72,4,72,0,0,0.0,4,22.463600151240826,5.0339000299572945,19.208500161767006,46.706000342965126,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,H1_union,0.25,0.25,0.25,0.16812753627111746,1.0,0.0,0.75,72,4,72,0,0,0.0,3,25.649300077930093,3.344999859109521,20.842599915340543,49.83689985238016,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,H2_token_semantic,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,72,4,72,0,0,0.0,3,27.04650000669062,3.776799887418747,20.106999902054667,50.930299796164036,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,H3_semantic_token,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,72,4,72,0,0,0.0,3,23.098699981346726,3.663499839603901,20.87879995815456,47.64099977910519,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,H4_cascade,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,72,4,72,0,0,0.0,3,33.013900043442845,5.221699830144644,25.957999983802438,64.19359985738993,72,72
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,H5_iterative_hybrid,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,72,4,72,0,0,0.0,3,130.99820003844798,4.0178000926971436,33.60239998437464,168.61840011551976,216,216
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,A1_broad_semantic,0.5,0.25,0.25,0.298254219601818,1.0,0.0,0.5,72,8,72,0,0,0.0,6,1.8519998993724585,6.042500026524067,0.0,7.894499925896525,72,0
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,72,4,72,0,0,0.0,0,0.02410006709396839,3.1333998776972294,0.0,3.1574999447911978,0,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,1.5984999481588602,2.936400007456541,0.0,4.534899955615401,68,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,40.48050008714199,3.353599924594164,26.00810001604259,69.84220002777874,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,B2_exact,0.3333333333333333,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.6666666666666667,68,4,68,0,0,0.0,2,34.02270004153252,3.889300161972642,22.190099814906716,60.102100018411875,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,41.91070003435016,7.11200013756752,29.097599908709526,78.1203000806272,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,46.61149997264147,6.189899984747171,27.831099927425385,80.63249988481402,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,29.3503999710083,4.857999971136451,19.135700073093176,53.34410001523793,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,28.303900035098195,4.292699974030256,20.768099930137396,53.36469993926585,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,26.48209990002215,3.737000050023198,21.331700030714273,51.55079998075962,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,H4_cascade,0.3333333333333333,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.6666666666666667,68,4,68,0,0,0.0,2,36.8284999858588,6.016799947246909,21.687500178813934,64.53280011191964,68,68
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,4,68,0,0,0.0,4,120.68179994821548,5.113600054755807,28.984899865463376,154.78029986843467,204,204
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,8,68,0,0,0.0,8,2.391100162640214,5.419699940830469,0.0,7.810800103470683,68,0
test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,O1_oracle,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,68,4,68,0,0,0.0,0,0.02219993621110916,3.1131000723689795,0.0,3.1353000085800886,0,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,1.4325000811368227,8.311700075864792,0.0,9.744200157001615,161,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,91.70859982259572,9.094899985939264,58.15730011090636,158.96079991944134,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,98.58679980970919,7.404800038784742,42.251299833878875,148.2428996823728,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,220.3528000973165,10.003600036725402,63.45240003429353,293.80880016833544,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,97.95649978332222,12.374799931421876,74.13780014030635,184.46909985505044,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,100.63260002061725,7.03920004889369,47.315800096839666,154.9876001663506,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,103.31140016205609,13.241699896752834,63.15579987131059,179.70889993011951,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,86.54579985886812,10.813399916514754,40.94410012476146,138.30329990014434,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,109.57140009850264,8.9221999514848,49.469799967482686,167.96340001747012,161,161
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,H5_iterative_hybrid,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,161,4,161,0,0,0.0,3,305.4796000942588,13.637300115078688,63.453600043430924,382.5705002527684,483,483
