any_evidence,budget,candidate_chunks,chain_completion,condition,dataset,depth,evidence_coverage,exact_evidence_identity,example_id,fraction,frontier_projection,gist_comparisons,materialized_kv_fraction,materialized_kv_tokens,routing_seconds,seed,unique_selected_chunks
0.0,3,51,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab88c075542991b5579efbe,0.05,memory,51,0.05896805896805897,96,0.005656099994666874,11,3
0.0,3,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab88c075542991b5579efbe,0.05,memory,153,0.05896805896805897,96,0.00988080003298819,11,3
0.0,3,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5ab88c075542991b5579efbe,0.05,query,153,0.05896805896805897,96,0.0085753999883309,11,3
0.0,6,51,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab88c075542991b5579efbe,0.1,memory,51,0.11793611793611794,192,0.006189299980178475,11,6
0.0,6,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab88c075542991b5579efbe,0.1,memory,204,0.11793611793611794,192,0.01627839996945113,11,6
1.0,6,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.1,query,204,0.11793611793611794,192,0.017004700028337538,11,6
1.0,11,51,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab88c075542991b5579efbe,0.2,memory,51,0.21621621621621623,352,0.012627099989913404,11,11
1.0,11,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.2,memory,357,0.21621621621621623,352,0.0313748000189662,11,11
1.0,11,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5ab88c075542991b5579efbe,0.2,query,357,0.21621621621621623,352,0.026550700014922768,11,11
1.0,16,51,0.0,one_shot,hotpotqa,1,0.5,0.0,5ab88c075542991b5579efbe,0.3,memory,51,0.3144963144963145,512,0.010504599951673299,11,16
1.0,16,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5ab88c075542991b5579efbe,0.3,memory,459,0.3144963144963145,512,0.04715850000502542,11,16
1.0,16,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5ab88c075542991b5579efbe,0.3,query,459,0.3144963144963145,512,0.038713399961125106,11,16
1.0,2,40,0.0,one_shot,hotpotqa,1,0.2,0.0,5a714b645542994082a3e78b,0.05,memory,40,0.05075337034099921,64,0.004143900005146861,11,2
1.0,2,40,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.4,0.0,5a714b645542994082a3e78b,0.05,memory,80,0.05075337034099921,64,0.006232900021132082,11,2
1.0,2,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.05,query,80,0.05075337034099921,64,0.005491200019605458,11,2
1.0,4,40,0.0,one_shot,hotpotqa,1,0.2,0.0,5a714b645542994082a3e78b,0.1,memory,40,0.10150674068199841,128,0.005785099987406284,11,4
1.0,4,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.1,memory,120,0.10150674068199841,128,0.007803300046361983,11,4
1.0,4,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.1,query,120,0.10150674068199841,128,0.01048400002764538,11,4
1.0,8,40,0.0,one_shot,hotpotqa,1,0.2,0.0,5a714b645542994082a3e78b,0.2,memory,40,0.20301348136399683,256,0.00719319999916479,11,8
1.0,8,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.2,memory,200,0.20301348136399683,256,0.015105500002391636,11,8
1.0,8,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.2,query,200,0.20301348136399683,256,0.016106199997011572,11,8
1.0,12,40,1.0,one_shot,hotpotqa,1,0.4,0.0,5a714b645542994082a3e78b,0.3,memory,40,0.3045202220459952,384,0.007619199983309954,11,12
1.0,12,40,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.6,0.0,5a714b645542994082a3e78b,0.3,memory,280,0.3045202220459952,384,0.02811049995943904,11,12
1.0,12,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.3,query,280,0.3045202220459952,384,0.025429099972825497,11,12
0.0,4,62,0.0,one_shot,hotpotqa,1,0.0,0.0,5abce85755429959677d6b3e,0.05,memory,62,0.0652395514780836,128,0.004849900025874376,11,4
0.0,4,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.05,memory,186,0.0652395514780836,128,0.010326599993277341,11,4
0.0,4,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.05,query,186,0.0652395514780836,128,0.00810730003286153,11,4
0.0,7,62,0.0,one_shot,hotpotqa,1,0.0,0.0,5abce85755429959677d6b3e,0.1,memory,62,0.11416921508664628,224,0.00820680003380403,11,7
0.0,7,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.1,memory,310,0.11416921508664628,224,0.015529900032561272,11,7
0.0,7,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.1,query,310,0.11416921508664628,224,0.019248300057370216,11,7
0.0,13,62,0.0,one_shot,hotpotqa,1,0.0,0.0,5abce85755429959677d6b3e,0.2,memory,62,0.21202854230377166,416,0.010465400002431124,11,13
0.0,13,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.2,memory,496,0.21202854230377166,416,0.036368199973367155,11,13
0.0,13,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.2,query,496,0.21202854230377166,416,0.03341440000804141,11,13
1.0,19,62,0.0,one_shot,hotpotqa,1,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.3,memory,62,0.30988786952089703,608,0.011659900017548352,11,19
1.0,19,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.3,memory,682,0.30988786952089703,608,0.05729949998203665,11,19
1.0,19,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.3,query,682,0.30988786952089703,608,0.05814880004618317,11,19
1.0,9,176,1.0,one_shot,qasper,1,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,memory,176,0.05115452930728242,288,0.009493899997323751,11,9
1.0,9,176,1.0,chunk_closure_memory_frontier,qasper,2,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,memory,1056,0.05115452930728242,288,0.02678020001621917,11,9
1.0,9,176,1.0,chunk_closure_query_frontier,qasper,2,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,query,1056,0.05115452930728242,288,0.020460599975194782,11,9
1.0,18,176,1.0,one_shot,qasper,1,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,memory,176,0.10230905861456484,576,0.00988840003265068,11,18
1.0,18,176,1.0,chunk_closure_memory_frontier,qasper,2,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,memory,1760,0.10230905861456484,576,0.042738899996038526,11,18
1.0,18,176,1.0,chunk_closure_query_frontier,qasper,2,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,query,1760,0.10230905861456484,576,0.04742339998483658,11,18
1.0,36,176,1.0,one_shot,qasper,1,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,memory,176,0.20461811722912968,1152,0.025327600014861673,11,36
1.0,36,176,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,memory,3344,0.20461811722912968,1152,0.12523659999715164,11,36
1.0,36,176,1.0,chunk_closure_query_frontier,qasper,2,0.6666666666666666,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,query,3344,0.20461811722912968,1152,0.14630209997994825,11,36
1.0,53,176,1.0,one_shot,qasper,1,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,memory,176,0.30124333925399643,1696,0.03191350004635751,11,53
1.0,53,176,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,memory,4928,0.30124333925399643,1696,0.2719144999864511,11,53
1.0,53,176,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,query,4928,0.30124333925399643,1696,0.2721019000164233,11,53
1.0,6,112,1.0,one_shot,qasper,1,0.14285714285714285,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,memory,112,0.05385694249649369,192,0.005555699986871332,11,6
1.0,6,112,1.0,chunk_closure_memory_frontier,qasper,2,0.14285714285714285,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,memory,448,0.05385694249649369,192,0.012316000007558614,11,6
1.0,6,112,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,query,448,0.05385694249649369,192,0.013931799971032888,11,6
1.0,12,112,1.0,one_shot,qasper,1,0.2857142857142857,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,memory,112,0.10771388499298738,384,0.011501200031489134,11,12
1.0,12,112,1.0,chunk_closure_memory_frontier,qasper,2,0.2857142857142857,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,memory,784,0.10771388499298738,384,0.026507999980822206,11,12
1.0,12,112,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,query,784,0.10771388499298738,384,0.02374859998235479,11,12
1.0,23,112,1.0,one_shot,qasper,1,0.2857142857142857,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,memory,112,0.2064516129032258,736,0.01347509998595342,11,23
1.0,23,112,1.0,chunk_closure_memory_frontier,qasper,2,0.2857142857142857,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,memory,1456,0.2064516129032258,736,0.07766280003124848,11,23
1.0,23,112,1.0,chunk_closure_query_frontier,qasper,2,0.2857142857142857,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,query,1456,0.2064516129032258,736,0.06490349996602163,11,23
1.0,34,112,1.0,one_shot,qasper,1,0.42857142857142855,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,memory,112,0.3051893408134642,1088,0.021283900015987456,11,34
1.0,34,112,1.0,chunk_closure_memory_frontier,qasper,2,0.2857142857142857,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,memory,2016,0.3051893408134642,1088,0.12562389997765422,11,34
1.0,34,112,1.0,chunk_closure_query_frontier,qasper,2,0.5714285714285714,0.0,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,query,2016,0.3051893408134642,1088,0.1185659000184387,11,34
0.0,9,161,0.0,one_shot,qasper,1,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,memory,161,0.055933190910856474,288,0.006108799949288368,11,9
0.0,9,161,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,memory,966,0.055933190910856474,288,0.021821900038048625,11,9
0.0,9,161,0.0,chunk_closure_query_frontier,qasper,2,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,query,966,0.055933190910856474,288,0.028050599968992174,11,9
0.0,17,161,0.0,one_shot,qasper,1,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,memory,161,0.1056515828316178,544,0.01603529998101294,11,17
0.0,17,161,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,memory,1610,0.1056515828316178,544,0.05206179997185245,11,17
0.0,17,161,0.0,chunk_closure_query_frontier,qasper,2,0.0,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,query,1610,0.1056515828316178,544,0.0449751999694854,11,17
1.0,33,161,1.0,one_shot,qasper,1,0.15384615384615385,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,memory,161,0.20508836667314043,1056,0.02111460000742227,11,33
1.0,33,161,1.0,chunk_closure_memory_frontier,qasper,2,0.07692307692307693,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,memory,2898,0.20508836667314043,1056,0.13203979999525473,11,33
1.0,33,161,1.0,chunk_closure_query_frontier,qasper,2,0.15384615384615385,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,query,2898,0.20508836667314043,1056,0.13123290002113208,11,33
1.0,49,161,1.0,one_shot,qasper,1,0.38461538461538464,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,memory,161,0.30452515051466306,1568,0.030953200010117143,11,49
1.0,49,161,1.0,chunk_closure_memory_frontier,qasper,2,0.15384615384615385,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,memory,4186,0.30452515051466306,1568,0.2694731999654323,11,49
1.0,49,161,1.0,chunk_closure_query_frontier,qasper,2,0.3076923076923077,0.0,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,query,4186,0.30452515051466306,1568,0.24727610003901646,11,49
0.0,5,94,0.0,one_shot,qasper,1,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,memory,94,0.053351117039013005,160,0.00623020000057295,11,5
0.0,5,94,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,memory,376,0.053351117039013005,160,0.01401600003009662,11,5
0.0,5,94,0.0,chunk_closure_query_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,query,376,0.053351117039013005,160,0.01937769999494776,11,5
0.0,10,94,0.0,one_shot,qasper,1,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,memory,94,0.10670223407802601,320,0.006965799955651164,11,10
0.0,10,94,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,memory,564,0.10670223407802601,320,0.024682999996002764,11,10
0.0,10,94,0.0,chunk_closure_query_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,query,564,0.10670223407802601,320,0.029512799985241145,11,10
0.0,19,94,0.0,one_shot,qasper,1,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,memory,94,0.20273424474824941,608,0.0161155000096187,11,19
0.0,19,94,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,memory,1034,0.20273424474824941,608,0.052570900006685406,11,19
1.0,19,94,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,query,1034,0.20273424474824941,608,0.054017100017517805,11,19
1.0,29,94,1.0,one_shot,qasper,1,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,memory,94,0.30943647882627545,928,0.01776159997098148,11,29
0.0,29,94,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,memory,1504,0.30943647882627545,928,0.11288460000650957,11,29
1.0,29,94,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,query,1504,0.30943647882627545,928,0.11548290000064299,11,29
1.0,6,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,memory,109,0.05510907003444317,192,0.006868400028906763,11,6
1.0,6,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,memory,436,0.05510907003444317,192,0.014870300015900284,11,6
1.0,6,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,query,436,0.05510907003444317,192,0.015442000003531575,11,6
1.0,11,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,memory,109,0.1010332950631458,352,0.010942700027953833,11,11
1.0,11,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,memory,763,0.1010332950631458,352,0.03805680002551526,11,11
1.0,11,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,query,763,0.1010332950631458,352,0.029504200036171824,11,11
1.0,22,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,memory,109,0.2020665901262916,704,0.017445200006477535,11,22
1.0,22,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,memory,1308,0.2020665901262916,704,0.07289499999023974,11,22
1.0,22,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,query,1308,0.2020665901262916,704,0.07550869998522103,11,22
1.0,33,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,memory,109,0.3030998851894374,1056,0.020254100032616407,11,33
1.0,33,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,memory,1962,0.3030998851894374,1056,0.13492299994686618,11,33
1.0,33,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,query,1962,0.3030998851894374,1056,0.1289071999490261,11,33
1.0,7,127,1.0,one_shot,qasper,1,0.06666666666666667,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,memory,127,0.055131676101402904,224,0.005983699986245483,11,7
0.0,7,127,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,memory,635,0.055131676101402904,224,0.02405969996470958,11,7
0.0,7,127,0.0,chunk_closure_query_frontier,qasper,2,0.0,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,query,635,0.055131676101402904,224,0.018382799986284226,11,7
1.0,13,127,1.0,one_shot,qasper,1,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,memory,127,0.10238739847403397,416,0.01189890003297478,11,13
1.0,13,127,1.0,chunk_closure_memory_frontier,qasper,2,0.13333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,memory,1016,0.10238739847403397,416,0.04465749999508262,11,13
1.0,13,127,1.0,chunk_closure_query_frontier,qasper,2,0.06666666666666667,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,query,1016,0.10238739847403397,416,0.037000800017267466,11,13
1.0,26,127,1.0,one_shot,qasper,1,0.26666666666666666,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,memory,127,0.20477479694806794,832,0.01808750000782311,11,26
1.0,26,127,1.0,chunk_closure_memory_frontier,qasper,2,0.26666666666666666,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,memory,1778,0.20477479694806794,832,0.09174659999553114,11,26
1.0,26,127,1.0,chunk_closure_query_frontier,qasper,2,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,query,1778,0.20477479694806794,832,0.08562039997195825,11,26
1.0,39,127,1.0,one_shot,qasper,1,0.4,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,memory,127,0.3071621954221019,1248,0.02436790004139766,11,39
1.0,39,127,1.0,chunk_closure_memory_frontier,qasper,2,0.3333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,memory,2667,0.3071621954221019,1248,0.17652919999090955,11,39
1.0,39,127,1.0,chunk_closure_query_frontier,qasper,2,0.26666666666666666,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,query,2667,0.3071621954221019,1248,0.19987419998506084,11,39
1.0,5,88,1.0,one_shot,qasper,1,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,memory,88,0.057000356252226575,160,0.00712510000448674,11,5
1.0,5,88,1.0,chunk_closure_memory_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,memory,352,0.057000356252226575,160,0.017598999955225736,11,5
1.0,5,88,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,query,352,0.057000356252226575,160,0.01686929998686537,11,5
1.0,9,88,1.0,one_shot,qasper,1,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,memory,88,0.10260064125400783,288,0.010386799986008555,11,9
1.0,9,88,1.0,chunk_closure_memory_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,memory,528,0.10260064125400783,288,0.028669599967543036,11,9
1.0,9,88,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,query,528,0.10260064125400783,288,0.033034499967470765,11,9
1.0,18,88,1.0,one_shot,qasper,1,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,memory,88,0.20520128250801567,576,0.01578660000814125,11,18
1.0,18,88,1.0,chunk_closure_memory_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,memory,880,0.20520128250801567,576,0.05421339999884367,11,18
1.0,18,88,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,query,880,0.20520128250801567,576,0.052932800026610494,11,18
1.0,27,88,1.0,one_shot,qasper,1,0.5,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,memory,88,0.30780192376202353,864,0.019454399996902794,11,27
1.0,27,88,1.0,chunk_closure_memory_frontier,qasper,2,0.625,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,memory,1320,0.30780192376202353,864,0.1031578000402078,11,27
1.0,27,88,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,query,1320,0.30780192376202353,864,0.11293940001633018,11,27
1.0,15,290,1.0,one_shot,qasper,1,0.02666666666666667,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,memory,290,0.05174086450361108,480,0.012066699971910566,11,15
1.0,15,290,1.0,chunk_closure_memory_frontier,qasper,2,0.013333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,memory,2610,0.05174086450361108,480,0.06027020001783967,11,15
1.0,15,290,1.0,chunk_closure_query_frontier,qasper,2,0.013333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,query,2610,0.05174086450361108,480,0.049708499980624765,11,15
1.0,29,290,1.0,one_shot,qasper,1,0.05333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,memory,290,0.10003233804031476,928,0.021202599979005754,11,29
1.0,29,290,1.0,chunk_closure_memory_frontier,qasper,2,0.05333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,memory,4640,0.10003233804031476,928,0.13134409999474883,11,29
1.0,29,290,1.0,chunk_closure_query_frontier,qasper,2,0.04,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,query,4640,0.10003233804031476,928,0.12035479996120557,11,29
1.0,58,290,1.0,one_shot,qasper,1,0.14666666666666667,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,memory,290,0.19974129567748194,1853,0.036154799978248775,11,58
1.0,58,290,1.0,chunk_closure_memory_frontier,qasper,2,0.12,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,memory,8700,0.19974129567748194,1853,0.35251050000078976,11,58
1.0,58,290,1.0,chunk_closure_query_frontier,qasper,2,0.05333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,query,8700,0.19974129567748194,1853,0.3426471999846399,11,58
