actual_complete_oracle,actual_oracle_recall,budget_parents,dataset,example_id,fraction,method,protected_complete_oracle,protected_oracle_recall,protected_selected_ids,seed
0.0,0.0,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,parent_closure,0.0,0.5,"[0, 3, 6]",11
0.0,0.0,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,local_gist_closure,0.0,0.5,"[0, 3, 6]",11
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,native_qk_max_topk_p20,0.0,0.5,"[0, 3, 6]",11
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,native_qk_top4_topk_p20,0.0,0.5,"[0, 3, 6]",11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.05,parent_closure,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.05,local_gist_closure,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.05,native_qk_max_topk_p20,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.05,native_qk_top4_topk_p20,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.1,parent_closure,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.1,local_gist_closure,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.1,native_qk_max_topk_p20,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.1,native_qk_top4_topk_p20,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.2,parent_closure,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.2,local_gist_closure,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.2,native_qk_max_topk_p20,0.0,0.5,[3],11
0.0,0.5,1,hotpotqa,5a7e513a5542994959419996,0.2,native_qk_top4_topk_p20,0.0,0.5,[3],11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,parent_closure,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,local_gist_closure,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,native_qk_max_topk_p20,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,native_qk_top4_topk_p20,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,parent_closure,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,local_gist_closure,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,native_qk_max_topk_p20,0.0,0.5,"[1, 3]",11
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,native_qk_top4_topk_p20,0.0,0.5,"[1, 3]",11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,parent_closure,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,local_gist_closure,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,native_qk_max_topk_p20,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,native_qk_top4_topk_p20,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,parent_closure,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,local_gist_closure,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,native_qk_max_topk_p20,0.0,0.0,[0],11
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,native_qk_top4_topk_p20,0.0,0.0,[0],11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,parent_closure,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,local_gist_closure,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,native_qk_max_topk_p20,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,native_qk_top4_topk_p20,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,parent_closure,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,local_gist_closure,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,native_qk_max_topk_p20,0.0,0.0,"[0, 1]",11
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,native_qk_top4_topk_p20,0.0,0.0,"[0, 1]",11
0.0,0.5,3,hotpotqa,5a80d6be55429938b6142206,0.4,parent_closure,0.0,0.5,"[0, 1, 2]",11
0.0,0.5,3,hotpotqa,5a80d6be55429938b6142206,0.4,local_gist_closure,0.0,0.5,"[0, 1, 2]",11
0.0,0.0,3,hotpotqa,5a80d6be55429938b6142206,0.4,native_qk_max_topk_p20,0.0,0.5,"[0, 1, 2]",11
0.0,0.0,3,hotpotqa,5a80d6be55429938b6142206,0.4,native_qk_top4_topk_p20,0.0,0.5,"[0, 1, 2]",11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.05,parent_closure,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.05,local_gist_closure,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.05,native_qk_max_topk_p20,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.05,native_qk_top4_topk_p20,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.1,parent_closure,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.1,local_gist_closure,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.1,native_qk_max_topk_p20,0.0,0.0,[2],11
0.0,0.0,1,hotpotqa,5ab88c075542991b5579efbe,0.1,native_qk_top4_topk_p20,0.0,0.0,[2],11
0.0,0.0,2,hotpotqa,5ab88c075542991b5579efbe,0.2,parent_closure,0.0,0.0,"[0, 2]",11
0.0,0.0,2,hotpotqa,5ab88c075542991b5579efbe,0.2,local_gist_closure,0.0,0.0,"[2, 5]",11
0.0,0.0,2,hotpotqa,5ab88c075542991b5579efbe,0.2,native_qk_max_topk_p20,0.0,0.0,"[0, 2]",11
0.0,0.0,2,hotpotqa,5ab88c075542991b5579efbe,0.2,native_qk_top4_topk_p20,0.0,0.0,"[0, 2]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,parent_closure,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,local_gist_closure,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,native_qk_max_topk_p20,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,native_qk_top4_topk_p20,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,parent_closure,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,local_gist_closure,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,native_qk_max_topk_p20,0.0,0.5,"[1, 2, 4]",11
0.0,0.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,native_qk_top4_topk_p20,0.0,0.5,"[1, 2, 4]",11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,parent_closure,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,local_gist_closure,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,native_qk_max_topk_p20,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,native_qk_top4_topk_p20,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,parent_closure,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,local_gist_closure,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,native_qk_max_topk_p20,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,native_qk_top4_topk_p20,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,parent_closure,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,local_gist_closure,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,native_qk_max_topk_p20,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,native_qk_top4_topk_p20,0.0,0.3333333333333333,[3],11
0.0,0.3333333333333333,2,hotpotqa,5a714b645542994082a3e78b,0.3,parent_closure,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.3,local_gist_closure,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.3,native_qk_max_topk_p20,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.3,native_qk_top4_topk_p20,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.3333333333333333,2,hotpotqa,5a714b645542994082a3e78b,0.4,parent_closure,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.4,local_gist_closure,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.4,native_qk_max_topk_p20,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.4,native_qk_top4_topk_p20,0.0,0.6666666666666666,"[1, 3]",11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,parent_closure,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,local_gist_closure,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,native_qk_max_topk_p20,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,native_qk_top4_topk_p20,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,parent_closure,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,local_gist_closure,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,native_qk_max_topk_p20,0.0,0.0,[5],11
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,native_qk_top4_topk_p20,0.0,0.0,[5],11
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,parent_closure,0.0,0.0,"[0, 5]",11
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,local_gist_closure,0.0,0.0,"[1, 5]",11
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,native_qk_max_topk_p20,0.0,0.0,"[3, 5]",11
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,native_qk_top4_topk_p20,0.0,0.0,"[3, 5]",11
0.0,0.3333333333333333,3,hotpotqa,5abce85755429959677d6b3e,0.3,parent_closure,0.0,0.3333333333333333,"[0, 4, 5]",11
0.0,0.0,3,hotpotqa,5abce85755429959677d6b3e,0.3,local_gist_closure,0.0,0.3333333333333333,"[0, 4, 5]",11
0.0,0.0,3,hotpotqa,5abce85755429959677d6b3e,0.3,native_qk_max_topk_p20,0.0,0.3333333333333333,"[0, 4, 5]",11
0.0,0.0,3,hotpotqa,5abce85755429959677d6b3e,0.3,native_qk_top4_topk_p20,0.0,0.3333333333333333,"[0, 4, 5]",11
0.0,0.6666666666666666,4,hotpotqa,5abce85755429959677d6b3e,0.4,parent_closure,0.0,0.6666666666666666,"[0, 4, 5, 7]",11
0.0,0.0,4,hotpotqa,5abce85755429959677d6b3e,0.4,local_gist_closure,0.0,0.6666666666666666,"[0, 4, 5, 7]",11
0.0,0.0,4,hotpotqa,5abce85755429959677d6b3e,0.4,native_qk_max_topk_p20,0.0,0.6666666666666666,"[0, 4, 5, 7]",11
0.0,0.0,4,hotpotqa,5abce85755429959677d6b3e,0.4,native_qk_top4_topk_p20,0.0,0.6666666666666666,"[0, 4, 5, 7]",11
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,parent_closure,1.0,1.0,"[0, 20]",11
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,local_gist_closure,1.0,1.0,"[0, 20]",11
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,native_qk_max_topk_p20,1.0,1.0,"[0, 12]",11
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,native_qk_top4_topk_p20,1.0,1.0,"[0, 18]",11
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,parent_closure,1.0,1.0,"[0, 20, 21]",11
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,local_gist_closure,1.0,1.0,"[0, 19, 20]",11
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 12, 20]",11
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 18, 20]",11
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,parent_closure,1.0,1.0,"[0, 17, 18, 20, 21]",11
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,local_gist_closure,1.0,1.0,"[0, 17, 18, 19, 20]",11
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 12, 17, 20]",11
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 17, 18, 20]",11
1.0,1.0,7,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,parent_closure,1.0,1.0,"[0, 3, 4, 17, 18, 20, 21]",11
1.0,1.0,7,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,local_gist_closure,1.0,1.0,"[0, 4, 17, 18, 19, 20, 21]",11
1.0,1.0,7,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 12, 17, 18, 19, 20]",11
1.0,1.0,7,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 12, 17, 18, 20, 21]",11
1.0,1.0,9,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.4,parent_closure,1.0,1.0,"[0, 1, 3, 4, 17, 18, 19, 20, 21]",11
1.0,1.0,9,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.4,local_gist_closure,1.0,1.0,"[0, 3, 4, 12, 17, 18, 19, 20, 21]",11
1.0,1.0,9,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 10, 12, 17, 18, 19, 20, 21]",11
1.0,1.0,9,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 12, 14, 17, 18, 19, 20, 21]",11
0.0,0.0,1,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,parent_closure,0.0,0.0,[12],11
0.0,0.0,1,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,local_gist_closure,0.0,0.0,[12],11
0.0,0.0,1,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,native_qk_max_topk_p20,0.0,0.0,[12],11
0.0,0.0,1,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.05,native_qk_top4_topk_p20,0.0,0.0,[12],11
0.0,0.0,2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,parent_closure,1.0,1.0,"[0, 12]",11
0.0,0.0,2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,local_gist_closure,1.0,1.0,"[0, 12]",11
0.0,0.0,2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 12]",11
0.0,0.0,2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 12]",11
1.0,1.0,3,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,parent_closure,1.0,1.0,"[0, 4, 12]",11
1.0,1.0,3,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,local_gist_closure,1.0,1.0,"[0, 4, 12]",11
1.0,1.0,3,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 4, 12]",11
1.0,1.0,3,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.2,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 12]",11
1.0,1.0,5,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,parent_closure,1.0,1.0,"[0, 3, 4, 5, 12]",11
1.0,1.0,5,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,local_gist_closure,1.0,1.0,"[0, 1, 4, 5, 12]",11
1.0,1.0,5,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 4, 5, 12]",11
1.0,1.0,5,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 5, 12, 13]",11
1.0,1.0,6,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.4,parent_closure,1.0,1.0,"[0, 1, 3, 4, 5, 12]",11
1.0,1.0,6,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.4,local_gist_closure,1.0,1.0,"[0, 1, 3, 4, 5, 12]",11
1.0,1.0,6,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 1, 4, 5, 12, 13]",11
1.0,1.0,6,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 1, 4, 5, 12, 13]",11
0.0,0.0,2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,parent_closure,0.0,0.0,"[9, 14]",11
0.0,0.0,2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,local_gist_closure,0.0,0.0,"[9, 14]",11
0.0,0.0,2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,native_qk_max_topk_p20,0.0,0.0,"[5, 14]",11
0.0,0.0,2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.05,native_qk_top4_topk_p20,0.0,0.0,"[5, 14]",11
0.0,0.0,3,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,parent_closure,0.0,0.0,"[8, 9, 14]",11
0.0,0.0,3,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,local_gist_closure,0.0,0.0,"[8, 9, 14]",11
0.0,0.0,3,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,native_qk_max_topk_p20,0.0,0.0,"[9, 14, 18]",11
0.0,0.0,3,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.1,native_qk_top4_topk_p20,0.0,0.0,"[5, 9, 14]",11
0.0,0.0,5,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,parent_closure,0.0,0.0,"[5, 8, 9, 10, 14]",11
0.0,0.0,5,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,local_gist_closure,0.0,0.0,"[5, 8, 9, 10, 14]",11
0.0,0.0,5,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,native_qk_max_topk_p20,0.0,0.0,"[3, 5, 8, 9, 14]",11
0.0,0.0,5,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.2,native_qk_top4_topk_p20,0.0,0.0,"[2, 5, 8, 9, 14]",11
0.0,0.0,7,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,parent_closure,0.0,0.5,"[0, 3, 5, 8, 9, 10, 14]",11
0.0,0.0,7,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,local_gist_closure,0.0,0.5,"[0, 2, 5, 8, 9, 10, 14]",11
0.0,0.0,7,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,native_qk_max_topk_p20,0.0,0.5,"[0, 3, 5, 8, 9, 10, 14]",11
0.0,0.0,7,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.3,native_qk_top4_topk_p20,0.0,0.5,"[0, 2, 5, 8, 9, 10, 14]",11
0.0,0.0,9,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.4,parent_closure,0.0,0.5,"[0, 2, 3, 5, 8, 9, 10, 14, 19]",11
0.0,0.0,9,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.4,local_gist_closure,0.0,0.5,"[0, 2, 3, 5, 8, 9, 10, 14, 16]",11
0.0,0.0,9,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.4,native_qk_max_topk_p20,0.0,0.5,"[0, 2, 3, 5, 8, 9, 10, 14, 18]",11
0.0,0.0,9,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,0.4,native_qk_top4_topk_p20,0.0,0.5,"[0, 2, 3, 5, 7, 8, 9, 10, 14]",11
0.0,0.0,1,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,parent_closure,0.0,0.0,[8],11
0.0,0.0,1,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,local_gist_closure,0.0,0.0,[8],11
0.0,0.0,1,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,native_qk_max_topk_p20,0.0,0.0,[8],11
0.0,0.0,1,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.05,native_qk_top4_topk_p20,0.0,0.0,[8],11
0.0,0.0,2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,parent_closure,0.0,0.0,"[5, 8]",11
1.0,1.0,2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,local_gist_closure,1.0,1.0,"[0, 8]",11
0.0,0.0,2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,native_qk_max_topk_p20,0.0,0.0,"[7, 8]",11
0.0,0.0,2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,native_qk_top4_topk_p20,0.0,0.0,"[1, 8]",11
1.0,1.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,parent_closure,1.0,1.0,"[0, 5, 8]",11
1.0,1.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,local_gist_closure,1.0,1.0,"[0, 5, 8]",11
0.0,0.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,native_qk_max_topk_p20,0.0,0.0,"[5, 7, 8]",11
0.0,0.0,3,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,native_qk_top4_topk_p20,0.0,0.0,"[1, 5, 8]",11
1.0,1.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,parent_closure,1.0,1.0,"[0, 5, 7, 8]",11
1.0,1.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,local_gist_closure,1.0,1.0,"[0, 5, 7, 8]",11
0.0,0.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,native_qk_max_topk_p20,1.0,1.0,"[0, 5, 7, 8]",11
0.0,0.0,4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,native_qk_top4_topk_p20,1.0,1.0,"[0, 5, 7, 8]",11
1.0,1.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,parent_closure,1.0,1.0,"[0, 4, 5, 7, 8]",11
1.0,1.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,local_gist_closure,1.0,1.0,"[0, 4, 5, 7, 8]",11
0.0,0.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,native_qk_max_topk_p20,1.0,1.0,"[0, 4, 5, 7, 8]",11
0.0,0.0,5,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.4,native_qk_top4_topk_p20,1.0,1.0,"[0, 4, 5, 7, 8]",11
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,parent_closure,0.0,0.0,[5],11
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,local_gist_closure,0.0,0.0,[5],11
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,native_qk_max_topk_p20,0.0,0.0,[5],11
0.0,0.0,1,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,native_qk_top4_topk_p20,0.0,0.0,[5],11
0.0,0.0,2,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,parent_closure,0.0,0.0,"[5, 6]",11
0.0,0.0,2,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,local_gist_closure,0.0,0.0,"[5, 6]",11
