dataset,family,policy,channels,parameter,k_total,reference_channel,n,combined_recall,reference_recall,paired_delta,bootstrap_ci_low,bootstrap_ci_high,wins,ties,losses,resolved_positive,unit
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,E,8,0.725,0.4,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,L,8,0.725,0.525,0.2,0.012499999999999997,0.45,3,5,0,True,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,QK,8,0.725,0.925,-0.2,-0.4625,-0.012500000000000004,0,5,3,False,held_out_identity
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,S,8,0.725,0.825,-0.1,-0.375,0.075,1,6,1,False,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,2,E,8,0.15,0.0625,0.0875,-0.1625,0.4,2,5,1,False,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,2,L,8,0.15,0.1375,0.0125,0.0,0.037500000000000006,1,7,0,False,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,2,S,8,0.15,0.45,-0.3,-0.625,-0.024999999999999994,1,4,3,False,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,4,E,8,0.4625,0.1375,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,4,L,8,0.4625,0.325,0.1375,0.0,0.3875,2,6,0,False,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,4,S,8,0.4625,0.5125,-0.05,-0.3625,0.1875,2,5,1,False,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,8,E,8,0.725,0.4,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,8,L,8,0.725,0.525,0.2,0.012499999999999997,0.45,3,5,0,True,held_out_identity
qasper,rrf,L+E+S:RRF,L+E+S,c=10,8,S,8,0.725,0.825,-0.1,-0.375,0.075,1,6,1,False,held_out_identity
qasper,rrf,L+E:RRF,L+E,c=60,2,E,8,0.0125,0.0625,-0.05,-0.1875,0.037500000000000006,1,6,1,False,held_out_identity
qasper,rrf,L+E:RRF,L+E,c=60,2,L,8,0.0125,0.1375,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,rrf,L+E:RRF,L+E,c=60,4,E,8,0.1375,0.1375,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,rrf,L+E:RRF,L+E,c=60,4,L,8,0.1375,0.325,-0.1875,-0.625,0.25,1,4,3,False,held_out_identity
qasper,rrf,L+E:RRF,L+E,c=60,8,E,8,0.475,0.4,0.075,-0.3125,0.4375,3,4,1,False,held_out_identity
qasper,rrf,L+E:RRF,L+E,c=60,8,L,8,0.475,0.525,-0.05,-0.3625,0.1875,2,5,1,False,held_out_identity
qasper,rrf,L+QK:RRF,L+QK,c=10,2,L,8,0.5125,0.1375,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,rrf,L+QK:RRF,L+QK,c=10,2,QK,8,0.5125,0.575,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,rrf,L+QK:RRF,L+QK,c=10,4,L,8,0.5875,0.325,0.2625,0.0625,0.5125,4,4,0,True,held_out_identity
qasper,rrf,L+QK:RRF,L+QK,c=10,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,rrf,L+QK:RRF,L+QK,c=10,8,L,8,0.9125,0.525,0.3875,0.125,0.6875,5,3,0,True,held_out_identity
qasper,rrf,L+QK:RRF,L+QK,c=10,8,QK,8,0.9125,0.925,-0.012500000000000004,-0.03750000000000001,0.0,0,7,1,False,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,2,L,8,0.3875,0.1375,0.25,0.0625,0.5,3,5,0,True,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,2,QK,8,0.3875,0.575,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,2,S,8,0.3875,0.45,-0.0625,-0.375,0.1875,1,6,1,False,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,4,L,8,0.6625,0.325,0.3375,0.0625,0.625,4,4,0,True,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,4,QK,8,0.6625,0.775,-0.1125,-0.4875,0.275,2,3,3,False,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,4,S,8,0.6625,0.5125,0.15,0.0,0.4,2,6,0,False,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,8,L,8,0.8625,0.525,0.3375,0.0625,0.625,4,4,0,True,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,8,QK,8,0.8625,0.925,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,8,S,8,0.8625,0.825,0.037500000000000006,0.0,0.11250000000000002,1,7,0,False,held_out_identity
qasper,rrf,L+S:RRF,L+S,c=10,2,L,8,0.3375,0.1375,0.2,0.0125,0.4625,3,5,0,True,held_out_identity
qasper,rrf,L+S:RRF,L+S,c=10,2,S,8,0.3375,0.45,-0.1125,-0.375,0.037500000000000006,1,6,1,False,held_out_identity
qasper,rrf,L+S:RRF,L+S,c=10,4,L,8,0.475,0.325,0.15,0.0,0.4,2,6,0,False,held_out_identity
qasper,rrf,L+S:RRF,L+S,c=10,4,S,8,0.475,0.5125,-0.037500000000000006,-0.1875,0.075,1,6,1,False,held_out_identity
qasper,rrf,L+S:RRF,L+S,c=10,8,L,8,0.6,0.525,0.075,0.0,0.2,2,6,0,False,held_out_identity
qasper,rrf,L+S:RRF,L+S,c=10,8,S,8,0.6,0.825,-0.225,-0.575,0.049999999999999996,1,5,2,False,held_out_identity
qasper,rrf,S+QK:RRF,S+QK,c=10,2,QK,8,0.65,0.575,0.075,-0.175,0.375,2,5,1,False,held_out_identity
qasper,rrf,S+QK:RRF,S+QK,c=10,2,S,8,0.65,0.45,0.2,0.0,0.45,3,5,0,False,held_out_identity
qasper,rrf,S+QK:RRF,S+QK,c=10,4,QK,8,0.8375,0.775,0.0625,-0.1875,0.375,1,6,1,False,held_out_identity
qasper,rrf,S+QK:RRF,S+QK,c=10,4,S,8,0.8375,0.5125,0.325,0.0625,0.625,4,4,0,True,held_out_identity
qasper,rrf,S+QK:RRF,S+QK,c=10,8,QK,8,0.9375,0.925,0.012499999999999997,0.0,0.03749999999999999,1,7,0,False,held_out_identity
qasper,rrf,S+QK:RRF,S+QK,c=10,8,S,8,0.9375,0.825,0.1125,0.0,0.2625,2,6,0,False,held_out_identity
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,E,8,0.325,0.0625,0.2625,0.0625,0.5125,4,4,0,True,held_out_identity
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,QK,8,0.325,0.575,-0.25,-0.625,0.0625,1,4,3,False,held_out_identity
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,E,8,0.45,0.1375,0.3125,0.0625,0.625,3,5,0,True,held_out_identity
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,QK,8,0.45,0.775,-0.325,-0.6375,-0.0625,0,4,4,False,held_out_identity
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,E,8,0.775,0.4,0.375,0.125,0.75,3,5,0,True,held_out_identity
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,QK,8,0.775,0.925,-0.15,-0.4,0.0,0,6,2,False,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,E,8,0.5875,0.0625,0.525,0.2375,0.8125,6,2,0,True,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,QK,8,0.5875,0.575,0.0125,-0.175,0.2,2,5,1,False,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,S,8,0.5875,0.45,0.1375,-0.25,0.5125,3,4,1,False,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,E,8,0.5875,0.1375,0.45,0.1375,0.7625,5,3,0,True,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,S,8,0.5875,0.5125,0.075,-0.3,0.4375,3,4,1,False,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,E,8,0.8375,0.4,0.4375,0.125,0.75,4,4,0,True,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,QK,8,0.8375,0.925,-0.0875,-0.2125,0.0,0,6,2,False,held_out_identity
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,S,8,0.8375,0.825,0.0125,0.0,0.037500000000000006,1,7,0,False,held_out_identity
qasper,union_agreement,E+S:U2,E+S,candidate_pool=2,2,E,8,0.1375,0.0625,0.075,0.0,0.2,2,6,0,False,held_out_identity
qasper,union_agreement,E+S:U2,E+S,candidate_pool=2,2,S,8,0.1375,0.45,-0.3125,-0.6875,0.0625,1,4,3,False,held_out_identity
qasper,union_agreement,E+S:U2,E+S,candidate_pool=4,4,E,8,0.3375,0.1375,0.2,0.0125,0.45,3,5,0,True,held_out_identity
qasper,union_agreement,E+S:U2,E+S,candidate_pool=4,4,S,8,0.3375,0.5125,-0.175,-0.55,0.15,2,4,2,False,held_out_identity
qasper,union_agreement,E+S:U2,E+S,candidate_pool=8,8,E,8,0.8375,0.4,0.4375,0.125,0.75,4,4,0,True,held_out_identity
qasper,union_agreement,E+S:U2,E+S,candidate_pool=8,8,S,8,0.8375,0.825,0.0125,0.0,0.037500000000000006,1,7,0,False,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,E,8,0.5125,0.0625,0.45,0.1375,0.7625,5,3,0,True,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,L,8,0.5125,0.1375,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,QK,8,0.5125,0.575,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,E,8,0.575,0.1375,0.4375,0.125,0.75,4,4,0,True,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,L,8,0.575,0.325,0.25,0.0,0.625,2,6,0,False,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,QK,8,0.575,0.775,-0.2,-0.45,0.0,0,5,3,False,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,E,8,0.725,0.4,0.325,0.04999999999999999,0.6253124999999955,4,4,0,True,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,L,8,0.725,0.525,0.2,0.012499999999999997,0.4625,3,5,0,True,held_out_identity
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,QK,8,0.725,0.925,-0.2,-0.45,-0.012500000000000004,0,5,3,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,E,8,0.325,0.0625,0.2625,-0.0625,0.625,4,3,1,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,L,8,0.325,0.1375,0.1875,0.0,0.4375,2,6,0,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,QK,8,0.325,0.575,-0.25,-0.5,-0.0625,0,5,3,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,S,8,0.325,0.45,-0.125,-0.375,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,E,8,0.475,0.1375,0.3375,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,L,8,0.475,0.325,0.15,0.0,0.4,2,6,0,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,QK,8,0.475,0.775,-0.3,-0.625,-0.024687500000004556,1,4,3,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,S,8,0.475,0.5125,-0.037500000000000006,-0.35,0.1875,2,5,1,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,E,8,0.725,0.4,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,L,8,0.725,0.525,0.2,0.012499999999999997,0.4625,3,5,0,True,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,QK,8,0.725,0.925,-0.2,-0.45,-0.012500000000000004,0,5,3,False,held_out_identity
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,S,8,0.725,0.825,-0.1,-0.375,0.075,1,6,1,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,E,8,0.2,0.0625,0.1375,-0.125,0.45,3,4,1,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,L,8,0.2,0.1375,0.0625,0.0,0.1875,1,7,0,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,S,8,0.2,0.45,-0.25,-0.625,0.0,0,6,2,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,E,8,0.4,0.1375,0.2625,-0.0625,0.625,4,3,1,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,L,8,0.4,0.325,0.075,0.0,0.2,2,6,0,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,S,8,0.4,0.5125,-0.1125,-0.375,0.037500000000000006,1,6,1,False,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,E,8,0.725,0.4,0.325,0.0625,0.6375,4,4,0,True,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,L,8,0.725,0.525,0.2,0.012499999999999997,0.45,3,5,0,True,held_out_identity
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,S,8,0.725,0.825,-0.1,-0.375,0.075,1,6,1,False,held_out_identity
qasper,union_agreement,L+E:U2,L+E,candidate_pool=2,2,E,8,0.0,0.0625,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+E:U2,L+E,candidate_pool=2,2,L,8,0.0,0.1375,-0.1375,-0.3875,0.0,0,6,2,False,held_out_identity
qasper,union_agreement,L+E:U2,L+E,candidate_pool=4,4,E,8,0.1375,0.1375,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,union_agreement,L+E:U2,L+E,candidate_pool=4,4,L,8,0.1375,0.325,-0.1875,-0.625,0.25,1,4,3,False,held_out_identity
qasper,union_agreement,L+E:U2,L+E,candidate_pool=8,8,E,8,0.475,0.4,0.075,-0.3125,0.4375,3,4,1,False,held_out_identity
qasper,union_agreement,L+E:U2,L+E,candidate_pool=8,8,L,8,0.475,0.525,-0.05,-0.3625,0.1875,2,5,1,False,held_out_identity
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,L,8,0.5125,0.1375,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,QK,8,0.5125,0.575,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,L,8,0.525,0.325,0.2,0.0125,0.45,3,5,0,True,held_out_identity
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,QK,8,0.525,0.775,-0.25,-0.5,-0.0625,0,5,3,False,held_out_identity
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,L,8,0.9125,0.525,0.3875,0.125,0.6875,5,3,0,True,held_out_identity
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,QK,8,0.9125,0.925,-0.012500000000000004,-0.03750000000000001,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,L,8,0.5125,0.1375,0.375,0.125,0.6875,4,4,0,True,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,QK,8,0.5125,0.575,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,S,8,0.5125,0.45,0.0625,-0.3125,0.4375,2,5,1,False,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,L,8,0.725,0.325,0.4,0.125,0.75,4,4,0,True,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,QK,8,0.725,0.775,-0.05,-0.425,0.3375,2,4,2,False,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,S,8,0.725,0.5125,0.2125,0.024999999999999998,0.4625,3,5,0,True,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,L,8,0.8625,0.525,0.3375,0.0625,0.65,4,4,0,True,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,QK,8,0.8625,0.925,-0.0625,-0.1875,0.0,0,7,1,False,held_out_identity
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,S,8,0.8625,0.825,0.037500000000000006,0.0,0.11250000000000002,1,7,0,False,held_out_identity
qasper,union_agreement,L+S:U2,L+S,candidate_pool=2,2,L,8,0.3375,0.1375,0.2,0.0125,0.4625,3,5,0,True,held_out_identity
qasper,union_agreement,L+S:U2,L+S,candidate_pool=2,2,S,8,0.3375,0.45,-0.1125,-0.375,0.037500000000000006,1,6,1,False,held_out_identity
qasper,union_agreement,L+S:U2,L+S,candidate_pool=4,4,L,8,0.4625,0.325,0.1375,0.0,0.3875,2,6,0,False,held_out_identity
qasper,union_agreement,L+S:U2,L+S,candidate_pool=4,4,S,8,0.4625,0.5125,-0.05,-0.1875,0.037500000000000006,1,6,1,False,held_out_identity
qasper,union_agreement,L+S:U2,L+S,candidate_pool=8,8,L,8,0.6,0.525,0.075,0.0,0.2,2,6,0,False,held_out_identity
qasper,union_agreement,L+S:U2,L+S,candidate_pool=8,8,S,8,0.6,0.825,-0.225,-0.6,0.049999999999999996,1,5,2,False,held_out_identity
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,QK,8,0.65,0.575,0.075,-0.175,0.3875,2,5,1,False,held_out_identity
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,S,8,0.65,0.45,0.2,0.0125,0.4625,3,5,0,True,held_out_identity
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,QK,8,0.85,0.775,0.075,-0.175,0.3875,2,5,1,False,held_out_identity
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,S,8,0.85,0.5125,0.3375,0.075,0.625,4,4,0,True,held_out_identity
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,QK,8,0.9375,0.925,0.012499999999999997,0.0,0.03749999999999999,1,7,0,False,held_out_identity
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,S,8,0.9375,0.825,0.1125,0.0,0.2625,2,6,0,False,held_out_identity
qasper,union_round_robin,E+QK:U0,E+QK,,2,E,8,0.375,0.0625,0.3125,0.0625,0.625,3,5,0,True,held_out_identity
qasper,union_round_robin,E+QK:U0,E+QK,,2,QK,8,0.375,0.575,-0.2,-0.45,-0.0125,0,5,3,False,held_out_identity
qasper,union_round_robin,E+QK:U0,E+QK,,4,E,8,0.6375,0.1375,0.5,0.125,0.875,4,4,0,True,held_out_identity
qasper,union_round_robin,E+QK:U0,E+QK,,4,QK,8,0.6375,0.775,-0.1375,-0.3875,0.0,0,6,2,False,held_out_identity
qasper,union_round_robin,E+QK:U0,E+QK,,8,E,8,0.775,0.4,0.375,0.125,0.75,3,5,0,True,held_out_identity
qasper,union_round_robin,E+QK:U0,E+QK,,8,QK,8,0.775,0.925,-0.15,-0.4,0.0,0,6,2,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,2,E,8,0.0125,0.0625,-0.05,-0.1875,0.037500000000000006,1,6,1,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,2,QK,8,0.0125,0.575,-0.5625,-0.875,-0.25,0,3,5,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,2,S,8,0.0125,0.45,-0.4375,-0.75,-0.125,0,4,4,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,4,E,8,0.45,0.1375,0.3125,0.0625,0.625,3,5,0,True,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,4,QK,8,0.45,0.775,-0.325,-0.6375,-0.0625,0,4,4,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,4,S,8,0.45,0.5125,-0.0625,-0.5,0.375,2,4,2,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,8,E,8,0.9,0.4,0.5,0.125,0.875,4,4,0,True,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,8,QK,8,0.9,0.925,-0.025,-0.07500000000000001,0.0,0,7,1,False,held_out_identity
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,8,S,8,0.9,0.825,0.075,0.0,0.2,2,6,0,False,held_out_identity
qasper,union_round_robin,E+S:U0,E+S,,2,E,8,0.0125,0.0625,-0.05,-0.1875,0.037500000000000006,1,6,1,False,held_out_identity
qasper,union_round_robin,E+S:U0,E+S,,2,S,8,0.0125,0.45,-0.4375,-0.75,-0.125,0,4,4,False,held_out_identity
qasper,union_round_robin,E+S:U0,E+S,,4,E,8,0.5125,0.1375,0.375,0.0,0.75,4,3,1,False,held_out_identity
qasper,union_round_robin,E+S:U0,E+S,,4,S,8,0.5125,0.5125,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,union_round_robin,E+S:U0,E+S,,8,E,8,0.7125,0.4,0.3125,-0.1875,0.75,4,3,1,False,held_out_identity
qasper,union_round_robin,E+S:U0,E+S,,8,S,8,0.7125,0.825,-0.1125,-0.375,0.037500000000000006,1,6,1,False,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,2,E,8,0.2625,0.0625,0.2,0.0125,0.45,3,5,0,True,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,2,L,8,0.2625,0.1375,0.125,0.0,0.25,2,6,0,False,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,2,QK,8,0.2625,0.575,-0.3125,-0.625,-0.0625,0,5,3,False,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,4,E,8,0.575,0.1375,0.4375,0.125,0.75,4,4,0,True,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,4,L,8,0.575,0.325,0.25,0.0,0.625,2,6,0,False,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,4,QK,8,0.575,0.775,-0.2,-0.4625,0.0,0,5,3,False,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,8,E,8,0.775,0.4,0.375,0.125,0.75,3,5,0,True,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,8,L,8,0.775,0.525,0.25,-0.1875,0.6875,4,3,1,False,held_out_identity
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,8,QK,8,0.775,0.925,-0.15,-0.4,0.0,0,6,2,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,2,E,8,0.1375,0.0625,0.075,-0.175,0.3875,2,5,1,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,2,L,8,0.1375,0.1375,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,2,QK,8,0.1375,0.575,-0.4375,-0.75,-0.125,0,4,4,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,2,S,8,0.1375,0.45,-0.3125,-0.625,-0.0625,0,5,3,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,4,E,8,0.5875,0.1375,0.45,0.15,0.7625,5,3,0,True,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,4,L,8,0.5875,0.325,0.2625,0.0125,0.625,3,5,0,True,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,4,QK,8,0.5875,0.775,-0.1875,-0.4375,0.0,0,6,2,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,4,S,8,0.5875,0.5125,0.075,-0.3,0.4375,3,4,1,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,8,E,8,0.9125,0.4,0.5125,0.15000000000000002,0.875,5,3,0,True,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,8,L,8,0.9125,0.525,0.3875,0.125,0.6875,5,3,0,True,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,8,QK,8,0.9125,0.925,-0.012500000000000004,-0.03750000000000001,0.0,0,7,1,False,held_out_identity
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,8,S,8,0.9125,0.825,0.0875,0.0,0.2125,2,6,0,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,2,E,8,0.1375,0.0625,0.075,-0.175,0.3875,2,5,1,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,2,L,8,0.1375,0.1375,0.0,0.0,0.0,0,8,0,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,2,S,8,0.1375,0.45,-0.3125,-0.625,-0.0625,0,5,3,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,4,E,8,0.3375,0.1375,0.2,-0.1125,0.5375000000000001,3,4,1,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,4,L,8,0.3375,0.325,0.0125,-0.375,0.3875,3,3,2,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,4,S,8,0.3375,0.5125,-0.175,-0.4375,0.025,1,5,2,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,8,E,8,0.6,0.4,0.2,-0.2375,0.625,4,3,1,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,8,L,8,0.6,0.525,0.075,0.0,0.2,2,6,0,False,held_out_identity
qasper,union_round_robin,L+E+S:U0,L+E+S,,8,S,8,0.6,0.825,-0.225,-0.6,0.049999999999999996,1,5,2,False,held_out_identity
qasper,union_round_robin,L+E:U0,L+E,,2,E,8,0.1375,0.0625,0.075,-0.1625,0.375,2,5,1,False,held_out_identity
