dataset,model_tier,seed,method,fraction,recall,any_evidence_recall,all_evidence_recall,selected_chunk_fraction,selected_kv_token_fraction
qasper,small,87,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,87,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,87,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,87,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,87,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11017780049531502
qasper,small,87,learned_projection,0.15,1.0,1.0,1.0,0.2,0.18083863980163903
qasper,small,87,learned_projection,0.2,1.0,1.0,1.0,0.2,0.18083863980163903
qasper,small,87,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.23832651338192815
qasper,small,87,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.30553581787339745
qasper,small,87,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.4946481564339168
qasper,small,87,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,87,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.0713492943175117
qasper,small,87,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.0713492943175117
qasper,small,87,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.0713492943175117
qasper,small,87,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.15568572040929557
qasper,small,87,shuffled_projection,0.15,0.0,0.0,0.0,0.2,0.21795704193280951
qasper,small,87,shuffled_projection,0.2,0.0,0.0,0.0,0.2,0.21795704193280951
qasper,small,87,shuffled_projection,0.25,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26666666666666666,0.28490760388175845
qasper,small,87,shuffled_projection,0.3,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.34728798872361255
qasper,small,87,shuffled_projection,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5333333333333333,0.5501700141972506
qasper,small,87,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
