dataset,config_id,rows,chain_complete,conceptual_chain_complete,evidence_kv_recall,evidence_kv_precision,conceptual_evidence_recall,abstract_cost,selected_kv_tokens,transition_comparisons,control_wall_seconds,facets,roots,neighbors,hops,search_budget,kv_budget
hotpotqa,F1_R2_K2_H2_Bs8_Bkv2,80,0.2,0.7125,0.3749204675020325,0.427319854345379,0.7668441664337704,24.355078125,483.525,7.8,0.0016391737415688112,1,2,2,2,8,2
hotpotqa,F1_R2_K2_H2_Bs8_Bkv4,80,0.625,0.7125,0.7141659028618299,0.3924507832501359,0.7668441664337704,31.63203125,949.25,7.8,0.0016022312483983114,1,2,2,2,8,4
hotpotqa,F1_R2_K2_H2_Bs8_Bkv8,80,0.7125,0.7125,0.7668441664337704,0.3811414747654305,0.7668441664337704,33.9892578125,1100.1125,7.8,0.0017037125158822163,1,2,2,2,8,8
hotpotqa,F1_R2_K2_H3_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,2.0,0.0003967887460021302,1,2,2,3,2,2
hotpotqa,F1_R2_K2_H3_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,2.0,0.00040066998917609453,1,2,2,3,2,4
hotpotqa,F1_R2_K2_H3_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,2.0,0.00039978376880753783,1,2,2,3,2,8
hotpotqa,F1_R2_K2_H3_Bs4_Bkv2,80,0.2,0.625,0.3749204675020325,0.427319854345379,0.7141659028618299,17.280078125,483.525,4.725,0.0010566762503003702,1,2,2,3,4,2
hotpotqa,F1_R2_K2_H3_Bs4_Bkv4,80,0.625,0.625,0.7141659028618299,0.3924507832501359,0.7141659028618299,24.55703125,949.25,4.725,0.0010731737449532375,1,2,2,3,4,4
hotpotqa,F1_R2_K2_H3_Bs4_Bkv8,80,0.625,0.625,0.7141659028618299,0.3924507832501359,0.7141659028618299,24.55703125,949.25,4.725,0.001097481235046871,1,2,2,3,4,8
hotpotqa,F1_R2_K2_H3_Bs8_Bkv2,80,0.2,0.75,0.3749204675020325,0.427319854345379,0.8026383498789607,25.530078125,483.525,8.975,0.0019007975060958415,1,2,2,3,8,2
hotpotqa,F1_R2_K2_H3_Bs8_Bkv4,80,0.625,0.75,0.7141659028618299,0.3924507832501359,0.8026383498789607,32.80703125,949.25,8.975,0.0019452225067652762,1,2,2,3,8,4
hotpotqa,F1_R2_K2_H3_Bs8_Bkv8,80,0.75,0.75,0.8026383498789607,0.38857221075352383,0.8026383498789607,35.4142578125,1116.1125,8.975,0.0018565812497399747,1,2,2,3,8,8
hotpotqa,F1_R2_K4_H0_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,10.555078125,483.525,0.0,4.2488763574510814e-05,1,2,4,0,2,2
hotpotqa,F1_R2_K4_H0_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,10.555078125,483.525,0.0,4.229875048622489e-05,1,2,4,0,2,4
hotpotqa,F1_R2_K4_H0_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,10.555078125,483.525,0.0,4.027874383609742e-05,1,2,4,0,2,8
hotpotqa,F1_R2_K4_H0_Bs4_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,0.0,5.1268754759803414e-05,1,2,4,0,4,2
hotpotqa,F1_R2_K4_H0_Bs4_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,0.0,4.9787494936026634e-05,1,2,4,0,4,4
hotpotqa,F1_R2_K4_H0_Bs4_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,0.0,5.3113739704713224e-05,1,2,4,0,4,8
hotpotqa,F1_R2_K4_H0_Bs8_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,16.555078125,483.525,0.0,4.685501626227051e-05,1,2,4,0,8,2
hotpotqa,F1_R2_K4_H0_Bs8_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,16.555078125,483.525,0.0,4.8873736523091794e-05,1,2,4,0,8,4
hotpotqa,F1_R2_K4_H0_Bs8_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,16.555078125,483.525,0.0,4.684626474045217e-05,1,2,4,0,8,8
hotpotqa,F1_R2_K4_H1_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.0004657937446609139,1,2,4,1,2,2
hotpotqa,F1_R2_K4_H1_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.0004464575118618086,1,2,4,1,2,4
hotpotqa,F1_R2_K4_H1_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.0004285762610379606,1,2,4,1,2,8
hotpotqa,F1_R2_K4_H1_Bs4_Bkv2,80,0.2,0.6625,0.3749204675020325,0.427319854345379,0.7398808620070215,20.430078125,483.525,7.875,0.001040698736323975,1,2,4,1,4,2
hotpotqa,F1_R2_K4_H1_Bs4_Bkv4,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,28.0087890625,968.5625,7.875,0.0010366462462116032,1,2,4,1,4,4
hotpotqa,F1_R2_K4_H1_Bs4_Bkv8,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,28.0087890625,968.5625,7.875,0.0010255662491545081,1,2,4,1,4,8
hotpotqa,F1_R2_K4_H1_Bs8_Bkv2,80,0.2,0.825,0.3749204675020325,0.427319854345379,0.8831972435985751,24.430078125,483.525,7.875,0.0011968300153966994,1,2,4,1,8,2
hotpotqa,F1_R2_K4_H1_Bs8_Bkv4,80,0.6625,0.825,0.7398808620070215,0.4000946791855132,0.8831972435985751,32.0087890625,968.5625,7.875,0.0011786562710767612,1,2,4,1,8,4
hotpotqa,F1_R2_K4_H1_Bs8_Bkv8,80,0.825,0.825,0.8831972435985751,0.3723412642940248,0.8831972435985751,36.980859375,1286.775,7.875,0.0011649987427517772,1,2,4,1,8,8
hotpotqa,F1_R2_K4_H2_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.000436265001189895,1,2,4,2,2,2
hotpotqa,F1_R2_K4_H2_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.00048807125131133944,1,2,4,2,2,4
hotpotqa,F1_R2_K4_H2_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.00043546374363359066,1,2,4,2,2,8
hotpotqa,F1_R2_K4_H2_Bs4_Bkv2,80,0.2,0.6625,0.3749204675020325,0.427319854345379,0.7398808620070215,20.430078125,483.525,7.875,0.0009996237553423271,1,2,4,2,4,2
hotpotqa,F1_R2_K4_H2_Bs4_Bkv4,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,28.0087890625,968.5625,7.875,0.0010177512478549034,1,2,4,2,4,4
hotpotqa,F1_R2_K4_H2_Bs4_Bkv8,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,28.0087890625,968.5625,7.875,0.0010070762364193797,1,2,4,2,4,8
hotpotqa,F1_R2_K4_H2_Bs8_Bkv2,80,0.2,0.85,0.3749204675020325,0.427319854345379,0.9144472435985751,29.780078125,483.525,13.225,0.0016874112421646713,1,2,4,2,8,2
hotpotqa,F1_R2_K4_H2_Bs8_Bkv4,80,0.6625,0.85,0.7398808620070215,0.4000946791855132,0.9144472435985751,37.3587890625,968.5625,13.225,0.001649588771397248,1,2,4,2,8,4
hotpotqa,F1_R2_K4_H2_Bs8_Bkv8,80,0.85,0.85,0.9144472435985751,0.3696833558959952,0.9144472435985751,43.780859375,1379.575,13.225,0.0016790375026175751,1,2,4,2,8,8
hotpotqa,F1_R2_K4_H3_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.00043435749830678105,1,2,4,3,2,2
hotpotqa,F1_R2_K4_H3_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.00042782750679180024,1,2,4,3,2,4
hotpotqa,F1_R2_K4_H3_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,14.492578125,483.525,3.9375,0.0004203262593364343,1,2,4,3,2,8
hotpotqa,F1_R2_K4_H3_Bs4_Bkv2,80,0.2,0.6625,0.3749204675020325,0.427319854345379,0.7398808620070215,20.430078125,483.525,7.875,0.001026085007470101,1,2,4,3,4,2
hotpotqa,F1_R2_K4_H3_Bs4_Bkv4,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,28.0087890625,968.5625,7.875,0.0010172774898819625,1,2,4,3,4,4
hotpotqa,F1_R2_K4_H3_Bs4_Bkv8,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,28.0087890625,968.5625,7.875,0.001017008748021908,1,2,4,3,4,8
hotpotqa,F1_R2_K4_H3_Bs8_Bkv2,80,0.2,0.85,0.3749204675020325,0.427319854345379,0.9144472435985751,30.330078125,483.525,13.775,0.001707263756543398,1,2,4,3,8,2
hotpotqa,F1_R2_K4_H3_Bs8_Bkv4,80,0.6625,0.85,0.7398808620070215,0.4000946791855132,0.9144472435985751,37.9087890625,968.5625,13.775,0.0017918500234372914,1,2,4,3,8,4
hotpotqa,F1_R2_K4_H3_Bs8_Bkv8,80,0.85,0.85,0.9144472435985751,0.3696833558959952,0.9144472435985751,44.330859375,1379.575,13.775,0.0018071674974635243,1,2,4,3,8,8
hotpotqa,F1_R2_K8_H0_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,10.555078125,483.525,0.0,4.5774990576319395e-05,1,2,8,0,2,2
hotpotqa,F1_R2_K8_H0_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,10.555078125,483.525,0.0,4.1102495742961764e-05,1,2,8,0,2,4
hotpotqa,F1_R2_K8_H0_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,10.555078125,483.525,0.0,3.967499069403857e-05,1,2,8,0,2,8
hotpotqa,F1_R2_K8_H0_Bs4_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,0.0,4.8907505697570744e-05,1,2,8,0,4,2
hotpotqa,F1_R2_K8_H0_Bs4_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,0.0,4.9438755377195774e-05,1,2,8,0,4,4
hotpotqa,F1_R2_K8_H0_Bs4_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,12.555078125,483.525,0.0,5.0363739137537775e-05,1,2,8,0,4,8
hotpotqa,F1_R2_K8_H0_Bs8_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,16.555078125,483.525,0.0,5.1021238323301074e-05,1,2,8,0,8,2
hotpotqa,F1_R2_K8_H0_Bs8_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,16.555078125,483.525,0.0,4.7980010276660326e-05,1,2,8,0,8,4
hotpotqa,F1_R2_K8_H0_Bs8_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,16.555078125,483.525,0.0,5.035876820329577e-05,1,2,8,0,8,8
hotpotqa,F1_R2_K8_H1_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0005078937538200989,1,2,8,1,2,2
hotpotqa,F1_R2_K8_H1_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0004972112306859344,1,2,8,1,2,4
hotpotqa,F1_R2_K8_H1_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0005077762616565451,1,2,8,1,2,8
hotpotqa,F1_R2_K8_H1_Bs4_Bkv2,80,0.2,0.6625,0.3749204675020325,0.427319854345379,0.7398808620070215,22.680078125,483.525,10.125,0.0011353125039022416,1,2,8,1,4,2
hotpotqa,F1_R2_K8_H1_Bs4_Bkv4,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,30.2587890625,968.5625,10.125,0.0010503700003027916,1,2,8,1,4,4
hotpotqa,F1_R2_K8_H1_Bs4_Bkv8,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,30.2587890625,968.5625,10.125,0.001087461251881905,1,2,8,1,4,8
hotpotqa,F1_R2_K8_H1_Bs8_Bkv2,80,0.2,0.9375,0.3749204675020325,0.427319854345379,0.9535234899328859,26.680078125,483.525,10.125,0.0013069362408714368,1,2,8,1,8,2
hotpotqa,F1_R2_K8_H1_Bs8_Bkv4,80,0.6625,0.9375,0.7398808620070215,0.4000946791855132,0.9535234899328859,34.2587890625,968.5625,10.125,0.0012536625115899369,1,2,8,1,8,4
hotpotqa,F1_R2_K8_H1_Bs8_Bkv8,80,0.9375,0.9375,0.9535234899328859,0.36694264953844147,0.9535234899328859,41.970703125,1462.125,10.125,0.0012505099672125652,1,2,8,1,8,8
hotpotqa,F1_R2_K8_H2_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0004492149921134114,1,2,8,2,2,2
hotpotqa,F1_R2_K8_H2_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0004734062385978177,1,2,8,2,2,4
hotpotqa,F1_R2_K8_H2_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0004719787481008098,1,2,8,2,2,8
hotpotqa,F1_R2_K8_H2_Bs4_Bkv2,80,0.2,0.6625,0.3749204675020325,0.427319854345379,0.7398808620070215,22.680078125,483.525,10.125,0.0010951549804303796,1,2,8,2,4,2
hotpotqa,F1_R2_K8_H2_Bs4_Bkv4,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,30.2587890625,968.5625,10.125,0.001056611246895045,1,2,8,2,4,4
hotpotqa,F1_R2_K8_H2_Bs4_Bkv8,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,30.2587890625,968.5625,10.125,0.0010353699821280316,1,2,8,2,4,8
hotpotqa,F1_R2_K8_H2_Bs8_Bkv2,80,0.2,0.9375,0.3749204675020325,0.427319854345379,0.9535234899328859,26.680078125,483.525,10.125,0.0012315412604948506,1,2,8,2,8,2
hotpotqa,F1_R2_K8_H2_Bs8_Bkv4,80,0.6625,0.9375,0.7398808620070215,0.4000946791855132,0.9535234899328859,34.2587890625,968.5625,10.125,0.0012437075143679976,1,2,8,2,8,4
hotpotqa,F1_R2_K8_H2_Bs8_Bkv8,80,0.9375,0.9375,0.9535234899328859,0.36694264953844147,0.9535234899328859,41.970703125,1462.125,10.125,0.00124905499687884,1,2,8,2,8,8
hotpotqa,F1_R2_K8_H3_Bs2_Bkv2,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.00044413875148165973,1,2,8,3,2,2
hotpotqa,F1_R2_K8_H3_Bs2_Bkv4,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.00044392999552655965,1,2,8,3,2,4
hotpotqa,F1_R2_K8_H3_Bs2_Bkv8,80,0.2,0.2,0.3749204675020325,0.427319854345379,0.3749204675020325,15.617578125,483.525,5.0625,0.0004480349947698414,1,2,8,3,2,8
hotpotqa,F1_R2_K8_H3_Bs4_Bkv2,80,0.2,0.6625,0.3749204675020325,0.427319854345379,0.7398808620070215,22.680078125,483.525,10.125,0.0011129362363135442,1,2,8,3,4,2
hotpotqa,F1_R2_K8_H3_Bs4_Bkv4,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,30.2587890625,968.5625,10.125,0.0010886912525165827,1,2,8,3,4,4
hotpotqa,F1_R2_K8_H3_Bs4_Bkv8,80,0.6625,0.6625,0.7398808620070215,0.4000946791855132,0.7398808620070215,30.2587890625,968.5625,10.125,0.0010674700053641573,1,2,8,3,4,8
hotpotqa,F1_R2_K8_H3_Bs8_Bkv2,80,0.2,0.9375,0.3749204675020325,0.427319854345379,0.9535234899328859,26.680078125,483.525,10.125,0.0012856112356530503,1,2,8,3,8,2
hotpotqa,F1_R2_K8_H3_Bs8_Bkv4,80,0.6625,0.9375,0.7398808620070215,0.4000946791855132,0.9535234899328859,34.2587890625,968.5625,10.125,0.0013049824978224934,1,2,8,3,8,4
hotpotqa,F1_R2_K8_H3_Bs8_Bkv8,80,0.9375,0.9375,0.9535234899328859,0.36694264953844147,0.9535234899328859,41.970703125,1462.125,10.125,0.0013169575191568582,1,2,8,3,8,8
hotpotqa,F1_R4_K2_H0_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,20.1404296875,968.9875,0.0,5.688874807674438e-05,1,4,2,0,4,4
hotpotqa,F1_R4_K2_H0_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,20.1404296875,968.9875,0.0,5.343250813893974e-05,1,4,2,0,4,8
hotpotqa,F1_R4_K2_H0_Bs8_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.1404296875,968.9875,0.0,7.441998168360442e-05,1,4,2,0,8,4
hotpotqa,F1_R4_K2_H0_Bs8_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.1404296875,968.9875,0.0,6.992625421844422e-05,1,4,2,0,8,8
hotpotqa,F1_R4_K2_H1_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,22.1404296875,968.9875,2.0,0.0004582887631841004,1,4,2,1,4,4
hotpotqa,F1_R4_K2_H1_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,22.1404296875,968.9875,2.0,0.00043289499590173366,1,4,2,1,4,8
hotpotqa,F1_R4_K2_H1_Bs8_Bkv4,80,0.5375,0.8,0.70811713287534,0.38291343640473535,0.8751112417747512,30.6904296875,968.9875,6.55,0.0013659637508681044,1,4,2,1,8,4
hotpotqa,F1_R4_K2_H1_Bs8_Bkv8,80,0.8,0.8,0.8751112417747512,0.38179113393074476,0.8751112417747512,34.98046875,1243.55,6.55,0.0013178262364817784,1,4,2,1,8,8
hotpotqa,F1_R4_K2_H2_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,22.1404296875,968.9875,2.0,0.00042194751440547405,1,4,2,2,4,4
hotpotqa,F1_R4_K2_H2_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,22.1404296875,968.9875,2.0,0.0004161187360296026,1,4,2,2,4,8
hotpotqa,F1_R4_K2_H2_Bs8_Bkv4,80,0.5375,0.8,0.70811713287534,0.38291343640473535,0.8751112417747512,31.9904296875,968.9875,7.85,0.001558678745641373,1,4,2,2,8,4
hotpotqa,F1_R4_K2_H2_Bs8_Bkv8,80,0.8,0.8,0.8751112417747512,0.3791190492141261,0.8751112417747512,36.83046875,1278.75,7.85,0.0015256812621373683,1,4,2,2,8,8
hotpotqa,F1_R4_K2_H3_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,22.1404296875,968.9875,2.0,0.00043295126233715563,1,4,2,3,4,4
hotpotqa,F1_R4_K2_H3_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,22.1404296875,968.9875,2.0,0.00043765625159721824,1,4,2,3,4,8
hotpotqa,F1_R4_K2_H3_Bs8_Bkv4,80,0.5375,0.8,0.70811713287534,0.38291343640473535,0.8751112417747512,32.1154296875,968.9875,7.975,0.0016464400017866866,1,4,2,3,8,4
hotpotqa,F1_R4_K2_H3_Bs8_Bkv8,80,0.8,0.8,0.8751112417747512,0.3791190492141261,0.8751112417747512,36.95546875,1278.75,7.975,0.0015878287551458925,1,4,2,3,8,8
hotpotqa,F1_R4_K4_H0_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,20.1404296875,968.9875,0.0,5.34712424268946e-05,1,4,4,0,4,4
hotpotqa,F1_R4_K4_H0_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,20.1404296875,968.9875,0.0,4.710126959253103e-05,1,4,4,0,4,8
hotpotqa,F1_R4_K4_H0_Bs8_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.1404296875,968.9875,0.0,6.65787432808429e-05,1,4,4,0,8,4
hotpotqa,F1_R4_K4_H0_Bs8_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.1404296875,968.9875,0.0,6.93387322826311e-05,1,4,4,0,8,8
hotpotqa,F1_R4_K4_H1_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.0779296875,968.9875,3.9375,0.0004558050044579431,1,4,4,1,4,4
hotpotqa,F1_R4_K4_H1_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.0779296875,968.9875,3.9375,0.00043029624794144183,1,4,4,1,4,8
hotpotqa,F1_R4_K4_H1_Bs8_Bkv4,80,0.5375,0.9,0.70811713287534,0.38291343640473535,0.948571652331936,35.0779296875,968.9875,10.9375,0.0012641674955375492,1,4,4,1,8,4
hotpotqa,F1_R4_K4_H1_Bs8_Bkv8,80,0.9,0.9,0.948571652331936,0.3776491070331428,0.948571652331936,41.76796875,1397.15,10.9375,0.0012398750084685161,1,4,4,1,8,8
hotpotqa,F1_R4_K4_H2_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.0779296875,968.9875,3.9375,0.00045301124919205904,1,4,4,2,4,4
hotpotqa,F1_R4_K4_H2_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.0779296875,968.9875,3.9375,0.00046755874063819647,1,4,4,2,4,8
hotpotqa,F1_R4_K4_H2_Bs8_Bkv4,80,0.5375,0.9,0.70811713287534,0.38291343640473535,0.948571652331936,37.0779296875,968.9875,12.9375,0.00149946499732323,1,4,4,2,8,4
hotpotqa,F1_R4_K4_H2_Bs8_Bkv8,80,0.9,0.9,0.948571652331936,0.3731179776436256,0.948571652331936,44.06796875,1416.35,12.9375,0.001489440002478659,1,4,4,2,8,8
hotpotqa,F1_R4_K4_H3_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.0779296875,968.9875,3.9375,0.00044439877092372626,1,4,4,3,4,4
hotpotqa,F1_R4_K4_H3_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.0779296875,968.9875,3.9375,0.0004659175086999312,1,4,4,3,4,8
hotpotqa,F1_R4_K4_H3_Bs8_Bkv4,80,0.5375,0.9,0.70811713287534,0.38291343640473535,0.948571652331936,37.3279296875,968.9875,13.1875,0.0015453912579687311,1,4,4,3,8,4
hotpotqa,F1_R4_K4_H3_Bs8_Bkv8,80,0.9,0.9,0.948571652331936,0.3731179776436256,0.948571652331936,44.31796875,1416.35,13.1875,0.0015121912554604932,1,4,4,3,8,8
hotpotqa,F1_R4_K8_H0_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,20.1404296875,968.9875,0.0,5.0682533765211704e-05,1,4,8,0,4,4
hotpotqa,F1_R4_K8_H0_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,20.1404296875,968.9875,0.0,4.945875843986869e-05,1,4,8,0,4,8
hotpotqa,F1_R4_K8_H0_Bs8_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.1404296875,968.9875,0.0,7.125248666852712e-05,1,4,8,0,8,4
hotpotqa,F1_R4_K8_H0_Bs8_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,24.1404296875,968.9875,0.0,6.99375057592988e-05,1,4,8,0,8,8
hotpotqa,F1_R4_K8_H1_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,25.2029296875,968.9875,5.0625,0.0004965512576745823,1,4,8,1,4,4
hotpotqa,F1_R4_K8_H1_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,25.2029296875,968.9875,5.0625,0.00048554248933214695,1,4,8,1,4,8
hotpotqa,F1_R4_K8_H1_Bs8_Bkv4,80,0.5375,0.9375,0.70811713287534,0.38291343640473535,0.9642058165548099,34.0779296875,968.9875,9.9375,0.0010906212643021717,1,4,8,1,8,4
hotpotqa,F1_R4_K8_H1_Bs8_Bkv8,80,0.9375,0.9375,0.9642058165548099,0.36935061726410967,0.9642058165548099,41.7578125,1460.5,9.9375,0.0011145137308631093,1,4,8,1,8,8
hotpotqa,F1_R4_K8_H2_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,25.2029296875,968.9875,5.0625,0.00046742125414311886,1,4,8,2,4,4
hotpotqa,F1_R4_K8_H2_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,25.2029296875,968.9875,5.0625,0.0005018487514462322,1,4,8,2,4,8
hotpotqa,F1_R4_K8_H2_Bs8_Bkv4,80,0.5375,0.9375,0.70811713287534,0.38291343640473535,0.9642058165548099,34.0779296875,968.9875,9.9375,0.0011359474970959126,1,4,8,2,8,4
hotpotqa,F1_R4_K8_H2_Bs8_Bkv8,80,0.9375,0.9375,0.9642058165548099,0.36935061726410967,0.9642058165548099,41.7578125,1460.5,9.9375,0.0010918374988250434,1,4,8,2,8,8
hotpotqa,F1_R4_K8_H3_Bs4_Bkv4,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,25.2029296875,968.9875,5.0625,0.00045108375779818745,1,4,8,3,4,4
hotpotqa,F1_R4_K8_H3_Bs4_Bkv8,80,0.5375,0.5375,0.70811713287534,0.38291343640473535,0.70811713287534,25.2029296875,968.9875,5.0625,0.00044525000266730784,1,4,8,3,4,8
hotpotqa,F1_R4_K8_H3_Bs8_Bkv4,80,0.5375,0.9375,0.70811713287534,0.38291343640473535,0.9642058165548099,34.0779296875,968.9875,9.9375,0.0010216587485047056,1,4,8,3,8,4
hotpotqa,F1_R4_K8_H3_Bs8_Bkv8,80,0.9375,0.9375,0.9642058165548099,0.36935061726410967,0.9642058165548099,41.7578125,1460.5,9.9375,0.0010225562669802456,1,4,8,3,8,8
