candidate_count,catalog_size,context_tokens,hardness_level,language,max_candidates,query_id,required_recall,seed,strategy,unsafe_candidate_count,unsafe_exposure,useful_precision
4,32,369,H5,pt,4,update_user-h5-pt-1,1,23,A7_fused_score,0,0,0.5
5,32,478,H5,pt,5,update_user-h5-pt-1,1,23,A7_fused_score,0,0,0.4
6,32,587,H5,pt,6,update_user-h5-pt-1,1,23,A7_fused_score,0,0,0.3333333333333333
8,32,786,H5,pt,8,update_user-h5-pt-1,1,23,A7_fused_score,0,0,0.25
10,32,965,H5,pt,10,update_user-h5-pt-1,1,23,A7_fused_score,0,0,0.3
20,32,1955,H5,pt,20,update_user-h5-pt-1,1,23,A7_fused_score,2,1,0.15
2,32,148,H5,pt,2,update_user-h5-pt-1,0,23,A7_raw_union,0,0,0.0
3,32,257,H5,pt,3,update_user-h5-pt-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,32,370,H5,pt,4,update_user-h5-pt-1,1,23,A7_raw_union,0,0,0.25
5,32,479,H5,pt,5,update_user-h5-pt-1,1,23,A7_raw_union,0,0,0.2
6,32,573,H5,pt,6,update_user-h5-pt-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,32,743,H5,pt,8,update_user-h5-pt-1,1,23,A7_raw_union,0,0,0.125
10,32,923,H5,pt,10,update_user-h5-pt-1,1,23,A7_raw_union,0,0,0.2
20,32,1892,H5,pt,20,update_user-h5-pt-1,1,23,A7_raw_union,2,1,0.1
2,32,222,H5,pt,2,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.5
3,32,302,H5,pt,3,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,32,370,H5,pt,4,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.25
5,32,431,H5,pt,5,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.2
6,32,540,H5,pt,6,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.16666666666666666
8,32,743,H5,pt,8,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.125
10,32,932,H5,pt,10,update_user-h5-pt-1,1,23,A7_diversity_union,0,0,0.1
20,32,1862,H5,pt,20,update_user-h5-pt-1,1,23,A7_diversity_union,2,1,0.15
2,32,218,H5,es,2,update_user-h5-es-1,1,23,A2_topk,0,0,0.5
3,32,298,H5,es,3,update_user-h5-es-1,1,23,A2_topk,0,0,0.3333333333333333
4,32,369,H5,es,4,update_user-h5-es-1,1,23,A2_topk,0,0,0.5
5,32,440,H5,es,5,update_user-h5-es-1,1,23,A2_topk,1,1,0.4
6,32,543,H5,es,6,update_user-h5-es-1,1,23,A2_topk,1,1,0.3333333333333333
8,32,722,H5,es,8,update_user-h5-es-1,1,23,A2_topk,1,1,0.375
10,32,921,H5,es,10,update_user-h5-es-1,1,23,A2_topk,1,1,0.3
20,32,1902,H5,es,20,update_user-h5-es-1,1,23,A2_topk,2,1,0.15
2,32,148,H5,es,2,update_user-h5-es-1,0,23,A5_topk,0,0,0.0
3,32,257,H5,es,3,update_user-h5-es-1,0,23,A5_topk,0,0,0.0
4,32,337,H5,es,4,update_user-h5-es-1,0,23,A5_topk,0,0,0.0
5,32,446,H5,es,5,update_user-h5-es-1,0,23,A5_topk,0,0,0.0
6,32,540,H5,es,6,update_user-h5-es-1,0,23,A5_topk,0,0,0.0
8,32,713,H5,es,8,update_user-h5-es-1,0,23,A5_topk,0,0,0.125
10,32,932,H5,es,10,update_user-h5-es-1,0,23,A5_topk,0,0,0.1
20,32,1930,H5,es,20,update_user-h5-es-1,1,23,A5_topk,0,0,0.1
2,32,189,H5,es,2,update_user-h5-es-1,1,23,A6_topk,0,0,0.5
3,32,260,H5,es,3,update_user-h5-es-1,1,23,A6_topk,0,0,0.6666666666666666
4,32,369,H5,es,4,update_user-h5-es-1,1,23,A6_topk,0,0,0.5
5,32,478,H5,es,5,update_user-h5-es-1,1,23,A6_topk,0,0,0.4
6,32,577,H5,es,6,update_user-h5-es-1,1,23,A6_topk,0,0,0.3333333333333333
8,32,786,H5,es,8,update_user-h5-es-1,1,23,A6_topk,0,0,0.25
10,32,965,H5,es,10,update_user-h5-es-1,1,23,A6_topk,0,0,0.3
20,32,1919,H5,es,20,update_user-h5-es-1,1,23,A6_topk,2,1,0.15
2,32,189,H5,es,2,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.5
3,32,260,H5,es,3,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.6666666666666666
4,32,369,H5,es,4,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.5
5,32,478,H5,es,5,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.4
6,32,577,H5,es,6,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.3333333333333333
8,32,786,H5,es,8,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.25
10,32,965,H5,es,10,update_user-h5-es-1,1,23,A7_fused_score,0,0,0.3
20,32,1919,H5,es,20,update_user-h5-es-1,1,23,A7_fused_score,2,1,0.15
2,32,189,H5,es,2,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.5
3,32,302,H5,es,3,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,32,411,H5,es,4,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.25
5,32,479,H5,es,5,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.2
6,32,540,H5,es,6,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,32,720,H5,es,8,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.25
10,32,880,H5,es,10,update_user-h5-es-1,1,23,A7_raw_union,0,0,0.2
20,32,1846,H5,es,20,update_user-h5-es-1,1,23,A7_raw_union,2,1,0.15
2,32,222,H5,es,2,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.5
3,32,302,H5,es,3,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,32,363,H5,es,4,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.25
5,32,472,H5,es,5,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.2
6,32,540,H5,es,6,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.16666666666666666
8,32,729,H5,es,8,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.125
10,32,880,H5,es,10,update_user-h5-es-1,1,23,A7_diversity_union,0,0,0.2
20,32,1846,H5,es,20,update_user-h5-es-1,1,23,A7_diversity_union,2,1,0.15
2,32,218,H5,fr,2,update_user-h5-fr-1,1,23,A2_topk,0,0,0.5
3,32,298,H5,fr,3,update_user-h5-fr-1,1,23,A2_topk,0,0,0.3333333333333333
4,32,369,H5,fr,4,update_user-h5-fr-1,1,23,A2_topk,0,0,0.5
5,32,440,H5,fr,5,update_user-h5-fr-1,1,23,A2_topk,1,1,0.4
6,32,543,H5,fr,6,update_user-h5-fr-1,1,23,A2_topk,1,1,0.3333333333333333
8,32,722,H5,fr,8,update_user-h5-fr-1,1,23,A2_topk,1,1,0.375
10,32,921,H5,fr,10,update_user-h5-fr-1,1,23,A2_topk,1,1,0.3
20,32,1902,H5,fr,20,update_user-h5-fr-1,1,23,A2_topk,2,1,0.15
2,32,211,H5,fr,2,update_user-h5-fr-1,0,23,A5_topk,0,0,0.0
3,32,282,H5,fr,3,update_user-h5-fr-1,0,23,A5_topk,0,0,0.3333333333333333
4,32,362,H5,fr,4,update_user-h5-fr-1,0,23,A5_topk,0,0,0.25
5,32,433,H5,fr,5,update_user-h5-fr-1,0,23,A5_topk,0,0,0.2
6,32,513,H5,fr,6,update_user-h5-fr-1,0,23,A5_topk,0,0,0.16666666666666666
8,32,690,H5,fr,8,update_user-h5-fr-1,0,23,A5_topk,0,0,0.125
10,32,909,H5,fr,10,update_user-h5-fr-1,0,23,A5_topk,0,0,0.1
20,32,1890,H5,fr,20,update_user-h5-fr-1,1,23,A5_topk,0,0,0.1
2,32,180,H5,fr,2,update_user-h5-fr-1,1,23,A6_topk,0,0,1.0
3,32,260,H5,fr,3,update_user-h5-fr-1,1,23,A6_topk,0,0,0.6666666666666666
4,32,369,H5,fr,4,update_user-h5-fr-1,1,23,A6_topk,0,0,0.5
5,32,478,H5,fr,5,update_user-h5-fr-1,1,23,A6_topk,0,0,0.4
6,32,577,H5,fr,6,update_user-h5-fr-1,1,23,A6_topk,0,0,0.3333333333333333
8,32,780,H5,fr,8,update_user-h5-fr-1,1,23,A6_topk,0,0,0.25
10,32,998,H5,fr,10,update_user-h5-fr-1,1,23,A6_topk,0,0,0.2
20,32,1908,H5,fr,20,update_user-h5-fr-1,1,23,A6_topk,2,1,0.15
2,32,180,H5,fr,2,update_user-h5-fr-1,1,23,A7_fused_score,0,0,1.0
3,32,260,H5,fr,3,update_user-h5-fr-1,1,23,A7_fused_score,0,0,0.6666666666666666
4,32,369,H5,fr,4,update_user-h5-fr-1,1,23,A7_fused_score,0,0,0.5
5,32,478,H5,fr,5,update_user-h5-fr-1,1,23,A7_fused_score,0,0,0.4
6,32,587,H5,fr,6,update_user-h5-fr-1,1,23,A7_fused_score,0,0,0.3333333333333333
8,32,799,H5,fr,8,update_user-h5-fr-1,1,23,A7_fused_score,0,0,0.25
10,32,998,H5,fr,10,update_user-h5-fr-1,1,23,A7_fused_score,0,0,0.2
20,32,1908,H5,fr,20,update_user-h5-fr-1,1,23,A7_fused_score,2,1,0.15
2,32,182,H5,fr,2,update_user-h5-fr-1,0,23,A7_raw_union,0,0,0.0
3,32,291,H5,fr,3,update_user-h5-fr-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,32,404,H5,fr,4,update_user-h5-fr-1,1,23,A7_raw_union,0,0,0.25
5,32,513,H5,fr,5,update_user-h5-fr-1,1,23,A7_raw_union,0,0,0.2
6,32,622,H5,fr,6,update_user-h5-fr-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,32,754,H5,fr,8,update_user-h5-fr-1,1,23,A7_raw_union,0,0,0.25
10,32,943,H5,fr,10,update_user-h5-fr-1,1,23,A7_raw_union,0,0,0.2
20,32,1823,H5,fr,20,update_user-h5-fr-1,1,23,A7_raw_union,2,1,0.15
2,32,222,H5,fr,2,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.5
3,32,302,H5,fr,3,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,32,404,H5,fr,4,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.25
5,32,465,H5,fr,5,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.2
6,32,574,H5,fr,6,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.16666666666666666
8,32,792,H5,fr,8,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.125
10,32,943,H5,fr,10,update_user-h5-fr-1,1,23,A7_diversity_union,0,0,0.2
20,32,1823,H5,fr,20,update_user-h5-fr-1,1,23,A7_diversity_union,2,1,0.15
2,32,189,H0,en,2,notify_user-h0-en-1,1,23,A2_topk,0,0,1.0
3,32,298,H0,en,3,notify_user-h0-en-1,1,23,A2_topk,0,0,0.6666666666666666
4,32,369,H0,en,4,notify_user-h0-en-1,1,23,A2_topk,0,0,0.5
5,32,468,H0,en,5,notify_user-h0-en-1,1,23,A2_topk,0,0,0.4
6,32,568,H0,en,6,notify_user-h0-en-1,1,23,A2_topk,0,0,0.3333333333333333
8,32,742,H0,en,8,notify_user-h0-en-1,1,23,A2_topk,1,1,0.25
10,32,921,H0,en,10,notify_user-h0-en-1,1,23,A2_topk,1,1,0.3
20,32,1902,H0,en,20,notify_user-h0-en-1,1,23,A2_topk,2,1,0.15
2,32,189,H0,en,2,notify_user-h0-en-1,1,23,A5_topk,0,0,1.0
3,32,260,H0,en,3,notify_user-h0-en-1,1,23,A5_topk,0,0,0.6666666666666666
4,32,360,H0,en,4,notify_user-h0-en-1,1,23,A5_topk,0,0,0.5
5,32,459,H0,en,5,notify_user-h0-en-1,1,23,A5_topk,0,0,0.4
6,32,568,H0,en,6,notify_user-h0-en-1,1,23,A5_topk,0,0,0.3333333333333333
8,32,747,H0,en,8,notify_user-h0-en-1,1,23,A5_topk,0,0,0.375
10,32,937,H0,en,10,notify_user-h0-en-1,1,23,A5_topk,0,0,0.3
20,32,1903,H0,en,20,notify_user-h0-en-1,1,23,A5_topk,1,1,0.15
2,32,189,H0,en,2,notify_user-h0-en-1,1,23,A6_topk,0,0,1.0
3,32,260,H0,en,3,notify_user-h0-en-1,1,23,A6_topk,0,0,0.6666666666666666
4,32,369,H0,en,4,notify_user-h0-en-1,1,23,A6_topk,0,0,0.5
5,32,469,H0,en,5,notify_user-h0-en-1,1,23,A6_topk,0,0,0.4
6,32,568,H0,en,6,notify_user-h0-en-1,1,23,A6_topk,0,0,0.3333333333333333
8,32,747,H0,en,8,notify_user-h0-en-1,1,23,A6_topk,0,0,0.375
10,32,921,H0,en,10,notify_user-h0-en-1,1,23,A6_topk,1,1,0.3
20,32,1910,H0,en,20,notify_user-h0-en-1,1,23,A6_topk,2,1,0.15
2,32,189,H0,en,2,notify_user-h0-en-1,1,23,A7_fused_score,0,0,1.0
3,32,260,H0,en,3,notify_user-h0-en-1,1,23,A7_fused_score,0,0,0.6666666666666666
4,32,369,H0,en,4,notify_user-h0-en-1,1,23,A7_fused_score,0,0,0.5
5,32,469,H0,en,5,notify_user-h0-en-1,1,23,A7_fused_score,0,0,0.4
6,32,568,H0,en,6,notify_user-h0-en-1,1,23,A7_fused_score,0,0,0.3333333333333333
8,32,741,H0,en,8,notify_user-h0-en-1,1,23,A7_fused_score,0,0,0.375
10,32,921,H0,en,10,notify_user-h0-en-1,1,23,A7_fused_score,1,1,0.3
20,32,1910,H0,en,20,notify_user-h0-en-1,1,23,A7_fused_score,2,1,0.15
2,32,189,H0,en,2,notify_user-h0-en-1,1,23,A7_raw_union,0,0,0.5
3,32,298,H0,en,3,notify_user-h0-en-1,1,23,A7_raw_union,0,0,0.6666666666666666
4,32,369,H0,en,4,notify_user-h0-en-1,1,23,A7_raw_union,0,0,0.5
5,32,469,H0,en,5,notify_user-h0-en-1,1,23,A7_raw_union,0,0,0.4
6,32,540,H0,en,6,notify_user-h0-en-1,1,23,A7_raw_union,1,1,0.3333333333333333
8,32,742,H0,en,8,notify_user-h0-en-1,1,23,A7_raw_union,1,1,0.25
10,32,921,H0,en,10,notify_user-h0-en-1,1,23,A7_raw_union,1,1,0.3
20,32,1939,H0,en,20,notify_user-h0-en-1,1,23,A7_raw_union,2,1,0.15
2,32,189,H0,en,2,notify_user-h0-en-1,1,23,A7_diversity_union,0,0,1.0
3,32,298,H0,en,3,notify_user-h0-en-1,1,23,A7_diversity_union,0,0,0.6666666666666666
4,32,398,H0,en,4,notify_user-h0-en-1,1,23,A7_diversity_union,0,0,0.5
5,32,469,H0,en,5,notify_user-h0-en-1,1,23,A7_diversity_union,1,1,0.4
6,32,540,H0,en,6,notify_user-h0-en-1,1,23,A7_diversity_union,1,1,0.3333333333333333
8,32,742,H0,en,8,notify_user-h0-en-1,1,23,A7_diversity_union,1,1,0.25
10,32,921,H0,en,10,notify_user-h0-en-1,1,23,A7_diversity_union,1,1,0.3
20,32,1939,H0,en,20,notify_user-h0-en-1,1,23,A7_diversity_union,2,1,0.15
2,32,189,H1,en,2,notify_user-h1-en-1,1,23,A2_topk,0,0,0.5
3,32,298,H1,en,3,notify_user-h1-en-1,1,23,A2_topk,0,0,0.3333333333333333
4,32,369,H1,en,4,notify_user-h1-en-1,1,23,A2_topk,1,1,0.25
5,32,439,H1,en,5,notify_user-h1-en-1,1,23,A2_topk,1,1,0.4
6,32,548,H1,en,6,notify_user-h1-en-1,1,23,A2_topk,1,1,0.5
8,32,722,H1,en,8,notify_user-h1-en-1,1,23,A2_topk,1,1,0.375
10,32,940,H1,en,10,notify_user-h1-en-1,1,23,A2_topk,2,1,0.3
20,32,1871,H1,en,20,notify_user-h1-en-1,1,23,A2_topk,2,1,0.15
2,32,189,H1,en,2,notify_user-h1-en-1,1,23,A5_topk,0,0,1.0
3,32,260,H1,en,3,notify_user-h1-en-1,1,23,A5_topk,0,0,0.6666666666666666
4,32,369,H1,en,4,notify_user-h1-en-1,1,23,A5_topk,0,0,0.5
5,32,478,H1,en,5,notify_user-h1-en-1,1,23,A5_topk,0,0,0.4
6,32,578,H1,en,6,notify_user-h1-en-1,1,23,A5_topk,0,0,0.3333333333333333
8,32,796,H1,en,8,notify_user-h1-en-1,1,23,A5_topk,0,0,0.25
10,32,969,H1,en,10,notify_user-h1-en-1,1,23,A5_topk,0,0,0.3
20,32,1910,H1,en,20,notify_user-h1-en-1,1,23,A5_topk,2,1,0.15
2,32,189,H1,en,2,notify_user-h1-en-1,1,23,A6_topk,0,0,1.0
3,32,260,H1,en,3,notify_user-h1-en-1,1,23,A6_topk,0,0,0.6666666666666666
4,32,369,H1,en,4,notify_user-h1-en-1,1,23,A6_topk,0,0,0.5
5,32,478,H1,en,5,notify_user-h1-en-1,1,23,A6_topk,0,0,0.4
6,32,548,H1,en,6,notify_user-h1-en-1,1,23,A6_topk,0,0,0.5
8,32,722,H1,en,8,notify_user-h1-en-1,1,23,A6_topk,1,1,0.375
10,32,940,H1,en,10,notify_user-h1-en-1,1,23,A6_topk,1,1,0.3
20,32,1939,H1,en,20,notify_user-h1-en-1,1,23,A6_topk,2,1,0.15
2,32,189,H1,en,2,notify_user-h1-en-1,1,23,A7_fused_score,0,0,0.5
3,32,298,H1,en,3,notify_user-h1-en-1,1,23,A7_fused_score,0,0,0.3333333333333333
4,32,407,H1,en,4,notify_user-h1-en-1,1,23,A7_fused_score,0,0,0.5
5,32,478,H1,en,5,notify_user-h1-en-1,1,23,A7_fused_score,0,0,0.4
6,32,548,H1,en,6,notify_user-h1-en-1,1,23,A7_fused_score,0,0,0.5
8,32,722,H1,en,8,notify_user-h1-en-1,1,23,A7_fused_score,1,1,0.375
10,32,940,H1,en,10,notify_user-h1-en-1,1,23,A7_fused_score,1,1,0.3
20,32,1932,H1,en,20,notify_user-h1-en-1,1,23,A7_fused_score,2,1,0.15
2,32,189,H1,en,2,notify_user-h1-en-1,1,23,A7_raw_union,0,0,1.0
3,32,298,H1,en,3,notify_user-h1-en-1,1,23,A7_raw_union,0,0,0.6666666666666666
4,32,369,H1,en,4,notify_user-h1-en-1,1,23,A7_raw_union,0,0,0.5
5,32,478,H1,en,5,notify_user-h1-en-1,1,23,A7_raw_union,1,1,0.4
6,32,587,H1,en,6,notify_user-h1-en-1,1,23,A7_raw_union,1,1,0.3333333333333333
8,32,728,H1,en,8,notify_user-h1-en-1,1,23,A7_raw_union,2,1,0.375
10,32,931,H1,en,10,notify_user-h1-en-1,1,23,A7_raw_union,2,1,0.3
20,32,1942,H1,en,20,notify_user-h1-en-1,1,23,A7_raw_union,2,1,0.15
2,32,189,H1,en,2,notify_user-h1-en-1,1,23,A7_diversity_union,0,0,0.5
3,32,298,H1,en,3,notify_user-h1-en-1,1,23,A7_diversity_union,0,0,0.6666666666666666
4,32,407,H1,en,4,notify_user-h1-en-1,1,23,A7_diversity_union,0,0,0.5
5,32,516,H1,en,5,notify_user-h1-en-1,1,23,A7_diversity_union,1,1,0.4
6,32,587,H1,en,6,notify_user-h1-en-1,1,23,A7_diversity_union,1,1,0.3333333333333333
8,32,728,H1,en,8,notify_user-h1-en-1,1,23,A7_diversity_union,2,1,0.375
10,32,931,H1,en,10,notify_user-h1-en-1,1,23,A7_diversity_union,2,1,0.3
20,32,1942,H1,en,20,notify_user-h1-en-1,1,23,A7_diversity_union,2,1,0.15
2,32,208,H2,en,2,notify_user-h2-en-1,0,23,A2_topk,0,0,0.0
3,32,308,H2,en,3,notify_user-h2-en-1,0,23,A2_topk,0,0,0.0
4,32,417,H2,en,4,notify_user-h2-en-1,0,23,A2_topk,0,0,0.0
5,32,526,H2,en,5,notify_user-h2-en-1,0,23,A2_topk,0,0,0.2
6,32,606,H2,en,6,notify_user-h2-en-1,1,23,A2_topk,0,0,0.3333333333333333
8,32,790,H2,en,8,notify_user-h2-en-1,1,23,A2_topk,0,0,0.25
10,32,960,H2,en,10,notify_user-h2-en-1,1,23,A2_topk,0,0,0.2
20,32,1891,H2,en,20,notify_user-h2-en-1,1,23,A2_topk,2,1,0.1
2,32,180,H2,en,2,notify_user-h2-en-1,1,23,A5_topk,0,0,0.5
3,32,289,H2,en,3,notify_user-h2-en-1,1,23,A5_topk,0,0,0.3333333333333333
4,32,350,H2,en,4,notify_user-h2-en-1,1,23,A5_topk,0,0,0.25
5,32,459,H2,en,5,notify_user-h2-en-1,1,23,A5_topk,0,0,0.2
6,32,539,H2,en,6,notify_user-h2-en-1,1,23,A5_topk,0,0,0.16666666666666666
8,32,728,H2,en,8,notify_user-h2-en-1,1,23,A5_topk,0,0,0.125
10,32,867,H2,en,10,notify_user-h2-en-1,1,23,A5_topk,0,0,0.1
20,32,1892,H2,en,20,notify_user-h2-en-1,1,23,A5_topk,0,0,0.1
2,32,209,H2,en,2,notify_user-h2-en-1,0,23,A6_topk,0,0,0.0
3,32,289,H2,en,3,notify_user-h2-en-1,1,23,A6_topk,0,0,0.3333333333333333
4,32,398,H2,en,4,notify_user-h2-en-1,1,23,A6_topk,0,0,0.5
5,32,497,H2,en,5,notify_user-h2-en-1,1,23,A6_topk,0,0,0.4
6,32,606,H2,en,6,notify_user-h2-en-1,1,23,A6_topk,0,0,0.3333333333333333
8,32,786,H2,en,8,notify_user-h2-en-1,1,23,A6_topk,0,0,0.25
10,32,927,H2,en,10,notify_user-h2-en-1,1,23,A6_topk,0,0,0.2
20,32,1892,H2,en,20,notify_user-h2-en-1,1,23,A6_topk,0,0,0.1
2,32,209,H2,en,2,notify_user-h2-en-1,0,23,A7_fused_score,0,0,0.0
3,32,289,H2,en,3,notify_user-h2-en-1,1,23,A7_fused_score,0,0,0.3333333333333333
4,32,398,H2,en,4,notify_user-h2-en-1,1,23,A7_fused_score,0,0,0.5
5,32,497,H2,en,5,notify_user-h2-en-1,1,23,A7_fused_score,0,0,0.4
6,32,606,H2,en,6,notify_user-h2-en-1,1,23,A7_fused_score,0,0,0.3333333333333333
8,32,787,H2,en,8,notify_user-h2-en-1,1,23,A7_fused_score,0,0,0.25
10,32,998,H2,en,10,notify_user-h2-en-1,1,23,A7_fused_score,1,1,0.2
20,32,1845,H2,en,20,notify_user-h2-en-1,1,23,A7_fused_score,2,1,0.1
2,32,189,H2,en,2,notify_user-h2-en-1,1,23,A7_raw_union,1,1,0.5
3,32,289,H2,en,3,notify_user-h2-en-1,1,23,A7_raw_union,1,1,0.3333333333333333
4,32,398,H2,en,4,notify_user-h2-en-1,1,23,A7_raw_union,1,1,0.25
5,32,511,H2,en,5,notify_user-h2-en-1,1,23,A7_raw_union,1,1,0.2
6,32,621,H2,en,6,notify_user-h2-en-1,1,23,A7_raw_union,1,1,0.16666666666666666
8,32,781,H2,en,8,notify_user-h2-en-1,1,23,A7_raw_union,1,1,0.125
10,32,961,H2,en,10,notify_user-h2-en-1,1,23,A7_raw_union,2,1,0.1
20,32,1901,H2,en,20,notify_user-h2-en-1,1,23,A7_raw_union,2,1,0.1
2,32,222,H2,en,2,notify_user-h2-en-1,0,23,A7_diversity_union,1,1,0.0
3,32,331,H2,en,3,notify_user-h2-en-1,0,23,A7_diversity_union,1,1,0.0
4,32,411,H2,en,4,notify_user-h2-en-1,1,23,A7_diversity_union,1,1,0.25
5,32,511,H2,en,5,notify_user-h2-en-1,1,23,A7_diversity_union,1,1,0.2
6,32,621,H2,en,6,notify_user-h2-en-1,1,23,A7_diversity_union,1,1,0.16666666666666666
8,32,781,H2,en,8,notify_user-h2-en-1,1,23,A7_diversity_union,1,1,0.125
10,32,961,H2,en,10,notify_user-h2-en-1,1,23,A7_diversity_union,2,1,0.1
20,32,1904,H2,en,20,notify_user-h2-en-1,1,23,A7_diversity_union,2,1,0.1
2,32,160,H3,en,2,notify_user-h3-en-1,0,23,A2_topk,0,0,0.0
3,32,273,H3,en,3,notify_user-h3-en-1,0,23,A2_topk,0,0,0.0
4,32,373,H3,en,4,notify_user-h3-en-1,0,23,A2_topk,0,0,0.0
5,32,482,H3,en,5,notify_user-h3-en-1,0,23,A2_topk,0,0,0.2
6,32,543,H3,en,6,notify_user-h3-en-1,0,23,A2_topk,0,0,0.16666666666666666
8,32,761,H3,en,8,notify_user-h3-en-1,0,23,A2_topk,1,1,0.125
10,32,941,H3,en,10,notify_user-h3-en-1,0,23,A2_topk,2,1,0.1
20,32,1894,H3,en,20,notify_user-h3-en-1,1,23,A2_topk,2,1,0.1
2,32,189,H3,en,2,notify_user-h3-en-1,1,23,A5_topk,0,0,0.5
3,32,298,H3,en,3,notify_user-h3-en-1,1,23,A5_topk,0,0,0.6666666666666666
4,32,378,H3,en,4,notify_user-h3-en-1,1,23,A5_topk,0,0,0.5
5,32,449,H3,en,5,notify_user-h3-en-1,1,23,A5_topk,0,0,0.4
6,32,549,H3,en,6,notify_user-h3-en-1,1,23,A5_topk,0,0,0.3333333333333333
8,32,690,H3,en,8,notify_user-h3-en-1,1,23,A5_topk,0,0,0.25
10,32,857,H3,en,10,notify_user-h3-en-1,1,23,A5_topk,0,0,0.2
20,32,1892,H3,en,20,notify_user-h3-en-1,1,23,A5_topk,0,0,0.1
2,32,160,H3,en,2,notify_user-h3-en-1,0,23,A6_topk,0,0,0.0
3,32,269,H3,en,3,notify_user-h3-en-1,0,23,A6_topk,0,0,0.3333333333333333
4,32,369,H3,en,4,notify_user-h3-en-1,0,23,A6_topk,0,0,0.25
5,32,482,H3,en,5,notify_user-h3-en-1,0,23,A6_topk,0,0,0.2
6,32,562,H3,en,6,notify_user-h3-en-1,1,23,A6_topk,0,0,0.3333333333333333
8,32,742,H3,en,8,notify_user-h3-en-1,1,23,A6_topk,0,0,0.25
10,32,902,H3,en,10,notify_user-h3-en-1,1,23,A6_topk,0,0,0.2
20,32,1892,H3,en,20,notify_user-h3-en-1,1,23,A6_topk,0,0,0.1
2,32,193,H3,en,2,notify_user-h3-en-1,0,23,A7_fused_score,0,0,0.0
3,32,273,H3,en,3,notify_user-h3-en-1,0,23,A7_fused_score,0,0,0.0
4,32,382,H3,en,4,notify_user-h3-en-1,0,23,A7_fused_score,0,0,0.25
5,32,482,H3,en,5,notify_user-h3-en-1,0,23,A7_fused_score,0,0,0.2
6,32,543,H3,en,6,notify_user-h3-en-1,0,23,A7_fused_score,0,0,0.16666666666666666
8,32,732,H3,en,8,notify_user-h3-en-1,1,23,A7_fused_score,0,0,0.25
10,32,902,H3,en,10,notify_user-h3-en-1,1,23,A7_fused_score,0,0,0.2
20,32,1892,H3,en,20,notify_user-h3-en-1,1,23,A7_fused_score,0,0,0.1
2,32,193,H3,en,2,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.5
3,32,273,H3,en,3,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.3333333333333333
4,32,334,H3,en,4,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.25
5,32,443,H3,en,5,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.2
6,32,523,H3,en,6,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.16666666666666666
8,32,741,H3,en,8,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.25
10,32,912,H3,en,10,notify_user-h3-en-1,1,23,A7_raw_union,0,0,0.2
20,32,1841,H3,en,20,notify_user-h3-en-1,1,23,A7_raw_union,2,1,0.1
2,32,193,H3,en,2,notify_user-h3-en-1,0,23,A7_diversity_union,0,0,0.0
3,32,273,H3,en,3,notify_user-h3-en-1,1,23,A7_diversity_union,0,0,0.3333333333333333
4,32,334,H3,en,4,notify_user-h3-en-1,1,23,A7_diversity_union,0,0,0.25
