address_layers,attention_entropy,condition,consumer_layer_count,consumer_layer_fraction,consumer_layers,cross_shard_interval_count,dataset,detail_kv_layers,evidence_attention_mass,example_id,geometry,gold_first_token_probability,gold_first_token_rank,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,interval_resolution_seconds,logical_gather_seconds,logical_h2d_seconds,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,position_mode,profile,query_position_offset,radius,residual_divergence_by_layer,residual_divergence_final,residual_divergence_mean,routing_layers,source_tokens,teacher_forced_seconds
[27],1.5033104121685028,expanded_window__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",16.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.41722219437360764,0008d48808a011ebbd78ac1f6bf848b6,expanded_window,0.04572126641869545,3,0.14513921737670898,-3.0851917266845703,-3.0851917266845703,0.0027364997658878565,0.002455999841913581,0.012659500120207667,56,0.42068613320589066,1835008.0,448,0.003463940229266882,corrected,last_8,1560,2,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0010085105895996094, 0.0010720491409301758, 0.001612544059753418, 0.0015581250190734863, 0.002063274383544922, 0.002102077007293701, 0.002798020839691162, 0.00781404972076416]",0.00781404972076416,0.0007153855902808053,[27],1560,0.4542751999106258
[27],1.5872055292129517,full_selected_record__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.41242676228284836,0008d48808a011ebbd78ac1f6bf848b6,full_selected_record,0.0435786210000515,3,0.09714221954345703,-3.1331887245178223,-3.1331887245178223,0.0,0.01458940003067255,0.006642699474468827,128,0.43390512093901634,4194304.0,1024,0.02147835586220026,corrected,last_8,1560,,"[1.7881393432617188e-07, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 2.384185791015625e-07, 0.0, 2.384185791015625e-07, 0.0, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0010219216346740723, 0.001193702220916748, 0.0017199516296386719, 0.0017096996307373047, 0.00220412015914917, 0.0023127198219299316, 0.003042459487915039, 0.008440375328063965]",0.008440375328063965,0.0007731105600084577,[27],1560,0.36624159989878535
[27],1.5701328814029694,exact_core__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",16.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.32661582669243217,0008d48808a011ebbd78ac1f6bf848b6,exact_core,0.1298438161611557,2,1.1889078617095947,-2.0414230823516846,-2.0414230823516846,0.0022606998682022095,0.002615199889987707,0.014549900079146028,48,0.32661582669243217,1572864.0,384,0.0,corrected,even_8,1560,0,"[0.00038814544677734375, 0.0005221366882324219, 0.0014293193817138672, 0.0020586252212524414, 0.003860950469970703, 0.0034284591674804688, 0.0029038190841674805, 0.002611100673675537, 0.005939006805419922, 0.00838083028793335, 0.005394399166107178, 0.005866646766662598, 0.006622731685638428, 0.00790560245513916, 0.007872939109802246, 0.009594619274139404, 0.008138000965118408, 0.00872868299484253, 0.007254838943481445, 0.00799858570098877, 0.007629454135894775, 0.007283449172973633, 0.007132351398468018, 0.007254481315612793, 0.006478428840637207, 0.005368709564208984, 0.0049893856048583984, 0.012462258338928223]",0.012462258338928223,0.005910641380718776,[27],1560,0.3744038001168519
[27],1.5955020487308502,expanded_window__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",16.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.32491251174360514,0008d48808a011ebbd78ac1f6bf848b6,expanded_window,0.130111962556839,2,1.1909708976745605,-2.0393600463867188,-2.0393600463867188,0.0019727996550500393,0.0024834999348968267,0.01168140023946762,56,0.33050787588581443,1835008.0,448,0.0055953687988221645,corrected,even_8,1560,2,"[0.0004614591598510742, 0.0006315112113952637, 0.0017848014831542969, 0.0026088953018188477, 0.004242300987243652, 0.0037543177604675293, 0.0031728744506835938, 0.002836465835571289, 0.006314218044281006, 0.008717000484466553, 0.005655467510223389, 0.006213843822479248, 0.006986796855926514, 0.008378386497497559, 0.008139729499816895, 0.010100364685058594, 0.008558213710784912, 0.009289979934692383, 0.0076615214347839355, 0.008217990398406982, 0.007947564125061035, 0.00755155086517334, 0.007357478141784668, 0.007505238056182861, 0.006629347801208496, 0.005573928356170654, 0.005226612091064453, 0.013176500797271729]",0.013176500797271729,0.006239084260804313,[27],1560,0.35122169996611774
[27],1.7030456215143204,full_selected_record__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.31860450096428394,0008d48808a011ebbd78ac1f6bf848b6,full_selected_record,0.10298658162355423,2,0.9571743011474609,-2.2731566429138184,-2.2731566429138184,0.0,0.014356500003486872,0.006552600068971515,128,0.34972382616251707,4194304.0,1024,0.03111932333558798,corrected,even_8,1560,,"[0.00153428316116333, 0.0020592212677001953, 0.005912482738494873, 0.010046899318695068, 0.010103821754455566, 0.00963503122329712, 0.00838625431060791, 0.007602214813232422, 0.013276100158691406, 0.015066981315612793, 0.010969877243041992, 0.010780394077301025, 0.011052250862121582, 0.01223832368850708, 0.011091351509094238, 0.013760685920715332, 0.011919379234313965, 0.012402892112731934, 0.009315848350524902, 0.009241044521331787, 0.009364902973175049, 0.00873023271560669, 0.008181512355804443, 0.008181273937225342, 0.006786823272705078, 0.005493581295013428, 0.005249381065368652, 0.01334911584854126]",0.01334911584854126,0.00934757718018123,[27],1560,0.44736990006640553
[27],1.9181712014334542,whole_parent__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.01071983456079449,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,2.7738748187289275e-08,73043,-13.203471183776855,-17.400436401367188,-17.400436401367188,0.0,0.041300400625914335,0.020223499508574605,128,0.027994700308356966,14680064.0,3584,0.01727486588060856,corrected,all,777,,"[0.001777052879333496, 0.00335615873336792, 0.010658323764801025, 0.09107792377471924, 0.12449222803115845, 0.24933892488479614, 0.27628934383392334, 0.3001095652580261, 0.35880839824676514, 0.36991602182388306, 0.35365045070648193, 0.3792065382003784, 0.38563835620880127, 0.42904186248779297, 0.46149343252182007, 0.6428662538528442, 0.7292430400848389, 0.7069234251976013, 0.7564519047737122, 0.7326737642288208, 0.769808828830719, 0.8472642302513123, 0.852170467376709, 0.909026026725769, 0.8927635550498962, 0.840188205242157, 0.8036850690841675, 0.8460428714752197]",0.8460428714752197,0.504427222268922,[27],777,0.49301459989510477
[27],1.4197944005330403,whole_parent__last_24,24,0.8571428571428571,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.00832221113766233,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.03187168017029762,3,0.7509279251098633,-3.4460372924804688,-3.4460372924804688,0.0,0.05294849956408143,0.018716600025072694,128,0.030759109805027645,12582912.0,3072,0.022436898667365313,corrected,last_24,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 7.998943328857422e-05, 0.0002740621566772461, 0.004175543785095215, 0.003975987434387207, 0.006237924098968506, 0.007000386714935303, 0.006454944610595703, 0.008633315563201904, 0.00879049301147461, 0.009499132633209229, 0.009497880935668945, 0.011389493942260742, 0.013054609298706055, 0.018030643463134766, 0.016074419021606445, 0.014638245105743408, 0.013897895812988281, 0.01212853193283081, 0.00989621877670288, 0.008588671684265137, 0.007358431816101074, 0.006329655647277832, 0.006081759929656982, 0.0155867338180542]",0.0155867338180542,0.007774116737501962,[27],777,0.5398597000166774
[27],1.4548836588859557,whole_parent__last_20,20,0.7142857142857143,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.009845740348100662,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.02370687946677208,3,0.4549751281738281,-3.741990089416504,-3.741990089416504,0.0,0.028792400611564517,0.014096699189394712,128,0.032903273962438105,10485760.0,2560,0.023057533614337444,corrected,last_20,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0006084442138671875, 0.0023126602172851562, 0.002168715000152588, 0.0030233263969421387, 0.0031388401985168457, 0.004236757755279541, 0.004499077796936035, 0.005731463432312012, 0.005923748016357422, 0.008593082427978516, 0.0071596503257751465, 0.006766676902770996, 0.0063890814781188965, 0.00579756498336792, 0.004959702491760254, 0.0045043230056762695, 0.0037064552307128906, 0.0030693411827087402, 0.0030219554901123047, 0.007552981376647949]",0.007552981376647949,0.0033273079565593173,[27],777,0.39033820014446974
[27],1.451724298298359,whole_parent__last_16,16,0.5714285714285714,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.010587017983198166,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.01280492078512907,3,-0.16096067428588867,-4.357925891876221,-4.357925891876221,0.0,0.023056299658492208,0.010970299830660224,128,0.034746270161122084,8388608.0,2048,0.02415925241075456,corrected,last_16,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.000356137752532959, 0.0010772347450256348, 0.001078963279724121, 0.0015537142753601074, 0.0017824172973632812, 0.0020918846130371094, 0.0017195940017700195, 0.001585543155670166, 0.0016396045684814453, 0.0016788244247436523, 0.0017516016960144043, 0.0016645193099975586, 0.0015113353729248047, 0.0013586878776550293, 0.001366257667541504, 0.0036583542823791504]",0.0036583542823791504,0.0009241274424961635,[27],777,0.3641200000420213
[27],1.3955464448247636,whole_parent__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.01289530550794942,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.014181909151375294,3,-0.0588226318359375,-4.2557878494262695,-4.2557878494262695,0.0,0.018710200442001224,0.008620000444352627,128,0.03450815565884113,7340032.0,1792,0.021612850150891712,corrected,last_14,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.00013172626495361328, 0.0003510713577270508, 0.000632941722869873, 0.0009042620658874512, 0.0008792877197265625, 0.0008039474487304688, 0.0008914470672607422, 0.0009647011756896973, 0.000853121280670166, 0.0007904171943664551, 0.000746607780456543, 0.0007168054580688477, 0.0008777379989624023, 0.002622842788696289]",0.002622842788696289,0.000434566821370806,[27],777,0.31281259981915355
[27],1.3285108705361683,whole_parent__last_12,12,0.42857142857142855,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.014356609744330248,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.01486519630998373,3,-0.011767387390136719,-4.208732604980469,-4.208732604980469,0.0,0.018459299812093377,0.008444299921393394,128,0.035074605916937195,6291456.0,1536,0.020717996172606945,corrected,last_12,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 1.1920928955078125e-07, 0.0, 0.0001590251922607422, 0.00038236379623413086, 0.00048083066940307617, 0.0005202293395996094, 0.0006380081176757812, 0.000731050968170166, 0.0006635189056396484, 0.0006119608879089355, 0.0005882382392883301, 0.0006076693534851074, 0.0007984638214111328, 0.0022655725479125977]",0.0022655725479125977,0.00030171445437840054,[27],777,0.29089149995706975
[27],1.149606540799141,whole_parent__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.014427028596401215,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.011986656114459038,3,-0.22699594497680664,-4.423961162567139,-4.423961162567139,0.0,0.010309699922800064,0.004759699804708362,128,0.032734667882323265,4194304.0,1024,0.01830763928592205,corrected,last_8,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 9.34600830078125e-05, 0.00025093555450439453, 0.00028270483016967773, 0.0002976655960083008, 0.00030612945556640625, 0.00034743547439575195, 0.000506281852722168, 0.0015422701835632324]",0.0015422701835632324,0.000129574111529759,[27],777,0.2642968001309782
[27],1.2381373345851898,whole_parent__last_4,4,0.14285714285714285,"[24, 25, 26, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.02179341297596693,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.015474217012524605,3,0.028385162353515625,-4.168580055236816,-4.168580055236816,0.0,0.004348100395873189,0.002031599869951606,128,0.04029587842524052,2097152.0,512,0.018502465449273586,corrected,last_4,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 1.1920928955078125e-07, 1.1920928955078125e-07, 0.0, 0.00011652708053588867, 0.0002243518829345703, 0.00038874149322509766, 0.001260995864868164]",0.001260995864868164,7.114878722599574e-05,[27],777,0.2135695000179112
[27],0.6522244811058044,whole_parent__last_1,1,0.03571428571428571,[27],0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.005504488945007324,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.014535580761730671,3,-0.03419065475463867,-4.231155872344971,-4.231155872344971,0.0,0.0012938999570906162,0.000622499966993928,128,0.009004533290863037,524288.0,128,0.003500044345855713,corrected,last_1,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 1.1920928955078125e-07, 1.1920928955078125e-07, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 5.960464477539063e-08, 1.71661376953125e-05]",1.71661376953125e-05,6.790672029767717e-07,[27],777,0.25727820000611246
[27],2.0334613919258118,whole_parent__early_4,4,0.14285714285714285,"[0, 1, 2, 3]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.050972276367247105,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,1.150105788383371e-07,56557,-11.78127670288086,-15.978241920471191,-15.978241920471191,0.0,0.006095399847254157,0.0033632998820394278,128,0.10684115253388882,2097152.0,512,0.05586887523531914,corrected,early_4,777,,"[0.001777052879333496, 0.00335615873336792, 0.010658323764801025, 0.09107792377471924, 0.126423180103302, 0.25220853090286255, 0.2843267321586609, 0.30722248554229736, 0.368654727935791, 0.37670737504959106, 0.3657801151275635, 0.3725450038909912, 0.41135287284851074, 0.42147064208984375, 0.4176219701766968, 0.5815081596374512, 0.6608861684799194, 0.6524755954742432, 0.7182468175888062, 0.6796451807022095, 0.7119285464286804, 0.7626937627792358, 0.7670609951019287, 0.7920059561729431, 0.7820547223091125, 0.7160863876342773, 0.645472526550293, 0.7098645567893982]",0.7098645567893982,0.4639683025223868,[27],777,0.29189349990338087
[27],1.856501579284668,whole_parent__middle_4,4,0.14285714285714285,"[12, 13, 14, 15]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.007774192839860916,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.012952632270753384,3,-0.1494908332824707,-4.346456050872803,-4.346456050872803,0.0,0.006215000292286277,0.002700299955904484,128,0.04882415197789669,2097152.0,512,0.04104996006935835,corrected,middle_4,777,,"[0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 1.1920928955078125e-07, 1.7881393432617188e-07, 0.0, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 0.000356137752532959, 0.0010772347450256348, 0.001078963279724121, 0.0015537142753601074, 0.001587510108947754, 0.0018134713172912598, 0.0014491081237792969, 0.0014525651931762695, 0.0013247132301330566, 0.0013179779052734375, 0.0013219118118286133, 0.0012545585632324219, 0.0011445283889770508, 0.0010228157043457031, 0.0009295344352722168, 0.0021250247955322266]",0.0021250247955322266,0.00074323798928942,[27],777,0.29972869995981455
[27],1.5441973060369492,whole_parent__even_4,4,0.14285714285714285,"[0, 9, 18, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.02373385615646839,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.020887358114123344,2,0.3283541202545166,-3.8686110973358154,-3.8686110973358154,0.0,0.005737700033932924,0.0030173000413924456,128,0.057671104557812214,2097152.0,512,0.03393724653869867,corrected,even_4,777,,"[0.001777052879333496, 0.00255429744720459, 0.007365047931671143, 0.01151573657989502, 0.009344160556793213, 0.009605109691619873, 0.009227275848388672, 0.00851660966873169, 0.009274303913116455, 0.010481059551239014, 0.008273780345916748, 0.00888139009475708, 0.008293867111206055, 0.009937703609466553, 0.009073376655578613, 0.010872423648834229, 0.012364387512207031, 0.014273464679718018, 0.01253366470336914, 0.011494159698486328, 0.010847866535186768, 0.010368049144744873, 0.00941544771194458, 0.008252620697021484, 0.007152080535888672, 0.0058234333992004395, 0.005241096019744873, 0.011857986450195312]",0.011857986450195312,0.009093480450766427,[27],777,0.2508507000748068
[27],1.4937680140137672,whole_parent__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.018310246989130974,0017cac508be11ebbd8aac1f6bf848b6,whole_parent,0.02189236879348755,2,0.3753480911254883,-3.8216171264648438,-3.8216171264648438,0.0,0.012294499902054667,0.0058153001591563225,128,0.04460384976118803,4194304.0,1024,0.02629360230639577,corrected,even_8,777,,"[0.001777052879333496, 0.00255429744720459, 0.007365047931671143, 0.01151573657989502, 0.009242892265319824, 0.00943833589553833, 0.009133338928222656, 0.00828862190246582, 0.009905695915222168, 0.010317564010620117, 0.009701430797576904, 0.009296894073486328, 0.008324921131134033, 0.009734630584716797, 0.008462309837341309, 0.009998083114624023, 0.0109177827835083, 0.013548970222473145, 0.011764287948608398, 0.010527372360229492, 0.01002347469329834, 0.009704828262329102, 0.008331120014190674, 0.0075942277908325195, 0.006416141986846924, 0.005289673805236816, 0.004756450653076172, 0.010401785373687744]",0.010401785373687744,0.00872617747102465,[27],777,0.3098953999578953
[27],1.836543777159282,exact_core__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",28.0,2wikimultihopqa,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.013612971241985048,0017cac508be11ebbd8aac1f6bf848b6,exact_core,1.2712310137885652e-07,51044,-11.681144714355469,-15.8781099319458,-15.8781099319458,0.004520200192928314,0.00962500018067658,0.03901310032233596,74,0.013612971241985048,8486912.0,2072,0.0,corrected,all,777,0,"[0.000766754150390625, 0.0016997456550598145, 0.006640374660491943, 0.09129375219345093, 0.1296887993812561, 0.25196534395217896, 0.2822604775428772, 0.30866575241088867, 0.36495441198349, 0.3699345588684082, 0.3413478136062622, 0.36595141887664795, 0.36501365900039673, 0.3915451169013977, 0.41734957695007324, 0.5951455235481262, 0.6824434995651245, 0.6646563410758972, 0.7134884595870972, 0.6843200922012329, 0.722356915473938, 0.7880285382270813, 0.7982503175735474, 0.8298195004463196, 0.8060635328292847, 0.7527974843978882, 0.7098369002342224, 0.7843931317329407]",0.7843931317329407,0.4721670640366418,[27],777,0.5099227000027895
