dataset,example_id,partition,annotated_hops,graph_type,seed,node_id,parent_id,facet_count,max_facet_score,top2_facet_score,winning_facet,path_facet_coverage,incremental_facet_coverage
musique,2hop__104095_40501,test,2,chain,71,1,0,17,0.25754794478416443,0.23084209859371185,16,0.9180009961128235,0.9180009961128235
musique,2hop__104095_40501,test,2,chain,71,2,5,17,-0.06354939937591553,-0.07137114554643631,8,0.9180009961128235,0.0
musique,2hop__104095_40502,test,2,chain,11,1,4,17,0.012215476483106613,-0.004130339249968529,2,0.4304649233818054,0.4304649233818054
musique,2hop__104095_40502,test,2,chain,11,2,15,17,-0.16764868795871735,-0.17718686163425446,9,0.4504438638687134,0.01997894048690796
musique,2hop__104095_40502,test,2,chain,23,1,4,17,0.267569899559021,0.2305244654417038,3,0.43478310108184814,0.43478310108184814
musique,2hop__104095_40502,test,2,chain,23,2,15,17,0.3655163645744324,0.3653663098812103,8,0.8718973994255066,0.43711429834365845
musique,2hop__104095_40502,test,2,chain,37,1,4,17,-0.19725574553012848,-0.2000303864479065,3,0.4077761471271515,0.4077761471271515
musique,2hop__104095_40502,test,2,chain,37,2,15,17,-0.18984311819076538,-0.192847341299057,12,0.5036131143569946,0.09583696722984314
musique,2hop__104095_40502,test,2,chain,53,1,4,17,-0.0005015525966882706,-0.0069686733186244965,9,0.398212194442749,0.398212194442749
musique,2hop__104095_40502,test,2,chain,53,2,15,17,0.0702269971370697,0.059088967740535736,8,0.5335133075714111,0.1353011131286621
musique,2hop__104095_40502,test,2,chain,71,1,4,17,0.052733004093170166,0.02680477313697338,16,0.38911816477775574,0.38911816477775574
musique,2hop__104095_40502,test,2,chain,71,2,15,17,0.2748664319515228,0.2153809517621994,16,0.7154852747917175,0.3263671100139618
musique,2hop__10515_21567,validation,2,chain,11,1,19,33,0.03662017732858658,0.020715732127428055,5,0.6203889846801758,0.6203889846801758
musique,2hop__10515_21567,validation,2,chain,11,2,1,33,0.0014803409576416016,-0.010321438312530518,11,0.675107479095459,0.0547184944152832
musique,2hop__10515_21567,validation,2,chain,23,1,19,33,0.12587685883045197,0.12239216268062592,29,0.4271884262561798,0.4271884262561798
musique,2hop__10515_21567,validation,2,chain,23,2,1,33,0.09042329341173172,0.08642356097698212,29,0.5245352387428284,0.09734681248664856
musique,2hop__10515_21567,validation,2,chain,37,1,19,33,-0.13795988261699677,-0.15509045124053955,11,0.6036321520805359,0.6036321520805359
musique,2hop__10515_21567,validation,2,chain,37,2,1,33,-0.16115295886993408,-0.17749065160751343,11,0.6087380647659302,0.005105912685394287
musique,2hop__10515_21567,validation,2,chain,53,1,19,33,0.041584718972444534,0.0384460911154747,16,0.6740816831588745,0.6740816831588745
musique,2hop__10515_21567,validation,2,chain,53,2,1,33,0.021481387317180634,0.015798334032297134,11,0.6998251080513,0.025743424892425537
musique,2hop__10515_21567,validation,2,chain,71,1,19,33,0.021420348435640335,0.006469015032052994,29,0.611884593963623,0.611884593963623
musique,2hop__10515_21567,validation,2,chain,71,2,1,33,-0.129394069314003,-0.1416969895362854,29,0.6396825313568115,0.027797937393188477
musique,2hop__10620_49084,test,2,chain,11,1,1,21,0.008997339755296707,-9.993184357881546e-05,18,0.6397752165794373,0.6397752165794373
musique,2hop__10620_49084,test,2,chain,11,2,15,21,0.06006268039345741,0.05091544985771179,18,0.6832365989685059,0.043461382389068604
musique,2hop__10620_49084,test,2,chain,23,1,1,21,-0.01890837959945202,-0.03142843768000603,16,0.3377525210380554,0.3377525210380554
musique,2hop__10620_49084,test,2,chain,23,2,15,21,0.1732831597328186,0.16662806272506714,9,0.6316818594932556,0.2939293384552002
musique,2hop__10620_49084,test,2,chain,37,1,1,21,-0.10892948508262634,-0.12191757559776306,11,0.4934748709201813,0.4934748709201813
musique,2hop__10620_49084,test,2,chain,37,2,15,21,-0.07474082708358765,-0.0774635374546051,10,0.9482340216636658,0.4547591507434845
musique,2hop__10620_49084,test,2,chain,53,1,1,21,0.04590689018368721,0.02694564498960972,8,0.49008041620254517,0.49008041620254517
musique,2hop__10620_49084,test,2,chain,53,2,15,21,0.21857275068759918,0.21403828263282776,9,0.7988484501838684,0.30876803398132324
musique,2hop__10620_49084,test,2,chain,71,1,1,21,0.05959610641002655,0.0379449799656868,16,0.4641726016998291,0.4641726016998291
musique,2hop__10620_49084,test,2,chain,71,2,15,21,0.24827295541763306,0.2302049696445465,16,0.7213117480278015,0.2571391463279724
musique,2hop__10620_79092,validation,2,chain,11,1,10,21,-0.022802941501140594,-0.023174963891506195,6,0.623084545135498,0.623084545135498
musique,2hop__10620_79092,validation,2,chain,11,2,19,21,-0.04865891486406326,-0.05006488040089607,11,0.647764265537262,0.024679720401763916
musique,2hop__10620_79092,validation,2,chain,23,1,10,21,0.12985637784004211,0.1179741695523262,16,0.3810686469078064,0.3810686469078064
musique,2hop__10620_79092,validation,2,chain,23,2,19,21,0.13137167692184448,0.12415537238121033,9,0.4163810610771179,0.03531241416931152
musique,2hop__10620_79092,validation,2,chain,37,1,10,21,-0.1826407015323639,-0.19308814406394958,14,0.4111505150794983,0.4111505150794983
musique,2hop__10620_79092,validation,2,chain,37,2,19,21,-0.19612795114517212,-0.2109081745147705,14,0.43266692757606506,0.021516412496566772
musique,2hop__10620_79092,validation,2,chain,53,1,10,21,-0.04738779366016388,-0.05629574507474899,14,0.40978872776031494,0.40978872776031494
musique,2hop__10620_79092,validation,2,chain,53,2,19,21,0.022533662617206573,0.022136006504297256,11,0.45053914189338684,0.0407504141330719
musique,2hop__10620_79092,validation,2,chain,71,1,10,21,0.041079580783843994,0.018920041620731354,4,0.5083683729171753,0.5083683729171753
musique,2hop__10620_79092,validation,2,chain,71,2,19,21,-0.025755856186151505,-0.028386633843183517,9,0.5680854320526123,0.05971705913543701
musique,2hop__106864_80460,validation,2,chain,11,1,15,18,0.02712211385369301,-0.008117787539958954,1,0.5240252017974854,0.5240252017974854
musique,2hop__106864_80460,validation,2,chain,11,2,14,18,-0.13696733117103577,-0.16665998101234436,1,0.5240252017974854,0.0
musique,2hop__106864_80460,validation,2,chain,23,1,15,18,0.2752132713794708,0.25463467836380005,1,0.4519827663898468,0.4519827663898468
musique,2hop__106864_80460,validation,2,chain,23,2,14,18,0.2318471372127533,0.21298781037330627,1,0.4639616012573242,0.011978834867477417
musique,2hop__106864_80460,validation,2,chain,37,1,15,18,-0.25567570328712463,-0.2737470865249634,1,0.4513101577758789,0.4513101577758789
musique,2hop__106864_80460,validation,2,chain,37,2,14,18,-0.2754027247428894,-0.30301642417907715,1,0.4574155807495117,0.0061054229736328125
musique,2hop__106864_80460,validation,2,chain,53,1,15,18,0.02935844659805298,-0.012975845485925674,1,0.5433641076087952,0.5433641076087952
musique,2hop__106864_80460,validation,2,chain,53,2,14,18,-0.06035158783197403,-0.10215853154659271,1,0.547713041305542,0.004348933696746826
musique,2hop__106864_80460,validation,2,chain,71,1,15,18,0.09794629365205765,0.06835220009088516,1,0.4401019513607025,0.4401019513607025
musique,2hop__106864_80460,validation,2,chain,71,2,14,18,0.044770319014787674,0.014690162613987923,1,0.4401019513607025,0.0
musique,2hop__107185_64006,validation,2,chain,11,1,13,28,0.05609484016895294,0.04457561671733856,8,0.5796266794204712,0.5796266794204712
musique,2hop__107185_64006,validation,2,chain,11,2,13,28,0.05609484016895294,0.04457561671733856,8,0.5796266794204712,0.0
musique,2hop__107185_64006,validation,2,chain,23,1,13,28,0.29628947377204895,0.29267632961273193,21,0.5747820138931274,0.5747820138931274
musique,2hop__107185_64006,validation,2,chain,23,2,13,28,0.29628947377204895,0.29267632961273193,21,0.5747820138931274,0.0
musique,2hop__107185_64006,validation,2,chain,37,1,13,28,-0.06963878870010376,-0.07348313927650452,14,0.2883894443511963,0.2883894443511963
musique,2hop__107185_64006,validation,2,chain,37,2,13,28,-0.06963878870010376,-0.07348313927650452,14,0.2883894443511963,0.0
musique,2hop__107185_64006,validation,2,chain,53,1,13,28,0.10438992828130722,0.09690834581851959,10,0.5720700025558472,0.5720700025558472
musique,2hop__107185_64006,validation,2,chain,53,2,13,28,0.10438992828130722,0.09690834581851959,10,0.5720700025558472,0.0
musique,2hop__107185_64006,validation,2,chain,71,1,13,28,0.1395258903503418,0.13424360752105713,22,0.5934807062149048,0.5934807062149048
musique,2hop__107185_64006,validation,2,chain,71,2,13,28,0.1395258903503418,0.13424360752105713,22,0.5934807062149048,0.0
musique,2hop__107238_64918,test,2,chain,11,1,12,17,-0.32493868470191956,-0.33978337049484253,12,0.2855459153652191,0.2855459153652191
musique,2hop__107238_64918,test,2,chain,11,2,7,17,-0.22483742237091064,-0.23415374755859375,12,0.7503283023834229,0.46478238701820374
musique,2hop__107238_64918,test,2,chain,23,1,12,17,0.013473283499479294,0.004012529272586107,1,0.6806435585021973,0.6806435585021973
musique,2hop__107238_64918,test,2,chain,23,2,7,17,0.11564017832279205,0.11328379809856415,10,0.8516690731048584,0.17102551460266113
musique,2hop__107238_64918,test,2,chain,37,1,12,17,-0.39174333214759827,-0.3938177824020386,5,0.42414990067481995,0.42414990067481995
musique,2hop__107238_64918,test,2,chain,37,2,7,17,-0.33603227138519287,-0.33879876136779785,5,0.6876804232597351,0.26353052258491516
musique,2hop__107238_64918,test,2,chain,53,1,12,17,0.007819214835762978,-0.06785186380147934,12,0.5844852328300476,0.5844852328300476
musique,2hop__107238_64918,test,2,chain,53,2,7,17,-0.0065536703914403915,-0.029278427362442017,12,0.8158407807350159,0.23135554790496826
musique,2hop__107238_64918,test,2,chain,71,1,12,17,-0.025224149227142334,-0.03640301525592804,1,0.6409778594970703,0.6409778594970703
musique,2hop__107238_64918,test,2,chain,71,2,7,17,0.07844436168670654,0.07413782924413681,6,0.9739115238189697,0.3329336643218994
musique,3hop1__102087_214799_259594,test,3,chain,11,1,0,25,0.17478983104228973,0.16418734192848206,23,0.5844055414199829,0.5844055414199829
musique,3hop1__102087_214799_259594,test,3,chain,11,2,1,25,-0.0058201998472213745,-0.01260799914598465,5,0.5864079594612122,0.002002418041229248
musique,3hop1__102087_214799_259594,test,3,chain,11,3,0,25,0.17478983104228973,0.16418734192848206,23,0.5864079594612122,0.0
musique,3hop1__102087_214799_259594,test,3,chain,23,1,0,25,0.492788702249527,0.4914839267730713,13,0.9625322222709656,0.9625322222709656
musique,3hop1__102087_214799_259594,test,3,chain,23,2,1,25,0.26083511114120483,0.2569866180419922,16,0.9625322222709656,0.0
musique,3hop1__102087_214799_259594,test,3,chain,23,3,0,25,0.492788702249527,0.4914839267730713,13,0.9625322222709656,0.0
musique,3hop1__102087_214799_259594,test,3,chain,37,1,0,25,-0.06991101801395416,-0.11340165138244629,5,0.4521309733390808,0.4521309733390808
musique,3hop1__102087_214799_259594,test,3,chain,37,2,1,25,-0.13106046617031097,-0.1538253128528595,5,0.46027153730392456,0.00814056396484375
musique,3hop1__102087_214799_259594,test,3,chain,37,3,0,25,-0.06991101801395416,-0.11340165138244629,5,0.46027153730392456,0.0
musique,3hop1__102087_214799_259594,test,3,chain,53,1,0,25,0.24831801652908325,0.24250954389572144,9,0.6494857668876648,0.6494857668876648
musique,3hop1__102087_214799_259594,test,3,chain,53,2,1,25,0.16343677043914795,0.13518652319908142,17,0.6494857668876648,0.0
musique,3hop1__102087_214799_259594,test,3,chain,53,3,0,25,0.24831801652908325,0.24250954389572144,9,0.6494857668876648,0.0
musique,3hop1__102087_214799_259594,test,3,chain,71,1,0,25,0.26074740290641785,0.22238457202911377,24,0.5405107736587524,0.5405107736587524
musique,3hop1__102087_214799_259594,test,3,chain,71,2,1,25,-0.01639730855822563,-0.022937266156077385,5,0.5405107736587524,0.0
musique,3hop1__102087_214799_259594,test,3,chain,71,3,0,25,0.26074740290641785,0.22238457202911377,24,0.5405107736587524,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,11,1,0,28,0.023475343361496925,0.004969227127730846,1,0.6766030192375183,0.6766030192375183
musique,3hop1__102461_24918_24991,validation,3,chain,11,2,20,28,-0.20771923661231995,-0.2381223887205124,1,0.6766030192375183,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,11,3,5,28,-0.11997147649526596,-0.14037448167800903,1,0.6766030192375183,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,23,1,0,28,0.24323579668998718,0.23878583312034607,25,0.838995635509491,0.838995635509491
musique,3hop1__102461_24918_24991,validation,3,chain,23,2,20,28,0.0662224292755127,0.048809949308633804,20,0.8397639393806458,0.0007683038711547852
musique,3hop1__102461_24918_24991,validation,3,chain,23,3,5,28,0.10941902548074722,0.0987149178981781,20,0.8397639393806458,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,37,1,0,28,9.136833250522614e-05,-0.02577481046319008,15,0.8238449096679688,0.8238449096679688
musique,3hop1__102461_24918_24991,validation,3,chain,37,2,20,28,-0.22237519919872284,-0.22421406209468842,15,0.8238449096679688,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,37,3,5,28,-0.14324283599853516,-0.1731465458869934,20,0.8238449096679688,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,53,1,0,28,0.20419000089168549,0.19383302330970764,9,0.8510441184043884,0.8510441184043884
musique,3hop1__102461_24918_24991,validation,3,chain,53,2,20,28,-0.14276136457920074,-0.1442837417125702,3,0.8510441184043884,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,53,3,5,28,-0.152883380651474,-0.15549923479557037,1,0.8510441184043884,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,71,1,0,28,0.28449589014053345,0.23798227310180664,20,0.895508885383606,0.895508885383606
musique,3hop1__102461_24918_24991,validation,3,chain,71,2,20,28,-0.07430464029312134,-0.07861246168613434,20,0.895508885383606,0.0
musique,3hop1__102461_24918_24991,validation,3,chain,71,3,5,28,0.05446130037307739,0.01746661216020584,20,0.895508885383606,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,11,1,17,25,0.07742001116275787,0.028021223843097687,20,0.5348031520843506,0.5348031520843506
musique,3hop1__103180_214799_259594,validation,3,chain,11,2,17,25,0.07742001116275787,0.028021223843097687,20,0.5348031520843506,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,11,3,10,25,0.11863415688276291,0.11659401655197144,3,0.7300251722335815,0.19522202014923096
musique,3hop1__103180_214799_259594,validation,3,chain,23,1,17,25,0.4728577435016632,0.4713841676712036,8,0.9907586574554443,0.9907586574554443
musique,3hop1__103180_214799_259594,validation,3,chain,23,2,17,25,0.4728577435016632,0.4713841676712036,8,0.9907586574554443,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,23,3,10,25,0.4276772737503052,0.4206438660621643,7,0.9907586574554443,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,37,1,17,25,-0.09962749481201172,-0.1647733747959137,20,0.30223971605300903,0.30223971605300903
musique,3hop1__103180_214799_259594,validation,3,chain,37,2,17,25,-0.09962749481201172,-0.1647733747959137,20,0.30223971605300903,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,37,3,10,25,-0.14574599266052246,-0.1461283266544342,9,0.5090954303741455,0.20685571432113647
musique,3hop1__103180_214799_259594,validation,3,chain,53,1,17,25,0.12206424027681351,0.1164814680814743,19,0.6217513084411621,0.6217513084411621
musique,3hop1__103180_214799_259594,validation,3,chain,53,2,17,25,0.12206424027681351,0.1164814680814743,19,0.6217513084411621,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,53,3,10,25,0.1574995517730713,0.15275126695632935,7,0.6584686040878296,0.03671729564666748
musique,3hop1__103180_214799_259594,validation,3,chain,71,1,17,25,0.11835367232561111,0.10243943333625793,7,0.46435272693634033,0.46435272693634033
musique,3hop1__103180_214799_259594,validation,3,chain,71,2,17,25,0.11835367232561111,0.10243943333625793,7,0.46435272693634033,0.0
musique,3hop1__103180_214799_259594,validation,3,chain,71,3,10,25,0.19393306970596313,0.19129762053489685,7,0.5835856795310974,0.11923295259475708
musique,3hop1__103197_214799_259594,test,3,chain,11,1,5,23,-0.12536031007766724,-0.13038760423660278,19,0.19777609407901764,0.19777609407901764
musique,3hop1__103197_214799_259594,test,3,chain,11,2,2,23,-0.13050265610218048,-0.1484079658985138,1,0.27080604434013367,0.07302995026111603
musique,3hop1__103197_214799_259594,test,3,chain,11,3,14,23,0.11555656790733337,0.11100497841835022,12,0.6306962966918945,0.35989025235176086
musique,3hop1__103197_214799_259594,test,3,chain,23,1,5,23,0.5200134515762329,0.5065410733222961,6,0.9923717379570007,0.9923717379570007
musique,3hop1__103197_214799_259594,test,3,chain,23,2,2,23,0.11947057396173477,0.10819551348686218,8,0.9923717379570007,0.0
musique,3hop1__103197_214799_259594,test,3,chain,23,3,14,23,0.3898388743400574,0.3774804472923279,12,0.9950307607650757,0.002659022808074951
musique,3hop1__103197_214799_259594,test,3,chain,37,1,5,23,-0.19106540083885193,-0.19708196818828583,8,0.48095154762268066,0.48095154762268066
musique,3hop1__103197_214799_259594,test,3,chain,37,2,2,23,-0.29788467288017273,-0.2999531328678131,5,0.48095154762268066,0.0
musique,3hop1__103197_214799_259594,test,3,chain,37,3,14,23,-0.2537747323513031,-0.2600613236427307,8,0.48095154762268066,0.0
musique,3hop1__103197_214799_259594,test,3,chain,53,1,5,23,0.18055519461631775,0.16151458024978638,19,0.3403947651386261,0.3403947651386261
musique,3hop1__103197_214799_259594,test,3,chain,53,2,2,23,-0.005060192197561264,-0.0058220308274030685,19,0.349104106426239,0.008709341287612915
musique,3hop1__103197_214799_259594,test,3,chain,53,3,14,23,0.13148733973503113,0.13014444708824158,20,0.6035637259483337,0.2544596195220947
musique,3hop1__103197_214799_259594,test,3,chain,71,1,5,23,0.3215808868408203,0.2652623653411865,22,0.6759389042854309,0.6759389042854309
musique,3hop1__103197_214799_259594,test,3,chain,71,2,2,23,-0.014255300164222717,-0.03374946117401123,12,0.6759389042854309,0.0
musique,3hop1__103197_214799_259594,test,3,chain,71,3,14,23,0.12377956509590149,0.07844740897417068,22,0.6759389042854309,0.0
musique,3hop1__103254_214799_259594,test,3,chain,11,1,4,25,-0.12790599465370178,-0.13847237825393677,5,0.09770248085260391,0.09770248085260391
musique,3hop1__103254_214799_259594,test,3,chain,11,2,11,25,-0.05763725936412811,-0.0699259489774704,7,0.3351815342903137,0.2374790534377098
musique,3hop1__103254_214799_259594,test,3,chain,11,3,0,25,-0.11213700473308563,-0.13338503241539001,5,0.34654700756073,0.01136547327041626
musique,3hop1__103254_214799_259594,test,3,chain,23,1,4,25,0.2620469629764557,0.26084864139556885,10,0.4484419524669647,0.4484419524669647
musique,3hop1__103254_214799_259594,test,3,chain,23,2,11,25,0.40331754088401794,0.4002038240432739,7,0.8592751026153564,0.4108331501483917
musique,3hop1__103254_214799_259594,test,3,chain,23,3,0,25,0.36750754714012146,0.36609795689582825,4,0.9082008600234985,0.04892575740814209
musique,3hop1__103254_214799_259594,test,3,chain,37,1,4,25,-0.02348175458610058,-0.0712570771574974,5,0.23833708465099335,0.23833708465099335
musique,3hop1__103254_214799_259594,test,3,chain,37,2,11,25,-0.034679263830184937,-0.0740051418542862,5,0.2508429288864136,0.012505844235420227
musique,3hop1__103254_214799_259594,test,3,chain,37,3,0,25,-0.01918979361653328,-0.07581152766942978,5,0.33679690957069397,0.0859539806842804
musique,3hop1__103254_214799_259594,test,3,chain,53,1,4,25,0.12701980769634247,0.12543871998786926,5,0.3042137026786804,0.3042137026786804
musique,3hop1__103254_214799_259594,test,3,chain,53,2,11,25,0.10120298713445663,0.09744349122047424,7,0.41933348774909973,0.11511978507041931
musique,3hop1__103254_214799_259594,test,3,chain,53,3,0,25,0.12101112306118011,0.1079859659075737,5,0.4245717525482178,0.005238264799118042
musique,3hop1__103254_214799_259594,test,3,chain,71,1,4,25,0.0426519438624382,0.03950124979019165,24,0.07446281611919403,0.07446281611919403
musique,3hop1__103254_214799_259594,test,3,chain,71,2,11,25,0.1814539134502411,0.15042097866535187,24,0.4788455069065094,0.40438269078731537
musique,3hop1__103254_214799_259594,test,3,chain,71,3,0,25,0.08253590762615204,0.07812593877315521,10,0.4879416525363922,0.009096145629882812
musique,3hop1__103440_443779_52195,validation,3,chain,11,1,1,25,-0.34603485465049744,-0.3474307060241699,15,0.18492881953716278,0.18492881953716278
musique,3hop1__103440_443779_52195,validation,3,chain,11,2,5,25,-0.08099174499511719,-0.09825699031352997,10,0.7291290163993835,0.5442001968622208
musique,3hop1__103440_443779_52195,validation,3,chain,11,3,18,25,-0.337902307510376,-0.3404984772205353,1,0.7291290163993835,0.0
musique,3hop1__103440_443779_52195,validation,3,chain,23,1,1,25,0.434966117143631,0.42315322160720825,11,0.8694079518318176,0.8694079518318176
musique,3hop1__103440_443779_52195,validation,3,chain,23,2,5,25,0.2874400019645691,0.28148016333580017,13,0.8694079518318176,0.0
musique,3hop1__103440_443779_52195,validation,3,chain,23,3,18,25,-0.11438680440187454,-0.11848406493663788,10,0.8694079518318176,0.0
musique,3hop1__103440_443779_52195,validation,3,chain,37,1,1,25,-0.25731879472732544,-0.2692977488040924,11,0.2127087414264679,0.2127087414264679
musique,3hop1__103440_443779_52195,validation,3,chain,37,2,5,25,-0.15162062644958496,-0.1600022166967392,11,0.6295962929725647,0.4168875515460968
musique,3hop1__103440_443779_52195,validation,3,chain,37,3,18,25,-0.34372666478157043,-0.3450225591659546,10,0.6295962929725647,0.0
musique,3hop1__103440_443779_52195,validation,3,chain,53,1,1,25,-0.07097753137350082,-0.0723624974489212,2,0.3502177298069,0.3502177298069
musique,3hop1__103440_443779_52195,validation,3,chain,53,2,5,25,0.041017867624759674,0.03434451296925545,10,0.7522380352020264,0.40202030539512634
musique,3hop1__103440_443779_52195,validation,3,chain,53,3,18,25,-0.14832186698913574,-0.1750914752483368,1,0.7522380352020264,0.0
musique,3hop1__103440_443779_52195,validation,3,chain,71,1,1,25,0.13291925191879272,0.13284309208393097,12,0.4416912794113159,0.4416912794113159
musique,3hop1__103440_443779_52195,validation,3,chain,71,2,5,25,0.21326659619808197,0.21003878116607666,10,0.6919776201248169,0.250286340713501
musique,3hop1__103440_443779_52195,validation,3,chain,71,3,18,25,-0.05206700786948204,-0.06848902255296707,10,0.6919776201248169,0.0
musique,3hop2__101809_30152_20999,test,3,convergent,11,1,21,25,-0.006824631243944168,-0.028929049149155617,20,0.37253817915916443,0.37253817915916443
musique,3hop2__101809_30152_20999,test,3,convergent,11,2,8,25,0.027985651046037674,0.022836392745375633,18,0.6426132321357727,0.2700750529766083
musique,3hop2__101809_30152_20999,test,3,convergent,11,3,6,25,-0.02791525050997734,-0.041030220687389374,18,0.6426132321357727,0.0
musique,3hop2__101809_30152_20999,test,3,convergent,23,1,21,25,0.20002928376197815,0.17714500427246094,5,0.08215359598398209,0.08215359598398209
musique,3hop2__101809_30152_20999,test,3,convergent,23,2,8,25,0.36553627252578735,0.36074382066726685,5,0.6240898370742798,0.5419362410902977
musique,3hop2__101809_30152_20999,test,3,convergent,23,3,6,25,0.32063016295433044,0.31224697828292847,5,0.6246039867401123,0.0005141496658325195
musique,3hop2__101809_30152_20999,test,3,convergent,37,1,21,25,0.05443379282951355,0.04580022022128105,18,0.33612319827079773,0.33612319827079773
musique,3hop2__101809_30152_20999,test,3,convergent,37,2,8,25,0.06339498609304428,0.04531998187303543,18,0.4042142629623413,0.06809106469154358
musique,3hop2__101809_30152_20999,test,3,convergent,37,3,6,25,0.05791923403739929,0.041567280888557434,18,0.4075121283531189,0.003297865390777588
musique,3hop2__101809_30152_20999,test,3,convergent,53,1,21,25,-0.12185651808977127,-0.13017083704471588,18,0.17257672548294067,0.17257672548294067
musique,3hop2__101809_30152_20999,test,3,convergent,53,2,8,25,0.05912652239203453,0.051266320049762726,17,0.5373837351799011,0.36480700969696045
musique,3hop2__101809_30152_20999,test,3,convergent,53,3,6,25,0.08516407012939453,0.08098186552524567,1,0.6413549184799194,0.10397118330001831
musique,3hop2__101809_30152_20999,test,3,convergent,71,1,21,25,0.15474027395248413,0.13888755440711975,6,0.35146862268447876,0.35146862268447876
musique,3hop2__101809_30152_20999,test,3,convergent,71,2,8,25,0.2371429204940796,0.20868627727031708,6,0.6138882637023926,0.2624196410179138
musique,3hop2__101809_30152_20999,test,3,convergent,71,3,6,25,0.16936589777469635,0.14850643277168274,6,0.6144518852233887,0.0005636215209960938
musique,3hop2__101905_30152_20999,validation,3,convergent,11,1,20,24,0.3747917413711548,0.3366762399673462,12,0.9951959252357483,0.9951959252357483
musique,3hop2__101905_30152_20999,validation,3,convergent,11,2,3,24,-0.1652197688817978,-0.16798153519630432,1,0.9951959252357483,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,11,3,10,24,0.12001602351665497,0.11955330520868301,23,0.9951959252357483,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,23,1,20,24,0.6171929836273193,0.6103415489196777,12,1.0,1.0
musique,3hop2__101905_30152_20999,validation,3,convergent,23,2,3,24,0.3673398494720459,0.3456658124923706,23,1.0,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,23,3,10,24,0.4022572934627533,0.38098835945129395,23,1.0,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,37,1,20,24,0.07025832682847977,0.04418719559907913,8,0.99085932970047,0.99085932970047
musique,3hop2__101905_30152_20999,validation,3,convergent,37,2,3,24,-0.13950005173683167,-0.14984799921512604,8,0.99085932970047,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,37,3,10,24,-0.06396251171827316,-0.06476454436779022,8,0.99085932970047,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,53,1,20,24,0.40695425868034363,0.37437117099761963,0,1.0,1.0
musique,3hop2__101905_30152_20999,validation,3,convergent,53,2,3,24,-0.04008755832910538,-0.05164867267012596,1,1.0,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,53,3,10,24,0.12924546003341675,0.1218896210193634,1,1.0,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,71,1,20,24,0.4803122580051422,0.4327366352081299,23,0.9974709153175354,0.9974709153175354
musique,3hop2__101905_30152_20999,validation,3,convergent,71,2,3,24,0.07640760391950607,0.0668436661362648,23,0.9974709153175354,0.0
musique,3hop2__101905_30152_20999,validation,3,convergent,71,3,10,24,0.29539570212364197,0.295052707195282,23,0.9974709153175354,0.0
musique,3hop2__103871_20335_9331,validation,3,convergent,11,1,5,42,-0.053077876567840576,-0.10036633908748627,13,0.27804821729660034,0.27804821729660034
musique,3hop2__103871_20335_9331,validation,3,convergent,11,2,12,42,-0.09405054152011871,-0.1403704285621643,13,0.2940375804901123,0.015989363193511963
musique,3hop2__103871_20335_9331,validation,3,convergent,11,3,14,42,-0.12498176097869873,-0.1345628798007965,13,0.47656404972076416,0.18252646923065186
musique,3hop2__103871_20335_9331,validation,3,convergent,23,1,5,42,0.15941102802753448,0.15106651186943054,9,0.4154794216156006,0.4154794216156006
musique,3hop2__103871_20335_9331,validation,3,convergent,23,2,12,42,0.09335529059171677,0.08950138092041016,4,0.4154794216156006,0.0
musique,3hop2__103871_20335_9331,validation,3,convergent,23,3,14,42,0.16105225682258606,0.15046174824237823,4,0.4216572344303131,0.006177812814712524
musique,3hop2__103871_20335_9331,validation,3,convergent,37,1,5,42,-0.1354026198387146,-0.14695942401885986,13,0.3497104048728943,0.3497104048728943
musique,3hop2__103871_20335_9331,validation,3,convergent,37,2,12,42,-0.10869088768959045,-0.1541527807712555,31,0.37601104378700256,0.026300638914108276
musique,3hop2__103871_20335_9331,validation,3,convergent,37,3,14,42,-0.16167393326759338,-0.1686195433139801,31,0.387127548456192,0.011116504669189453
musique,3hop2__103871_20335_9331,validation,3,convergent,53,1,5,42,-0.00017685815691947937,-0.007846919819712639,31,0.24164043366909027,0.24164043366909027
musique,3hop2__103871_20335_9331,validation,3,convergent,53,2,12,42,0.011398263275623322,-0.021399417892098427,13,0.33862578868865967,0.0969853550195694
