dataset,example_id,partition,seed,scale,facet_count,mean_score,score_std,scale_max
musique,4hop1__105688_17130_70784_79935,test,71,1,23,-0.17000077664852142,0.1247156411409378,0.10312262177467346
musique,4hop1__105688_17130_70784_79935,test,71,2,22,-0.1846144199371338,0.121091328561306,0.08817379176616669
musique,4hop1__105688_17130_70784_79935,test,71,4,20,-0.19889509677886963,0.11880894005298615,0.04898792505264282
musique,4hop1__105688_17130_70784_79935,test,71,8,16,-0.2109631597995758,0.11813239753246307,0.00539403036236763
musique,4hop1__105688_17130_70784_79935,test,71,16,8,-0.21389628946781158,0.1155630573630333,-0.04585866630077362
musique,4hop1__105773_457883_650651_7262,validation,11,global,1,-0.5237381458282471,0.22862811386585236,0.1131349429488182
musique,4hop1__105773_457883_650651_7262,validation,11,1,41,-0.4446019232273102,0.14650894701480865,0.1696481555700302
musique,4hop1__105773_457883_650651_7262,validation,11,2,40,-0.4762081503868103,0.13457225263118744,0.020933587104082108
musique,4hop1__105773_457883_650651_7262,validation,11,4,38,-0.5060793161392212,0.12646420300006866,-0.0753922164440155
musique,4hop1__105773_457883_650651_7262,validation,11,8,34,-0.5306270718574524,0.12636646628379822,-0.1120002269744873
musique,4hop1__105773_457883_650651_7262,validation,11,16,26,-0.5479541420936584,0.12738293409347534,-0.14811676740646362
musique,4hop1__105773_457883_650651_7262,validation,23,global,1,-0.24033546447753906,0.3224232792854309,0.40351641178131104
musique,4hop1__105773_457883_650651_7262,validation,23,1,41,-0.10545046627521515,0.2123454064130783,0.42427101731300354
musique,4hop1__105773_457883_650651_7262,validation,23,2,40,-0.1162216067314148,0.22050519287586212,0.4398316740989685
musique,4hop1__105773_457883_650651_7262,validation,23,4,38,-0.1289125382900238,0.22960560023784637,0.40476155281066895
musique,4hop1__105773_457883_650651_7262,validation,23,8,34,-0.13697859644889832,0.23838470876216888,0.3775574564933777
musique,4hop1__105773_457883_650651_7262,validation,23,16,26,-0.1396367996931076,0.24598295986652374,0.36271029710769653
musique,4hop1__105773_457883_650651_7262,validation,37,global,1,-0.7031316757202148,0.13826347887516022,-0.31822723150253296
musique,4hop1__105773_457883_650651_7262,validation,37,1,41,-0.41710126399993896,0.1172996386885643,0.01630929857492447
musique,4hop1__105773_457883_650651_7262,validation,37,2,40,-0.4420781433582306,0.10906989127397537,-0.038044556975364685
musique,4hop1__105773_457883_650651_7262,validation,37,4,38,-0.4638710916042328,0.10180757194757462,-0.10396859049797058
musique,4hop1__105773_457883_650651_7262,validation,37,8,34,-0.4801405072212219,0.10084227472543716,-0.14638018608093262
musique,4hop1__105773_457883_650651_7262,validation,37,16,26,-0.49193161725997925,0.10082260519266129,-0.17893895506858826
musique,4hop1__105773_457883_650651_7262,validation,53,global,1,-0.40071067214012146,0.2091081440448761,0.1153903603553772
musique,4hop1__105773_457883_650651_7262,validation,53,1,41,-0.25746381282806396,0.14776940643787384,0.1924612671136856
musique,4hop1__105773_457883_650651_7262,validation,53,2,40,-0.27513155341148376,0.1452624648809433,0.15380200743675232
musique,4hop1__105773_457883_650651_7262,validation,53,4,38,-0.29116034507751465,0.14316241443157196,0.1216081753373146
musique,4hop1__105773_457883_650651_7262,validation,53,8,34,-0.3071056008338928,0.14277943968772888,0.1057354211807251
musique,4hop1__105773_457883_650651_7262,validation,53,16,26,-0.32476499676704407,0.14041826128959656,0.09444047510623932
musique,4hop1__105773_457883_650651_7262,validation,71,global,1,-0.5444173812866211,0.21838165819644928,-0.029351860284805298
musique,4hop1__105773_457883_650651_7262,validation,71,1,41,-0.25941288471221924,0.17015758156776428,0.2742823362350464
musique,4hop1__105773_457883_650651_7262,validation,71,2,40,-0.2808818519115448,0.17004109919071198,0.2595570981502533
musique,4hop1__105773_457883_650651_7262,validation,71,4,38,-0.2983871102333069,0.16912874579429626,0.21886636316776276
musique,4hop1__105773_457883_650651_7262,validation,71,8,34,-0.30884724855422974,0.17154979705810547,0.17685745656490326
musique,4hop1__105773_457883_650651_7262,validation,71,16,26,-0.3123534619808197,0.17529398202896118,0.12572051584720612
musique,4hop2__103790_14670_8987_8529,validation,11,global,1,-0.5671498775482178,0.15632759034633636,-0.1909341663122177
musique,4hop2__103790_14670_8987_8529,validation,11,1,52,-0.3274991512298584,0.13064080476760864,0.14234307408332825
musique,4hop2__103790_14670_8987_8529,validation,11,2,51,-0.34847673773765564,0.13149265944957733,0.13929297029972076
musique,4hop2__103790_14670_8987_8529,validation,11,4,49,-0.3646554946899414,0.131408229470253,0.10646378993988037
musique,4hop2__103790_14670_8987_8529,validation,11,8,45,-0.37442782521247864,0.1276199221611023,0.1014314591884613
musique,4hop2__103790_14670_8987_8529,validation,11,16,37,-0.38296833634376526,0.12575894594192505,0.06185277923941612
musique,4hop2__103790_14670_8987_8529,validation,23,global,1,-0.406021386384964,0.18746352195739746,0.04459775611758232
musique,4hop2__103790_14670_8987_8529,validation,23,1,52,-0.04975568875670433,0.16977638006210327,0.4815613031387329
musique,4hop2__103790_14670_8987_8529,validation,23,2,51,-0.05151306837797165,0.17398054897785187,0.4658777117729187
musique,4hop2__103790_14670_8987_8529,validation,23,4,49,-0.05211295187473297,0.17783726751804352,0.43619951605796814
musique,4hop2__103790_14670_8987_8529,validation,23,8,45,-0.051866840571165085,0.18004928529262543,0.3985474109649658
musique,4hop2__103790_14670_8987_8529,validation,23,16,37,-0.052658531814813614,0.1834435760974884,0.37979310750961304
musique,4hop2__103790_14670_8987_8529,validation,37,global,1,-0.7943286895751953,0.06837265193462372,-0.648531436920166
musique,4hop2__103790_14670_8987_8529,validation,37,1,52,-0.3449431359767914,0.12871545553207397,0.08914746344089508
musique,4hop2__103790_14670_8987_8529,validation,37,2,51,-0.3700876533985138,0.11877188086509705,0.01855681836605072
musique,4hop2__103790_14670_8987_8529,validation,37,4,49,-0.39075833559036255,0.10745637118816376,-0.04225150868296623
musique,4hop2__103790_14670_8987_8529,validation,37,8,45,-0.40883782505989075,0.08535906672477722,-0.12331253290176392
musique,4hop2__103790_14670_8987_8529,validation,37,16,37,-0.4205908179283142,0.07861796021461487,-0.19218268990516663
musique,4hop2__103790_14670_8987_8529,validation,53,global,1,-0.3930398225784302,0.16942450404167175,0.006412900984287262
musique,4hop2__103790_14670_8987_8529,validation,53,1,52,-0.2293524295091629,0.13369044661521912,0.23142406344413757
musique,4hop2__103790_14670_8987_8529,validation,53,2,51,-0.24360708892345428,0.1338232010602951,0.21539458632469177
musique,4hop2__103790_14670_8987_8529,validation,53,4,49,-0.25450974702835083,0.1329546719789505,0.1655462682247162
musique,4hop2__103790_14670_8987_8529,validation,53,8,45,-0.26122811436653137,0.1278616189956665,0.1165984719991684
musique,4hop2__103790_14670_8987_8529,validation,53,16,37,-0.2678269147872925,0.1285618245601654,0.0960136204957962
musique,4hop2__103790_14670_8987_8529,validation,71,global,1,-0.5870807766914368,0.1579013615846634,-0.21877866983413696
musique,4hop2__103790_14670_8987_8529,validation,71,1,52,-0.17206773161888123,0.15595285594463348,0.35174596309661865
musique,4hop2__103790_14670_8987_8529,validation,71,2,51,-0.18656322360038757,0.15480230748653412,0.32023295760154724
musique,4hop2__103790_14670_8987_8529,validation,71,4,49,-0.19659504294395447,0.15582814812660217,0.2546042203903198
musique,4hop2__103790_14670_8987_8529,validation,71,8,45,-0.2006833851337433,0.15201425552368164,0.20152440667152405
musique,4hop2__103790_14670_8987_8529,validation,71,16,37,-0.20467370748519897,0.15430213510990143,0.14265091717243195
musique,4hop2__103790_14670_8987_8974,test,11,global,1,-0.5733402967453003,0.09244687110185623,-0.42391180992126465
musique,4hop2__103790_14670_8987_8974,test,11,1,40,-0.3212890326976776,0.1122024655342102,0.07685166597366333
musique,4hop2__103790_14670_8987_8974,test,11,2,39,-0.3394600749015808,0.11366545408964157,0.021195098757743835
musique,4hop2__103790_14670_8987_8974,test,11,4,37,-0.35418960452079773,0.11582793295383453,-0.020035721361637115
musique,4hop2__103790_14670_8987_8974,test,11,8,33,-0.36027997732162476,0.11661816388368607,-0.05515386164188385
musique,4hop2__103790_14670_8987_8974,test,11,16,25,-0.36466890573501587,0.11638385057449341,-0.08631811290979385
musique,4hop2__103790_14670_8987_8974,test,23,global,1,-0.3228946924209595,0.11857438832521439,-0.07332058250904083
musique,4hop2__103790_14670_8987_8974,test,23,1,40,-0.016606897115707397,0.14507880806922913,0.2935485243797302
musique,4hop2__103790_14670_8987_8974,test,23,2,39,-0.015000754967331886,0.1455482840538025,0.29674553871154785
musique,4hop2__103790_14670_8987_8974,test,23,4,37,-0.010637825354933739,0.14319027960300446,0.28485530614852905
musique,4hop2__103790_14670_8987_8974,test,23,8,33,0.0005888824234716594,0.13786911964416504,0.24993187189102173
musique,4hop2__103790_14670_8987_8974,test,23,16,25,0.012086023576557636,0.13358040153980255,0.2392517328262329
musique,4hop2__103790_14670_8987_8974,test,37,global,1,-0.7783836126327515,0.04834321513772011,-0.6490764617919922
musique,4hop2__103790_14670_8987_8974,test,37,1,40,-0.3518655598163605,0.1061813160777092,-0.02714838832616806
musique,4hop2__103790_14670_8987_8974,test,37,2,39,-0.3707006871700287,0.09813787788152695,-0.07393378019332886
musique,4hop2__103790_14670_8987_8974,test,37,4,37,-0.3842451870441437,0.08835557103157043,-0.14099560678005219
musique,4hop2__103790_14670_8987_8974,test,37,8,33,-0.389806866645813,0.07581823319196701,-0.16053248941898346
musique,4hop2__103790_14670_8987_8974,test,37,16,25,-0.39616382122039795,0.06529390066862106,-0.20153668522834778
musique,4hop2__103790_14670_8987_8974,test,53,global,1,-0.41181108355522156,0.09604755789041519,-0.2313699871301651
musique,4hop2__103790_14670_8987_8974,test,53,1,40,-0.26834291219711304,0.1028428003191948,0.10223788022994995
musique,4hop2__103790_14670_8987_8974,test,53,2,39,-0.2856898009777069,0.0971066877245903,0.0189522597938776
musique,4hop2__103790_14670_8987_8974,test,53,4,37,-0.30040788650512695,0.09307871013879776,-0.03539770096540451
musique,4hop2__103790_14670_8987_8974,test,53,8,33,-0.31052282452583313,0.09178610146045685,-0.07915529608726501
musique,4hop2__103790_14670_8987_8974,test,53,16,25,-0.317767471075058,0.09118399024009705,-0.09489861130714417
musique,4hop2__103790_14670_8987_8974,test,71,global,1,-0.5905668139457703,0.08301226794719696,-0.4373728632926941
musique,4hop2__103790_14670_8987_8974,test,71,1,40,-0.17353884875774384,0.12535017728805542,0.19739434123039246
musique,4hop2__103790_14670_8987_8974,test,71,2,39,-0.18377599120140076,0.1222798228263855,0.2074050009250641
musique,4hop2__103790_14670_8987_8974,test,71,4,37,-0.19218556582927704,0.1223631352186203,0.17827939987182617
musique,4hop2__103790_14670_8987_8974,test,71,8,33,-0.1927834153175354,0.12119988352060318,0.13448435068130493
musique,4hop2__103790_14670_8987_8974,test,71,16,25,-0.18750615417957306,0.1201624944806099,0.12406498193740845
musique,4hop2__103790_39078_8987_8529,test,11,global,1,-0.4916761517524719,0.21624480187892914,0.023163460195064545
musique,4hop2__103790_39078_8987_8529,test,11,1,42,-0.2531416714191437,0.1449119746685028,0.27455997467041016
musique,4hop2__103790_39078_8987_8529,test,11,2,41,-0.2684361934661865,0.14694949984550476,0.2377403974533081
musique,4hop2__103790_39078_8987_8529,test,11,4,39,-0.2794872522354126,0.14947089552879333,0.23652738332748413
musique,4hop2__103790_39078_8987_8529,test,11,8,35,-0.2829284369945526,0.14775417745113373,0.20229516923427582
musique,4hop2__103790_39078_8987_8529,test,11,16,27,-0.28560927510261536,0.14586469531059265,0.16742268204689026
musique,4hop2__103790_39078_8987_8529,test,23,global,1,-0.2842346131801605,0.21426041424274445,0.015625281259417534
musique,4hop2__103790_39078_8987_8529,test,23,1,42,0.054284561425447464,0.18728716671466827,0.48220211267471313
musique,4hop2__103790_39078_8987_8529,test,23,2,41,0.059344008564949036,0.18970374763011932,0.4780760407447815
musique,4hop2__103790_39078_8987_8529,test,23,4,39,0.07109811156988144,0.18917468190193176,0.4646429121494293
musique,4hop2__103790_39078_8987_8529,test,23,8,35,0.08785173296928406,0.18256084620952606,0.4580536484718323
musique,4hop2__103790_39078_8987_8529,test,23,16,27,0.10358290374279022,0.17685118317604065,0.44308754801750183
musique,4hop2__103790_39078_8987_8529,test,37,global,1,-0.7488001585006714,0.08332828432321548,-0.5207338929176331
musique,4hop2__103790_39078_8987_8529,test,37,1,42,-0.32773327827453613,0.12517039477825165,-0.0016544461250305176
musique,4hop2__103790_39078_8987_8529,test,37,2,41,-0.3478143811225891,0.11451687663793564,-0.01677815616130829
musique,4hop2__103790_39078_8987_8529,test,37,4,39,-0.36166009306907654,0.10778205096721649,-0.0417650006711483
musique,4hop2__103790_39078_8987_8529,test,37,8,35,-0.3677799105644226,0.09858006983995438,-0.09068341553211212
musique,4hop2__103790_39078_8987_8529,test,37,16,27,-0.36811405420303345,0.08667299151420593,-0.135932058095932
musique,4hop2__103790_39078_8987_8529,test,53,global,1,-0.27164986729621887,0.23453857004642487,0.12617352604866028
musique,4hop2__103790_39078_8987_8529,test,53,1,42,-0.16140137612819672,0.16067638993263245,0.4081195890903473
musique,4hop2__103790_39078_8987_8529,test,53,2,41,-0.17160677909851074,0.16250234842300415,0.4202961325645447
musique,4hop2__103790_39078_8987_8529,test,53,4,39,-0.18018516898155212,0.165092334151268,0.35542309284210205
musique,4hop2__103790_39078_8987_8529,test,53,8,35,-0.18632833659648895,0.16505421698093414,0.2598817050457001
musique,4hop2__103790_39078_8987_8529,test,53,16,27,-0.19343838095664978,0.16569799184799194,0.2628929018974304
musique,4hop2__103790_39078_8987_8529,test,71,global,1,-0.5509731769561768,0.1683272272348404,-0.22090519964694977
musique,4hop2__103790_39078_8987_8529,test,71,1,42,-0.08839097619056702,0.18561632931232452,0.36477333307266235
musique,4hop2__103790_39078_8987_8529,test,71,2,41,-0.09680265188217163,0.18349269032478333,0.3528505563735962
musique,4hop2__103790_39078_8987_8529,test,71,4,39,-0.09964697062969208,0.18561075627803802,0.33445340394973755
musique,4hop2__103790_39078_8987_8529,test,71,8,35,-0.09414026886224747,0.18389713764190674,0.2968306541442871
musique,4hop2__103790_39078_8987_8529,test,71,16,27,-0.08052649348974228,0.18263675272464752,0.29316484928131104
musique,4hop2__105527_14670_8987_8529,test,11,global,1,-0.48090362548828125,0.2421913594007492,0.0749816745519638
musique,4hop2__105527_14670_8987_8529,test,11,1,57,-0.3145051896572113,0.1315677911043167,0.06957794725894928
musique,4hop2__105527_14670_8987_8529,test,11,2,56,-0.33645251393318176,0.1310003399848938,0.03445307910442352
musique,4hop2__105527_14670_8987_8529,test,11,4,54,-0.35434117913246155,0.13068142533302307,0.008239801041781902
musique,4hop2__105527_14670_8987_8529,test,11,8,50,-0.36602798104286194,0.12720544636249542,-0.03902607038617134
musique,4hop2__105527_14670_8987_8529,test,11,16,42,-0.37493279576301575,0.12775017321109772,-0.07014940679073334
musique,4hop2__105527_14670_8987_8529,test,23,global,1,-0.3246452808380127,0.23028187453746796,0.17191734910011292
musique,4hop2__105527_14670_8987_8529,test,23,1,57,0.0005810402217321098,0.16774530708789825,0.4284936189651489
musique,4hop2__105527_14670_8987_8529,test,23,2,56,9.19094163691625e-05,0.17054612934589386,0.41982001066207886
musique,4hop2__105527_14670_8987_8529,test,23,4,54,0.0018358990782871842,0.1716727912425995,0.4015514552593231
musique,4hop2__105527_14670_8987_8529,test,23,8,50,0.006306861061602831,0.16768845915794373,0.3584536612033844
musique,4hop2__105527_14670_8987_8529,test,23,16,42,0.0067207226529717445,0.16949276626110077,0.35015541315078735
musique,4hop2__105527_14670_8987_8529,test,37,global,1,-0.7548894286155701,0.09498763829469681,-0.5109108686447144
musique,4hop2__105527_14670_8987_8529,test,37,1,57,-0.3192044794559479,0.12875932455062866,0.12678201496601105
musique,4hop2__105527_14670_8987_8529,test,37,2,56,-0.3440666198730469,0.11950820684432983,0.049109090119600296
musique,4hop2__105527_14670_8987_8529,test,37,4,54,-0.365361750125885,0.10791915655136108,-0.007510241121053696
