dataset,delta_evidence_recall,example_id,m,mean_selected,method,method_selected,seed,selection_changed,split
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,farthest,0 56 24 64,0,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,greedy_oracle,64 0 56 48,0,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,random,0 49 48 45,11,1.0,test
qasper,-0.25,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,random,16 8 56 24,23,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,random,40 0 45 38,37,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,random,48 0 40 56,53,1.0,test
qasper,0.25,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,random,32 3 64 0,71,1.0,test
qasper,-0.25,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,last,56 67 37 16,0,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,farthest,0 64 16 56,0,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,greedy_oracle,0 56 64 48,0,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,random,0 48 45 37,11,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,random,56 16 0 8,23,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,random,48 0 40 53,37,1.0,test
qasper,-0.25,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,random,48 40 16 56,53,1.0,test
qasper,-0.25,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,random,48 32 56 64,71,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,last,62 24 66 20,0,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,farthest,56 64 33 18,0,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,greedy_oracle,62 30 57 34,0,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,random,56 64 30 13,11,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,random,34 56 24 37,23,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,random,48 51 34 17,37,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,random,66 11 18 62,53,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,random,42 30 17 48,71,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,last,62 24 40 32,0,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,farthest,56 64 48 40,0,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,greedy_oracle,64 56 24 0,0,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,random,0 56 30 64,11,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,random,34 56 7 10,23,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,random,0 56 33 51,37,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,random,66 48 18 34,53,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,random,51 30 48 56,71,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,last,24 62 40 64,0,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,farthest,24 64 40 8,0,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,greedy_oracle,64 24 56 0,0,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,random,0 13 64 63,11,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,random,34 56 48 30,23,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,random,32 0 51 39,37,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,random,66 34 56 64,53,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,random,30 32 56 17,71,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,last,24 62 64 36,0,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,farthest,24 64 56 40,0,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,greedy_oracle,24 56 64 0,0,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,random,0 34 64 32,11,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,random,56 24 18 50,23,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,random,32 0 39 64,37,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,random,64 48 56 24,53,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,random,48 17 39 56,71,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,last,77 55 4 42,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,farthest,104 120 112 81,0,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,greedy_oracle,88 43 4 94,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,random,57 55 44 137,11,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,random,104 57 55 90,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,random,64 40 81 48,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,random,48 56 25 40,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,random,128 80 43 154,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,last,42 77 121 44,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,farthest,104 120 112 88,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,greedy_oracle,88 128 96 136,0,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,random,137 0 97 44,11,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,random,104 55 57 16,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,random,40 152 64 24,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,random,88 48 25 17,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,random,44 43 110 56,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,last,121 44 77 67,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,farthest,112 64 104 56,0,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,greedy_oracle,128 104 80 0,0,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,random,64 88 0 96,11,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,random,0 160 72 104,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,random,40 104 64 24,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,random,88 25 72 46,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,random,72 104 46 121,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,last,142 8 139 77,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,farthest,128 104 96 152,0,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,greedy_oracle,104 128 0 80,0,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,random,152 72 144 64,11,1.0,test
qasper,0.2,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,random,88 104 120 0,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,random,40 104 64 152,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,random,88 160 128 112,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,random,104 72 16 117,71,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,last,18 90 113 141,0,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,farthest,92 8 104 7,0,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,greedy_oracle,111 104 179 2,0,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,random,178 40 134 0,11,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,random,0 104 174 160,23,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,random,113 0 25 136,37,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,random,96 14 104 0,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,random,176 167 106 72,71,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,last,18 141 97 3,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,farthest,8 104 40 160,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,greedy_oracle,104 96 112 120,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,random,162 96 161 184,11,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,random,144 48 64 120,23,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,random,0 88 162 168,37,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,random,104 14 0 80,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,random,40 176 88 105,71,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,last,90 18 141 161,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,farthest,168 8 104 80,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,greedy_oracle,104 112 120 96,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,random,16 111 42 162,11,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,random,176 136 105 74,23,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,random,0 178 168 162,37,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,random,80 88 64 90,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,random,176 40 152 88,71,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,last,104 90 82 141,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,farthest,104 80 184 168,0,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,greedy_oracle,104 0 112 120,0,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,random,176 80 112 16,11,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,random,136 72 88 144,23,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,random,168 80 184 32,37,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,random,104 80 88 48,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,random,120 64 128 152,71,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,last,155 37 9 129,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,farthest,96 32 75 136,0,1.0,test
qasper,0.2,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,greedy_oracle,83 131 141 4,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,random,131 128 121 92,11,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,random,40 32 121 106,23,1.0,test
qasper,0.2,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,random,4 83 51 21,37,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,random,8 69 70 165,53,1.0,test
qasper,0.2,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,1,128 24 80 32,random,8 112 1 96,71,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,last,155 9 37 147,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,farthest,96 32 136 72,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,greedy_oracle,80 112 8 32,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,random,128 131 48 75,11,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,random,40 80 106 104,23,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,random,160 72 70 152,37,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,random,8 70 142 80,53,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,2,128 24 80 32,random,8 112 137 96,71,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,last,155 147 83 131,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,farthest,32 160 24 136,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,greedy_oracle,48 80 32 128,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,random,128 70 75 120,11,1.0,test
qasper,0.2,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,random,160 0 128 56,23,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,random,104 160 88 72,37,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,random,120 80 128 70,53,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,4,128 24 80 32,random,112 8 56 83,71,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,last,9 155 131 37,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,farthest,32 80 8 48,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,greedy_oracle,48 80 32 8,0,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,random,96 160 48 147,11,1.0,test
qasper,0.2,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,random,128 0 160 24,23,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,random,32 80 104 48,37,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,random,32 96 112 120,53,1.0,test
qasper,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,8,128 24 80 32,random,152 112 56 160,71,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,1,16 32 24 35,learned,24 16 0 32,11,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,1,16 32 24 35,learned,24 16 0 32,23,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,1,16 32 24 35,learned,24 16 0 32,37,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,1,16 32 24 35,learned,24 16 0 32,53,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,1,16 32 24 35,learned,24 16 0 32,71,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,2,16 32 24 35,learned,16 0 32 24,11,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,2,16 32 24 35,learned,16 0 32 24,23,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,2,16 32 24 35,learned,16 0 32 24,37,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,2,16 32 24 35,learned,0 32 24 16,53,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,2,16 32 24 35,learned,16 0 32 24,71,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,4,16 32 24 35,learned,16 0 24 32,11,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,4,16 32 24 35,learned,16 0 24 32,23,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,4,16 32 24 35,learned,16 0 24 32,37,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,4,16 32 24 35,learned,0 16 24 32,53,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,4,16 32 24 35,learned,16 0 24 32,71,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,8,16 32 24 35,learned,16 0 24 8,11,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,8,16 32 24 35,learned,0 16 24 32,23,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,8,16 32 24 35,learned,16 0 24 8,37,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,8,16 32 24 35,learned,16 0 24 8,53,1.0,test
hotpotqa,0.0,5adc3aff5542996e685252eb,8,16 32 24 35,learned,16 0 24 8,71,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,1,25 16 32 0,learned,24 8 0 16,11,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,1,25 16 32 0,learned,24 8 0 16,23,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,1,25 16 32 0,learned,24 8 0 16,37,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,1,25 16 32 0,learned,24 8 0 16,53,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,1,25 16 32 0,learned,24 8 0 16,71,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,2,25 16 32 0,learned,0 16 8 24,11,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,2,25 16 32 0,learned,0 16 32 8,23,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,2,25 16 32 0,learned,0 16 32 8,37,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,2,25 16 32 0,learned,0 16 32 8,53,1.0,test
hotpotqa,-0.5,5ab56db7554299494045efc6,2,25 16 32 0,learned,16 32 8 24,71,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,4,25 16 32 0,learned,24 16 0 8,11,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,4,25 16 32 0,learned,24 16 0 8,23,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,4,25 16 32 0,learned,24 16 0 8,37,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,4,25 16 32 0,learned,24 16 0 8,53,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,4,25 16 32 0,learned,24 16 0 8,71,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,8,25 16 32 0,learned,24 0 32 16,11,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,8,25 16 32 0,learned,24 0 32 16,23,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,8,25 16 32 0,learned,24 0 32 16,37,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,8,25 16 32 0,learned,24 32 0 16,53,1.0,test
hotpotqa,-0.25,5ab56db7554299494045efc6,8,25 16 32 0,learned,24 32 0 16,71,1.0,test
hotpotqa,-0.3333333333333333,5ab2b863554299295394685a,1,24 32 40 25,learned,40 16 8 0,11,1.0,test
hotpotqa,-0.3333333333333333,5ab2b863554299295394685a,1,24 32 40 25,learned,40 16 8 0,23,1.0,test
hotpotqa,-0.3333333333333333,5ab2b863554299295394685a,1,24 32 40 25,learned,40 16 8 0,37,1.0,test
hotpotqa,-0.3333333333333333,5ab2b863554299295394685a,1,24 32 40 25,learned,40 16 8 0,53,1.0,test
hotpotqa,-0.3333333333333333,5ab2b863554299295394685a,1,24 32 40 25,learned,40 16 8 0,71,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,2,24 32 40 25,learned,0 24 32 40,11,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,2,24 32 40 25,learned,0 24 32 40,23,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,2,24 32 40 25,learned,0 24 32 40,37,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,2,24 32 40 25,learned,0 24 32 40,53,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,2,24 32 40 25,learned,0 24 32 40,71,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,4,24 32 40 25,learned,24 0 32 40,11,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,4,24 32 40 25,learned,24 0 32 40,23,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,4,24 32 40 25,learned,24 0 32 40,37,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,4,24 32 40 25,learned,24 0 32 40,53,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,4,24 32 40 25,learned,24 32 0 40,71,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,8,24 32 40 25,learned,0 24 32 40,11,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,8,24 32 40 25,learned,0 24 40 32,23,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,8,24 32 40 25,learned,0 24 32 40,37,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,8,24 32 40 25,learned,24 0 32 40,53,1.0,test
hotpotqa,0.0,5ab2b863554299295394685a,8,24 32 40 25,learned,24 0 40 32,71,1.0,test
hotpotqa,0.0,5a710a915542994082a3e504,1,16 32 24 0,learned,24 0 32 16,11,0.0,test
hotpotqa,0.0,5a710a915542994082a3e504,1,16 32 24 0,learned,24 0 32 16,23,0.0,test
hotpotqa,0.0,5a710a915542994082a3e504,1,16 32 24 0,learned,24 0 32 16,37,0.0,test
hotpotqa,0.0,5a710a915542994082a3e504,1,16 32 24 0,learned,24 0 32 16,53,0.0,test
hotpotqa,0.0,5a710a915542994082a3e504,1,16 32 24 0,learned,24 0 32 16,71,0.0,test
hotpotqa,0.0,5a710a915542994082a3e504,2,16 32 24 0,learned,24 32 0 8,11,1.0,test
hotpotqa,0.0,5a710a915542994082a3e504,2,16 32 24 0,learned,24 32 16 0,23,0.0,test
hotpotqa,0.0,5a710a915542994082a3e504,2,16 32 24 0,learned,24 32 16 0,37,0.0,test
